fips,n_cont,own_train_size,test_size,county_y_mean,county_y_std,model,model_label,mape,r2,mae,rmse,time
20017,43,105,27,11.390667669672743,0.7219312084834868,zs_regressor,(A) ZS TabPFNRegressor,28.39040333909693,0.5819933842769024,21325.84183449074,28994.026273477175,1.045027494430542
20017,43,105,27,11.390667669672743,0.7219312084834868,zs_ft_pipeline,(B) ZS FT-pipeline,39.436049734447195,-0.6677478415240072,42310.503512731484,57913.81094437251,0.08607888221740723
20017,43,105,27,11.390667669672743,0.7219312084834868,ft_pipeline,(C) FT FT-pipeline,93.09352191892853,-1.0278125587920512,57029.27357638888,63860.28533166106,0.0863335132598877
29025,43,280,71,11.99968191215171,0.8439672847602847,zs_regressor,(A) ZS TabPFNRegressor,50.95985622788175,0.47882646688545827,93144.13720159406,157382.84368651392,2.93295955657959
29025,43,280,71,11.99968191215171,0.8439672847602847,zs_ft_pipeline,(B) ZS FT-pipeline,49.92664029497235,0.658946251846699,83705.45408993862,127314.4285788372,0.22896361351013184
29025,43,280,71,11.99968191215171,0.8439672847602847,ft_pipeline,(C) FT FT-pipeline,60.38859872108714,0.40637934020293465,99953.91559962173,167965.74301092158,0.229689359664917
28003,43,311,79,11.087028006123921,0.9300119886714182,zs_regressor,(A) ZS TabPFNRegressor,55.36804863687572,0.5816700929555626,38396.24478367971,54720.70440284736,2.874211072921753
28003,43,311,79,11.087028006123921,0.9300119886714182,zs_ft_pipeline,(B) ZS FT-pipeline,54.76076300308669,0.570134367245619,39393.530916492215,55470.05351201463,0.26138782501220703
28003,43,311,79,11.087028006123921,0.9300119886714182,ft_pipeline,(C) FT FT-pipeline,57.910913115971574,0.5123542285679972,41870.24206605642,59080.53965056661,0.26246094703674316
21051,44,135,36,11.38174564738714,0.6798222237465256,zs_regressor,(A) ZS TabPFNRegressor,47.68878631941687,-0.14700385433542373,67108.32476839783,99274.96755639609,1.2631454467773438
21051,44,135,36,11.38174564738714,0.6798222237465256,zs_ft_pipeline,(B) ZS FT-pipeline,45.99381614575651,-0.17270973655979005,67718.76899582839,100381.24565340167,0.10721111297607422
21051,44,135,36,11.38174564738714,0.6798222237465256,ft_pipeline,(C) FT FT-pipeline,54.01551399952657,-0.26288703028464444,73396.6289133631,104169.25704952481,0.10791611671447754
29081,44,168,42,10.88200817975451,0.9637505042785448,zs_regressor,(A) ZS TabPFNRegressor,47.117424114734426,0.5254231087665032,33349.81681052511,47678.26223481527,1.6105222702026367
29081,44,168,42,10.88200817975451,0.9637505042785448,zs_ft_pipeline,(B) ZS FT-pipeline,29.800960925934938,0.7410940628743159,24060.244475145653,35215.84625816178,0.1317582130432129
29081,44,168,42,10.88200817975451,0.9637505042785448,ft_pipeline,(C) FT FT-pipeline,37.209120910634745,0.6983592014174309,27144.41272291351,38011.25120279639,0.13088130950927734
31125,44,233,59,11.206422271678576,0.9600697997912224,zs_regressor,(A) ZS TabPFNRegressor,43.152951887813366,0.6595617241768428,37640.18920034822,47865.33136701587,2.0679101943969727
31125,44,233,59,11.206422271678576,0.9600697997912224,zs_ft_pipeline,(B) ZS FT-pipeline,62.221152390278164,-0.548400547811867,74976.47607799651,102080.67586933811,0.18972444534301758
31125,44,233,59,11.206422271678576,0.9600697997912224,ft_pipeline,(C) FT FT-pipeline,176.18378095971957,-0.6120087265172802,89920.58551920413,104156.30697951214,0.19011163711547852
40093,44,287,72,11.501890740107266,0.7054301740131348,zs_regressor,(A) ZS TabPFNRegressor,31.450348983321714,0.6703050307885363,38001.96109746333,50455.82670434128,2.3615922927856445
40093,44,287,72,11.501890740107266,0.7054301740131348,zs_ft_pipeline,(B) ZS FT-pipeline,31.477007802610345,0.688182173253665,36889.17550718555,49068.82249847444,0.2337324619293213
40093,44,287,72,11.501890740107266,0.7054301740131348,ft_pipeline,(C) FT FT-pipeline,33.42216932949231,0.6703909674178566,34926.55041410672,50449.25049501367,0.23364901542663574
