fips,n_cont,own_train_size,test_size,county_y_mean,county_y_std,model,model_label,mape,r2,mae,rmse,time
29041,38,285,72,11.565700514120193,0.9103345558755013,zs_ft_pipeline,(B) ZS FT-pipeline,44.533037794766116,0.38761821930201823,77489.2007757173,120598.03151539057,0.23217034339904785
29041,38,285,72,11.565700514120193,0.9103345558755013,ft_pipeline,(C) FT FT-pipeline,81.8927827638797,0.15315231847791988,98175.09527984056,141818.12519435637,0.23286771774291992
27107,40,292,73,11.04158680266924,0.8150572143585788,zs_regressor,(A) ZS TabPFNRegressor,48.71924857784734,0.2697947745617081,48276.327070742474,71059.11343275679,2.3930130004882812
27107,40,292,73,11.04158680266924,0.8150572143585788,zs_ft_pipeline,(B) ZS FT-pipeline,34.44548027863365,0.5048964226855589,35614.04595451816,58512.05464985598,0.24141931533813477
27107,40,292,73,11.04158680266924,0.8150572143585788,ft_pipeline,(C) FT FT-pipeline,236.7006396296443,-0.664464384074245,98370.4824110678,107283.90423102953,0.2404165267944336
48131,41,101,26,11.414552772177549,0.7707970595847574,zs_regressor,(A) ZS TabPFNRegressor,56.525806997633076,0.3118216787226362,58644.75488581731,91160.06459012025,1.0221893787384033
48131,41,101,26,11.414552772177549,0.7707970595847574,zs_ft_pipeline,(B) ZS FT-pipeline,252.51768026258125,-2.167138670434794,173019.15087139423,195563.44088760624,0.08315753936767578
48131,41,101,26,11.414552772177549,0.7707970595847574,ft_pipeline,(C) FT FT-pipeline,119.4657032447436,-0.036304832736211434,83617.52151442309,111865.94408613305,0.08335494995117188
48295,41,80,21,11.424566097415035,0.6334417778948541,zs_regressor,(A) ZS TabPFNRegressor,25.19991311681691,0.662352942053499,30573.32606712731,40961.08933452421,1.0775821208953857
48295,41,80,21,11.424566097415035,0.6334417778948541,zs_ft_pipeline,(B) ZS FT-pipeline,131.14783377835403,-0.7121167479108341,80497.222250163,92237.32529027488,0.06598520278930664
48295,41,80,21,11.424566097415035,0.6334417778948541,ft_pipeline,(C) FT FT-pipeline,113.73313295995561,-0.39722886870855545,72741.02210135348,83324.70563075141,0.06639313697814941
1029,42,216,55,11.458866848257887,1.025314893262091,zs_regressor,(A) ZS TabPFNRegressor,42.91226311703299,0.20081736159966057,70448.54303977273,100925.31794786315,1.8365018367767334
1029,42,216,55,11.458866848257887,1.025314893262091,zs_ft_pipeline,(B) ZS FT-pipeline,42.08786600544976,0.24729081005107356,68162.68295454545,97946.90449909616,0.1725635528564453
1029,42,216,55,11.458866848257887,1.025314893262091,ft_pipeline,(C) FT FT-pipeline,46.98713673552678,-0.04550201341296933,84009.075,115435.54101376161,0.17235302925109863
48399,42,295,74,11.42102176999174,0.6678420475853217,zs_regressor,(A) ZS TabPFNRegressor,36.987577492642956,0.49821664736200777,39371.821395291605,53041.62823769287,2.704848051071167
48399,42,295,74,11.42102176999174,0.6678420475853217,zs_ft_pipeline,(B) ZS FT-pipeline,40.55942867450298,0.39524029060940025,42209.774403104115,58230.450183566216,0.2435760498046875
48399,42,295,74,11.42102176999174,0.6678420475853217,ft_pipeline,(C) FT FT-pipeline,106.03559800392917,-0.5986557084379531,78132.80013684566,94675.19193451536,0.24516606330871582
1079,42,356,90,11.253384883522996,0.93459155568638,zs_regressor,(A) ZS TabPFNRegressor,48.20980091414006,0.6987160214563681,34964.569891584375,54714.26120413207,3.074707269668579
1079,42,356,90,11.253384883522996,0.93459155568638,zs_ft_pipeline,(B) ZS FT-pipeline,254.78576639908556,-0.2647501216790853,90975.5918750913,112102.39354279151,0.30908918380737305
1079,42,356,90,11.253384883522996,0.93459155568638,ft_pipeline,(C) FT FT-pipeline,185.4580615596813,-0.051952197155447966,72237.29465286908,102237.57106552928,0.3063528537750244
29063,43,176,45,11.792058265884878,0.5878109047163752,zs_regressor,(A) ZS TabPFNRegressor,42.738470780880085,0.18342942264675655,54744.57814583334,66480.25378665038,1.5388548374176025
29063,43,176,45,11.792058265884878,0.5878109047163752,zs_ft_pipeline,(B) ZS FT-pipeline,36.81551180665767,0.17941747206363123,52981.92545486111,66643.36809543011,0.13700509071350098
29063,43,176,45,11.792058265884878,0.5878109047163752,ft_pipeline,(C) FT FT-pipeline,56.44549927405653,-0.15815388669722497,63309.10738888888,79173.33508657313,0.1370866298675537
21201,43,92,24,11.196047156036009,0.9956114389360488,zs_regressor,(A) ZS TabPFNRegressor,34.957624443883226,0.06729517543278118,57328.20086863891,79537.10450327514,0.9765198230743408
21201,43,92,24,11.196047156036009,0.9956114389360488,zs_ft_pipeline,(B) ZS FT-pipeline,106.15905918812693,-1.2185743906283828,111874.63055613892,122668.95423587217,0.07426977157592773
21201,43,92,24,11.196047156036009,0.9956114389360488,ft_pipeline,(C) FT FT-pipeline,74.49226736277554,-0.2593807298982287,79349.74579051392,92422.17549110665,0.0752263069152832
48391,43,222,56,11.749281061914626,0.7693530444789429,zs_regressor,(A) ZS TabPFNRegressor,43.64000083747104,0.5265680202575319,57352.73992781619,72437.77652782024,1.9626235961914062
48391,43,222,56,11.749281061914626,0.7693530444789429,zs_ft_pipeline,(B) ZS FT-pipeline,126.85020923620951,-0.859678939304553,120356.0286248028,143567.22376009307,0.17588496208190918
48391,43,222,56,11.749281061914626,0.7693530444789429,ft_pipeline,(C) FT FT-pipeline,87.38120356078373,0.02585078128832452,82372.57697859743,103908.01757939861,0.17792940139770508
20017,43,105,27,11.390667669672743,0.7219312084834868,zs_regressor,(A) ZS TabPFNRegressor,28.39040333909693,0.5819933842769024,21325.84183449074,28994.026273477175,1.0849120616912842
20017,43,105,27,11.390667669672743,0.7219312084834868,zs_ft_pipeline,(B) ZS FT-pipeline,52.89814081625844,-0.0029729703160581433,36057.643078703695,44911.91413798442,0.08522558212280273
20017,43,105,27,11.390667669672743,0.7219312084834868,ft_pipeline,(C) FT FT-pipeline,147.9822472585533,-4.190828820120546,88663.30395833332,102172.80208654347,0.08511161804199219
29025,43,280,71,11.99968191215171,0.8439672847602847,zs_regressor,(A) ZS TabPFNRegressor,50.95985622788175,0.47882646688545827,93144.13720159406,157382.84368651392,3.006417751312256
29025,43,280,71,11.99968191215171,0.8439672847602847,zs_ft_pipeline,(B) ZS FT-pipeline,51.23074854006945,0.6712513024915379,82757.81219953371,124996.60925617567,0.2276902198791504
29025,43,280,71,11.99968191215171,0.8439672847602847,ft_pipeline,(C) FT FT-pipeline,75.43104256894802,0.2639092531031646,114782.14744697262,187038.87902867908,0.22757411003112793
28003,43,311,79,11.087028006123921,0.9300119886714182,zs_regressor,(A) ZS TabPFNRegressor,55.36804863687572,0.5816700929555626,38396.24478367971,54720.70440284736,2.8470139503479004
28003,43,311,79,11.087028006123921,0.9300119886714182,zs_ft_pipeline,(B) ZS FT-pipeline,56.56700540569598,0.5878146044313134,39196.3899700919,54317.343559670306,0.26195216178894043
28003,43,311,79,11.087028006123921,0.9300119886714182,ft_pipeline,(C) FT FT-pipeline,59.05796864581744,0.46733529754630754,42843.957896812615,61747.47196893424,0.2618584632873535
21051,44,135,36,11.38174564738714,0.6798222237465256,zs_regressor,(A) ZS TabPFNRegressor,47.68878631941687,-0.14700385433542373,67108.32476839783,99274.96755639609,1.2509965896606445
21051,44,135,36,11.38174564738714,0.6798222237465256,zs_ft_pipeline,(B) ZS FT-pipeline,45.691535996184804,-0.17247951369883952,67347.95497673115,100371.39189710749,0.10665202140808105
21051,44,135,36,11.38174564738714,0.6798222237465256,ft_pipeline,(C) FT FT-pipeline,51.204578728481145,-0.19507487251971067,70301.30480312005,101333.92687950304,0.10703444480895996
29081,44,168,42,10.88200817975451,0.9637505042785448,zs_regressor,(A) ZS TabPFNRegressor,47.117424114734426,0.5254231087665032,33349.81681052511,47678.26223481527,1.608705997467041
29081,44,168,42,10.88200817975451,0.9637505042785448,zs_ft_pipeline,(B) ZS FT-pipeline,32.482207748619246,0.7668982086096501,23995.944065919462,33414.88185697857,0.12932491302490234
29081,44,168,42,10.88200817975451,0.9637505042785448,ft_pipeline,(C) FT FT-pipeline,39.947741502603115,0.7193941338261656,26330.68560237779,36661.94464501423,0.1296687126159668
31125,44,233,59,11.206422271678576,0.9600697997912224,zs_regressor,(A) ZS TabPFNRegressor,43.152951887813366,0.6595617241768428,37640.18920034822,47865.33136701587,2.059821367263794
31125,44,233,59,11.206422271678576,0.9600697997912224,zs_ft_pipeline,(B) ZS FT-pipeline,241.60711260730702,-1.8488424822063214,120512.09266962786,138463.75247444242,0.18934965133666992
31125,44,233,59,11.206422271678576,0.9600697997912224,ft_pipeline,(C) FT FT-pipeline,244.87149027512518,-1.8589021446217977,123777.6660276787,138708.00450864458,0.1871662139892578
40093,44,287,72,11.501890740107266,0.7054301740131348,zs_regressor,(A) ZS TabPFNRegressor,31.450348983321714,0.6703050307885363,38001.96109746333,50455.82670434128,2.351958751678467
40093,44,287,72,11.501890740107266,0.7054301740131348,zs_ft_pipeline,(B) ZS FT-pipeline,32.01889021091912,0.6951306593546202,37331.40423982444,48519.022419154935,0.23211956024169922
40093,44,287,72,11.501890740107266,0.7054301740131348,ft_pipeline,(C) FT FT-pipeline,32.99123571548226,0.6889274517650912,35274.467648570106,49010.14750696351,0.23324942588806152
21181,44,364,92,11.156542869139688,0.8877904845831451,zs_regressor,(A) ZS TabPFNRegressor,53.49502179135995,0.31513440856449526,56213.231966633975,85395.85146029954,4.0384886264801025
21181,44,364,92,11.156542869139688,0.8877904845831451,zs_ft_pipeline,(B) ZS FT-pipeline,195.71858371936534,-0.04489883107085002,81925.0329814098,105480.26717989703,0.3173227310180664
21181,44,364,92,11.156542869139688,0.8877904845831451,ft_pipeline,(C) FT FT-pipeline,427.44010792358245,-1.3422513572525414,143874.6355629315,157924.98676058356,0.3134324550628662
56019,44,338,85,12.557138545376521,0.6281952571751128,zs_regressor,(A) ZS TabPFNRegressor,32.04826198200009,0.5594715209364309,83198.99402162874,127675.43072943053,3.2622551918029785
56019,44,338,85,12.557138545376521,0.6281952571751128,zs_ft_pipeline,(B) ZS FT-pipeline,31.22013432262173,0.5459474706284193,85796.81040398167,129620.40870435124,0.2897977828979492
56019,44,338,85,12.557138545376521,0.6281952571751128,ft_pipeline,(C) FT FT-pipeline,48.470700349267155,0.03386809520188361,137411.26848486406,189076.9329414469,0.2890477180480957
21149,44,372,94,11.533222639304196,0.6521907176062681,zs_regressor,(A) ZS TabPFNRegressor,41.13326413669431,0.14393891644272216,60490.46265074446,96964.45324950645,3.8024113178253174
21149,44,372,94,11.533222639304196,0.6521907176062681,zs_ft_pipeline,(B) ZS FT-pipeline,38.106552253871854,0.29797971453190597,54035.13647886947,87808.1862434919,0.32970333099365234
21149,44,372,94,11.533222639304196,0.6521907176062681,ft_pipeline,(C) FT FT-pipeline,37.57137932422803,0.2943945420230054,52767.692496156706,88032.11609246454,0.3259575366973877
40107,44,301,76,11.253525331704541,0.7354131017624388,zs_regressor,(A) ZS TabPFNRegressor,36.54802499084709,0.5868713347174799,42816.56373355259,57834.37485166326,2.6158387660980225
40107,44,301,76,11.253525331704541,0.7354131017624388,zs_ft_pipeline,(B) ZS FT-pipeline,36.9582396695276,0.593500010566528,42492.78189247529,57368.52050837024,0.2519197463989258
40107,44,301,76,11.253525331704541,0.7354131017624388,ft_pipeline,(C) FT FT-pipeline,53.394678342495475,0.31425869355927316,55103.1984991776,74511.53937536127,0.2494525909423828
31135,44,230,59,11.316916162984315,0.9092286666425559,zs_regressor,(A) ZS TabPFNRegressor,43.98603204951415,0.34000964155802016,50378.84404793432,74451.4193937453,1.9246137142181396
31135,44,230,59,11.316916162984315,0.9092286666425559,zs_ft_pipeline,(B) ZS FT-pipeline,332.08722681947864,-2.4905911538342904,155716.5026483051,171219.67886018648,0.18660902976989746
31135,44,230,59,11.316916162984315,0.9092286666425559,ft_pipeline,(C) FT FT-pipeline,210.42560873641568,-0.4986909404157678,96580.14247881359,112191.57045120824,0.18621039390563965
40127,44,280,72,11.403476794453006,0.8190633146360085,zs_regressor,(A) ZS TabPFNRegressor,56.2829570725132,0.4842189041110109,51958.13132302204,70014.33450007538,2.2090811729431152
40127,44,280,72,11.403476794453006,0.8190633146360085,zs_ft_pipeline,(B) ZS FT-pipeline,59.29223779349133,0.5357715884912662,50017.05195019218,66423.24874831838,0.22669649124145508
40127,44,280,72,11.403476794453006,0.8190633146360085,ft_pipeline,(C) FT FT-pipeline,66.36950035898302,0.343727560655811,58697.95334450643,78976.21898262612,0.2280282974243164
31077,44,168,43,10.683996945719558,0.8503456390959931,zs_regressor,(A) ZS TabPFNRegressor,34.71139888375676,0.32267477250843757,39375.811409883725,66629.59359498874,1.3883330821990967
31077,44,168,43,10.683996945719558,0.8503456390959931,zs_ft_pipeline,(B) ZS FT-pipeline,371.92190777850425,-1.816552527755543,125303.28106831393,135871.21721577682,0.13065767288208008
31077,44,168,43,10.683996945719558,0.8503456390959931,ft_pipeline,(C) FT FT-pipeline,636.5639194304177,-7.830461315589538,226083.96402616278,240580.39561031834,0.1312103271484375
21147,44,276,69,11.498642564267984,0.6482564709228349,zs_regressor,(A) ZS TabPFNRegressor,45.46728771207078,0.5398938676467018,40258.55938491451,55482.73008359513,2.2268149852752686
21147,44,276,69,11.498642564267984,0.6482564709228349,zs_ft_pipeline,(B) ZS FT-pipeline,46.31489425269871,0.5496549069263168,40185.2717943348,54891.04888082452,0.22403216361999512
21147,44,276,69,11.498642564267984,0.6482564709228349,ft_pipeline,(C) FT FT-pipeline,48.2424634206418,0.47735650209417446,42759.181497686244,59133.22810001135,0.22497153282165527
32011,44,72,19,11.872378877466305,0.697131273308541,zs_regressor,(A) ZS TabPFNRegressor,27.407596355074777,0.45318389342572774,60586.08037231366,94165.05510117863,0.9231860637664795
32011,44,72,19,11.872378877466305,0.697131273308541,zs_ft_pipeline,(B) ZS FT-pipeline,60.645308793755824,-0.5421746664916076,124876.29089862946,158137.87478998065,0.061177730560302734
32011,44,72,19,11.872378877466305,0.697131273308541,ft_pipeline,(C) FT FT-pipeline,92.09072739340158,0.06657497778618471,103064.68070126102,123029.37991432815,0.06548309326171875
