fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
38047,small,76,77,5,5,42,tabpfn,107,54.33744978904724,10.866966247558594,-0.8426057005202612,60821.771033609155,81646.27840436234,111.51967192276626,6666114777.282643,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,5,5,42,xgboost,107,23.540391445159912,0.0070552825927734375,-0.03849095903282307,49948.92721385469,61294.50587285897,146.77319132621682,3757016450.197943,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,10,10,42,tabpfn,107,0.35649728775024414,0.2308809757232666,0.4256206603119429,32367.34287992704,47166.910217708326,60.33675280439071,2224717419.4853578,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,10,10,42,xgboost,107,20.420642375946045,0.006858110427856445,0.3545563221352843,33051.68841465867,49999.67694106529,71.35182199118428,2499967694.210896,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,20,20,42,tabpfn,107,0.3614993095397949,0.22354650497436523,0.625512572393967,29140.59643444059,38425.71104102895,58.56296429833424,1476535269.0086544,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,20,20,42,xgboost,107,5.91283917427063,0.00649714469909668,-0.38693404665499775,54661.26574369271,73948.81112811429,115.3565009772622,5468426667.261519,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,30,30,42,tabpfn,107,0.3481125831604004,0.21402192115783691,0.5589916517607679,31545.957676512142,41669.561042987836,60.50017935534302,1736352317.5152898,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,30,30,42,xgboost,107,22.565463066101074,0.0072515010833740234,0.3575925825218549,36372.36836408124,50292.21848414797,71.52945169548617,2529307240.057275,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,40,40,42,tabpfn,107,0.3611576557159424,0.22369933128356934,0.3615040558320627,34988.41748920995,50103.43272827137,66.24841580684037,2510353971.156415,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,40,40,42,xgboost,107,14.27764368057251,0.0066831111907958984,0.5130627394211625,30393.65042366913,43754.72053001995,58.74787073409523,1914475568.660149,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,50,50,42,tabpfn,107,0.3655843734741211,0.21451091766357422,0.18032384192307194,39218.462625525244,56728.73642102002,68.3132652607486,3218149535.925563,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,50,50,42,xgboost,107,14.397768259048462,0.006737947463989258,0.43580245814168195,33969.96879981362,47064.94478531917,61.353653149976736,2215109027.645142,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,60,60,42,tabpfn,107,0.3692798614501953,0.21442484855651855,0.5615122202637238,28645.767490417285,41462.445154549045,60.02707360478246,1719134358.1939876,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38047,small,76,77,60,60,42,xgboost,107,9.530893087387085,0.006520986557006836,0.5050036688368004,28196.923110807158,44053.16876027257,59.4772596443069,1940681677.8210552,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
