fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
30101,small,143,143,5,5,42,tabpfn,107,67.75160074234009,13.893192529678345,-0.06726598739824574,36776.21562634807,43439.960124850695,22.358209473666875,1887030135.6486187,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,5,5,42,xgboost,107,62.98254656791687,0.006736040115356445,-0.0381883097598692,37017.47182608583,42844.11245020986,21.738682604319067,1835617971.6462278,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,10,10,42,tabpfn,107,0.5032494068145752,0.21752548217773438,0.28327692887678213,40922.754567515505,53226.9336755434,25.080942858427253,2833106468.5006957,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,10,10,42,xgboost,107,38.3013641834259,0.006771564483642578,0.06784690859187392,49648.329228791736,60701.493652561614,33.8702573464579,3684671331.6519775,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,20,20,42,tabpfn,107,0.5216495990753174,0.2235116958618164,0.17924648378463526,44037.95808179563,58619.47600296655,29.183078155452826,3436242966.862371,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,20,20,42,xgboost,107,6.930050849914551,0.006738185882568359,-0.1817060235140242,55117.505028911015,70338.04296012755,34.35862340310263,4947440287.46075,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,30,30,42,tabpfn,107,0.5839569568634033,0.22412705421447754,0.15640768552315,41970.81035619083,58991.3666449148,27.22131011839368,3479981338.6347666,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,30,30,42,xgboost,107,12.177860498428345,0.006681203842163086,-0.21751731564662347,55207.1954720125,70869.55790106101,33.82044259841463,5022494237.091838,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,40,40,42,tabpfn,107,0.6108088493347168,0.22311115264892578,-0.012607118380831617,50672.96576497491,68421.92399567997,30.101203147567006,4681559683.270606,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,40,40,42,xgboost,107,13.969237804412842,0.007011890411376953,-0.4082588847213384,60895.93288145217,80689.31788254621,34.35195174947437,6510766020.350591,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,50,50,42,tabpfn,107,0.5950107574462891,0.2238175868988037,0.006690457338836331,57592.34479040395,81148.58757614168,31.136102999844358,6585093265.602736,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,50,50,42,xgboost,107,13.974003314971924,0.006780385971069336,-0.38689678643806835,68642.03798751932,95887.2210263264,36.287239095889205,9194359156.151571,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,60,60,42,tabpfn,107,0.6652994155883789,0.22769641876220703,0.14561022661566536,54572.85009185763,78372.98325283828,29.60476854229966,6142324503.949669,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,60,60,42,xgboost,107,12.3634672164917,0.0065174102783203125,0.04100527880224836,57776.03942205867,83032.18489075663,31.221232205552894,6894343727.732794,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,80,80,42,tabpfn,107,0.6161372661590576,0.22173714637756348,0.20667513234953971,50924.66810616979,72758.25418613644,29.403493289959066,5293763552.214441,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,80,80,42,xgboost,107,14.628880739212036,0.006773233413696289,-0.1338130057232636,63433.41076897573,86981.6121860329,34.30628479369134,7565800858.481427,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,100,100,42,tabpfn,107,0.632122278213501,0.225830078125,0.24422457402154452,51458.4967956618,79714.74011208944,28.975747192628777,6354439791.137961,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
30101,small,143,143,100,100,42,xgboost,107,18.652027368545532,0.006431102752685547,0.08942943054362817,56044.7562679083,87498.18730402132,31.185544381090462,7655932781.489597,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
