fips,quantile,coverage,error,n_predictions
21237,0.4,0.39692307692307693,0.003076923076923088,650
21237,0.5,0.49846153846153846,0.001538461538461544,650
21237,0.6,0.5707692307692308,0.02923076923076917,650
21237,0.7,0.6707692307692308,0.02923076923076917,650
21237,0.8,0.7615384615384615,0.03846153846153855,650
21237,0.9,0.8738461538461538,0.026153846153846194,650
21189,0.1,0.13658536585365855,0.03658536585365854,410
21189,0.2,0.25609756097560976,0.05609756097560975,410
21189,0.3,0.32682926829268294,0.02682926829268295,410
21189,0.4,0.4170731707317073,0.017073170731707277,410
21189,0.5,0.4951219512195122,0.004878048780487809,410
21189,0.6,0.5707317073170731,0.029268292682926855,410
21189,0.7,0.6804878048780488,0.019512195121951126,410
21189,0.8,0.8121951219512196,0.012195121951219523,410
21189,0.9,0.9,0.0,410
29199,0.1,0.1126984126984127,0.012698412698412695,630
29199,0.2,0.18571428571428572,0.01428571428571429,630
29199,0.3,0.26666666666666666,0.033333333333333326,630
29199,0.4,0.3682539682539683,0.031746031746031744,630
29199,0.5,0.4746031746031746,0.025396825396825418,630
29199,0.6,0.5841269841269842,0.015873015873015817,630
29199,0.7,0.6904761904761905,0.00952380952380949,630
29199,0.8,0.7841269841269841,0.015873015873015928,630
29199,0.9,0.8873015873015873,0.012698412698412764,630
1041,0.1,0.1411764705882353,0.04117647058823529,170
1041,0.2,0.23529411764705882,0.03529411764705881,170
1041,0.3,0.28823529411764703,0.011764705882352955,170
1041,0.4,0.3411764705882353,0.05882352941176472,170
1041,0.5,0.43529411764705883,0.06470588235294117,170
1041,0.6,0.5411764705882353,0.05882352941176472,170
1041,0.7,0.6235294117647059,0.07647058823529407,170
1041,0.8,0.8,0.0,170
1041,0.9,0.888235294117647,0.01176470588235301,170
31015,0.1,0.11797752808988764,0.01797752808988763,890
31015,0.2,0.20898876404494382,0.008988764044943809,890
31015,0.3,0.27640449438202247,0.02359550561797752,890
31015,0.4,0.398876404494382,0.0011235955056180247,890
31015,0.5,0.5191011235955056,0.019101123595505642,890
31015,0.6,0.6314606741573033,0.03146067415730336,890
31015,0.7,0.7269662921348314,0.026966292134831482,890
31015,0.8,0.8112359550561797,0.011235955056179692,890
31015,0.9,0.8921348314606742,0.00786516853932584,890
1065,0.1,0.0945945945945946,0.005405405405405406,740
1065,0.2,0.16486486486486487,0.03513513513513514,740
1065,0.3,0.2608108108108108,0.03918918918918918,740
1065,0.4,0.37432432432432433,0.02567567567567569,740
1065,0.5,0.49594594594594593,0.004054054054054068,740
1065,0.6,0.6054054054054054,0.005405405405405461,740
1065,0.7,0.7054054054054054,0.005405405405405461,740
1065,0.8,0.7891891891891892,0.010810810810810811,740
1065,0.9,0.8824324324324324,0.01756756756756761,740
2016,0.1,0.11470588235294117,0.014705882352941166,340
2016,0.2,0.2088235294117647,0.008823529411764702,340
2016,0.3,0.3323529411764706,0.032352941176470584,340
2016,0.4,0.43823529411764706,0.038235294117647034,340
2016,0.5,0.5235294117647059,0.02352941176470591,340
2016,0.6,0.6294117647058823,0.02941176470588236,340
2016,0.7,0.711764705882353,0.01176470588235301,340
2016,0.8,0.8,0.0,340
2016,0.9,0.8705882352941177,0.02941176470588236,340
1011,0.1,0.1058139534883721,0.0058139534883720895,860
1011,0.2,0.2069767441860465,0.006976744186046491,860
1011,0.3,0.2837209302325581,0.016279069767441867,860
1011,0.4,0.3569767441860465,0.0430232558139535,860
1011,0.5,0.45813953488372094,0.041860465116279055,860
1011,0.6,0.5709302325581396,0.029069767441860406,860
1011,0.7,0.7197674418604652,0.019767441860465196,860
1011,0.8,0.8209302325581396,0.020930232558139528,860
1011,0.9,0.9081395348837209,0.008139534883720878,860
2185,0.1,0.22105263157894736,0.12105263157894736,190
2185,0.2,0.2578947368421053,0.05789473684210528,190
2185,0.3,0.2789473684210526,0.02105263157894738,190
2185,0.4,0.38421052631578945,0.015789473684210575,190
2185,0.5,0.49473684210526314,0.0052631578947368585,190
2185,0.6,0.6,0.0,190
2185,0.7,0.6894736842105263,0.010526315789473606,190
2185,0.8,0.7421052631578947,0.05789473684210533,190
2185,0.9,0.8421052631578947,0.05789473684210533,190
13265,0.1,0.09863013698630137,0.0013698630136986384,730
13265,0.2,0.17534246575342466,0.024657534246575352,730
13265,0.3,0.28904109589041094,0.010958904109589052,730
13265,0.4,0.41506849315068495,0.015068493150684925,730
13265,0.5,0.5273972602739726,0.0273972602739726,730
