fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
21053,small,192,193,5,5,42,tabpfn,107,93.13267779350281,11.856865882873535,-0.3779942494535773,69794.74511149676,80577.09548231788,62.74115860245579,6492668316.366572,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,5,5,42,xgboost,107,8.598184585571289,0.0065996646881103516,-0.002398024993184311,59921.709975486396,68723.93321362637,51.986211509219835,4722978996.350978,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,10,10,42,tabpfn,107,0.5524723529815674,0.2417612075805664,-0.17918834157659913,65679.56028830132,82885.0809332537,67.32234131452758,6869936641.3120165,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,10,10,42,xgboost,107,7.2557008266448975,0.006572723388671875,-0.15570386223147903,63309.01128813941,82055.56870894994,63.82672771088359,6733116356.149204,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,20,20,42,tabpfn,107,0.5345408916473389,0.2277987003326416,-0.1260993900503673,88722.98711733703,145588.16463471597,62.818655344815014,21195913681.70516,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,20,20,42,xgboost,107,9.427066564559937,0.0066242218017578125,-0.20844783107220843,93958.68299654688,150817.4740497296,61.44839736809079,22745910478.74086,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,30,30,42,tabpfn,107,0.5436105728149414,0.23720216751098633,-0.03399546051912239,85018.35168524664,134744.85422894344,59.16629508693113,18156175741.17922,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,30,30,42,xgboost,107,8.126805067062378,0.006460666656494141,-0.020637431107611848,85298.7304093399,133871.65077094192,58.97877792838911,17921618880.13704,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,40,40,42,tabpfn,107,0.5461020469665527,0.23058104515075684,-0.04107680274735426,83328.42726403382,130514.00133482886,61.00090141291287,17033904544.42771,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,40,40,42,xgboost,107,12.238103866577148,0.006384849548339844,-0.0649882439621765,86715.87180742761,132004.3146546697,62.337758074437765,17425139087.449047,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,50,50,42,tabpfn,107,0.5765507221221924,0.2294905185699463,-0.049137614435931676,82039.60123669854,126687.62012284755,66.28630218025,16049753092.390928,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,50,50,42,xgboost,107,10.804612874984741,0.006479501724243164,-0.07907808303047692,82797.49855089867,128482.6201861693,65.2339113025085,16507783689.903437,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,60,60,42,tabpfn,107,0.5737502574920654,0.22634387016296387,0.006521846379082152,79429.66629402297,118543.79806561241,63.6475586224056,14052632059.820692,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,60,60,42,xgboost,107,10.030476808547974,0.006480216979980469,-0.07643194182677471,80940.844362352,123393.69381314288,63.45746605906396,15226003672.851654,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,80,80,42,tabpfn,107,0.591156005859375,0.23303675651550293,0.08990353918893423,73624.47497606829,105272.69312363808,62.321524806259085,11082339917.503675,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,80,80,42,xgboost,107,12.377815008163452,0.006528139114379883,-0.0422715257201598,76706.65199193617,112658.10900937376,61.274406226411735,12691849525.56794,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,100,100,42,tabpfn,107,0.5936093330383301,0.23121118545532227,0.09912949459104048,68772.19896893292,96235.66889037415,59.43836346689045,9261303966.777725,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,100,100,42,xgboost,107,20.889803409576416,0.006720781326293945,-0.0205270635120669,71773.11307191219,102427.63571942436,57.296304860666424,10491420559.071096,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,150,150,42,tabpfn,107,0.513972282409668,0.35376453399658203,0.030432468024454873,72559.68226465127,104134.82595851058,61.18758051176385,10844061977.40929,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
21053,small,192,193,150,150,42,xgboost,107,18.664449214935303,0.006571054458618164,-0.037767752939753985,74023.57550056448,107735.05789843733,59.60935766088442,11606842700.379644,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
