model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,test_set_version,train_set_version,n_test_counties,n_train_source_test_history,n_train_source_external,status,experiment_name,experiment_description,result_type,test_fips,size_bucket,county_test_size,county_train_pool_size,county_train_used
xgboost,,,,,,0.7558588444695664,39568.2212863372,50596.29536969104,46.46282728387275,2559985105.137019,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48435.0,tiny,43.0,42.0,42.0
xgboost,,,,,,0.5178994720840768,87469.15625000004,160112.3064245186,70.0839325411948,25635950668.578945,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,1041.0,tiny,9.0,8.0,8.0
xgboost,,,,,,0.1743777380673412,53650.41881793476,73553.63977547787,50.53404313269777,5410137924.22076,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,30055.0,tiny,23.0,23.0,23.0
xgboost,,,,,,0.3837565065170525,41859.74811197917,60834.58273708993,49.759888882859244,3700846456.79584,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21147.0,small,180.0,177.0,177.0
xgboost,,,,,,0.5071118733092204,45007.866601562506,66690.297852013,50.30172846273842,4447595827.590209,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,22081.0,small,120.0,119.0,119.0
xgboost,,,,,,0.4656586694754407,55303.327414772735,82063.95544423563,131.4434860668083,6734492783.153491,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,28095.0,small,209.0,208.0,208.0
xgboost,,,,,,0.5487757026339293,45743.90301724138,74839.84094012748,54.96685809325578,5601001791.943582,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38039.0,small,87.0,87.0,87.0
xgboost,,,,,,0.1790972394213534,85653.04808992348,138017.32565091347,54.48305394789785,19048782179.8303,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16077.0,small,196.0,196.0,196.0
xgboost,,,,,,0.3160506321609325,39198.24264204544,67073.15387692419,34.84302825745643,4498807970.997551,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48437.0,small,88.0,87.0,87.0
xgboost,,,,,,0.1824268132772578,143203.13027108434,307799.1651650215,83.9132154096563,94740326076.28418,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,1085.0,small,83.0,82.0,82.0
xgboost,,,,,,0.2032148615549291,137235.1505493421,197817.390972999,29.038418973109604,39131720171.36435,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,2220.0,small,190.0,190.0,190.0
xgboost,,,,,,0.5045452343740195,92631.69155339806,151539.93476578238,45.11059618941836,22964351828.81758,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,30027.0,small,206.0,206.0,206.0
xgboost,,,,,,0.2838702566938759,82489.17199309595,191259.47713786605,57.93863506970243,36580187595.049904,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13193.0,small,215.0,214.0,214.0
xgboost,,,,,,0.1045391405941943,48971.03375799006,99926.104416124,45.3227813626212,9985226343.782116,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21051.0,small,88.0,86.0,86.0
xgboost,,,,,,0.2529236628772465,59804.32483258932,165451.91246546654,61.65864372923414,27374335338.4804,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13309.0,small,70.0,69.0,69.0
xgboost,,,,,,0.4780486305506614,51093.88872438524,73627.46979437217,52.65135617152191,5421004308.321187,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48211.0,small,61.0,61.0,61.0
xgboost,,,,,,0.2064036567508708,62140.177201704544,99705.73395541504,143.96852762509252,9941233383.588003,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38047.0,small,77.0,76.0,76.0
xgboost,,,,,,0.467763042108803,52363.22059706703,80063.53474555362,93.200885997011,6410169595.952472,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38021.0,small,179.0,178.0,178.0
xgboost,,,,,,0.1792292326974038,46494.33645572918,66503.37758681386,41.29784659183923,4422699230.454336,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48495.0,small,120.0,119.0,119.0
xgboost,,,,,,0.3546472192180814,40956.67999131943,76930.85001633324,46.797752475783845,5918355684.23556,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17047.0,small,90.0,87.0,87.0
xgboost,,,,,,0.5346010636388417,130322.65803571432,209743.39150475065,48.29960432502084,43992290279.91509,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51025.0,small,175.0,174.0,174.0
xgboost,,,,,,0.5154654823851013,47068.76747532893,128781.85401946852,35.080066970558455,16584765924.691704,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31133.0,small,57.0,57.0,57.0
xgboost,,,,,,0.5137360996171834,33632.10625448993,56942.727884241416,28.19596354259805,3242474258.898765,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31069.0,small,87.0,87.0,87.0
xgboost,,,,,,0.2076860770174921,69898.74068509616,115197.44331442023,110.55791445770618,13270450946.179066,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,1131.0,small,156.0,155.0,155.0
xgboost,,,,,,0.5126522955601397,91272.56697773974,159883.3072753831,32.19238507206777,25562671945.314568,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,56035.0,small,219.0,219.0,219.0
xgboost,,,,,,0.6365511659507501,40352.71974885845,58635.99814721492,50.722432052205214,3438180278.7201915,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,27167.0,small,219.0,218.0,218.0
xgboost,,,,,,0.2115160801706119,53723.5557583042,124267.38005272804,33.936052454562734,15442381745.169147,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,30101.0,small,143.0,143.0,143.0
xgboost,,,,,,0.2017624873854415,77053.22052304965,136814.57442977655,65.09576540286486,18718227776.400864,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,1029.0,small,141.0,140.0,140.0
xgboost,,,,,,0.2594672732508527,58900.10345900231,81414.05745252126,71.68360924970854,6628248750.882432,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48419.0,small,218.0,215.0,215.0
xgboost,,,,,,0.5420701013850664,46910.2999963493,75365.90925908553,66.42436615389606,5680020278.448714,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13209.0,small,214.0,214.0,214.0
xgboost,,,,,,0.2748645071603846,81384.47898787314,145692.64527601312,32.081189648032755,21226346887.52219,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,30059.0,small,67.0,67.0,67.0
xgboost,,,,,,0.685794472145856,28802.88287450397,37102.60771020802,47.64945508414882,1376603498.897588,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,27069.0,small,63.0,62.0,62.0
xgboost,,,,,,0.4324220390248222,44356.99026241029,67966.85658513822,56.038167533444536,4619493594.064747,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31035.0,small,209.0,208.0,208.0
xgboost,,,,,,0.5367417545594535,37430.23201407967,59036.74296007503,36.06890740037212,3485337019.333968,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31003.0,small,182.0,182.0,182.0
xgboost,,,,,,0.3680924341652454,57171.840800034166,83159.04177841611,45.520775459485456,6915426229.504357,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48313.0,small,183.0,182.0,182.0
xgboost,,,,,,0.7576443065041827,28076.07195621906,37580.86406499227,41.37312732276096,1412321343.871427,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,40003.0,small,101.0,101.0,101.0
xgboost,,,,,,0.2933511712605715,51482.85565878379,74957.83805889655,74.68337658017117,5618677486.46376,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48505.0,small,74.0,74.0,74.0
xgboost,,,,,,0.0321371893614593,88208.37123054717,190426.19647175184,65.93788313644788,36262136302.69824,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,28123.0,small,249.0,249.0,249.0
xgboost,,,,,,0.0277459523342091,113611.50924744915,230832.13610841837,27.065210114691958,53283475060.37537,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,36061.0,small,245.0,245.0,245.0
xgboost,,,,,,0.4944558072515863,38642.40240526575,71651.86852194705,54.505990543441115,5133990262.686387,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,54009.0,small,127.0,126.0,126.0
xgboost,,,,,,0.5901861620607265,37043.31113138687,51029.72559404874,58.167332315290544,2604032894.2039127,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17009.0,small,137.0,136.0,136.0
xgboost,,,,,,0.35449996540631,93292.37456349208,112375.28399638971,74.22615785170579,12628204453.26924,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16025.0,small,63.0,63.0,63.0
xgboost,,,,,,0.3086972431768274,61040.90952845982,136320.0094786794,145.10287426201407,18583144984.26724,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,22065.0,small,168.0,165.0,165.0
xgboost,,,,,,0.6392991087053264,29959.193359375,38363.1483044018,64.3522206679154,1471731147.825527,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17065.0,small,170.0,168.0,168.0
xgboost,,,,,,0.4342474390679218,46060.33467662185,115962.02972217354,44.05633026244029,13447192337.28626,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,27011.0,small,237.0,237.0,237.0
xgboost,,,,,,0.4163885798304223,84514.86130878713,157685.63206908302,67.16571755031794,24864758561.026222,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,8057.0,small,101.0,97.0,97.0
xgboost,,,,,,0.5360796786404289,107422.71748097827,177705.54491221477,53.58584279477411,31579260692.54718,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16037.0,small,115.0,113.0,113.0
xgboost,,,,,,0.3005130680666842,145778.5321875,211166.78395586,55.62178517969576,44591410646.26085,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16015.0,small,137.0,136.0,136.0
xgboost,,,,,,0.2598371744734089,73930.51191358024,114848.881913444,53.924704505081856,13190265676.768206,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48405.0,small,81.0,80.0,80.0
xgboost,,,,,,0.7218408677224819,64178.01448170734,130648.39091417812,45.75483103159,17069002048.4639,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,1123.0,small,205.0,204.0,204.0
xgboost,,,,,,0.3659237627824919,53149.09613715278,90285.94210099132,81.33825533922713,8151551341.06356,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,54085.0,small,72.0,72.0,72.0
xgboost,,,,,,0.198253613528813,51283.3466745205,148084.4852032814,60.00513218402054,21929014757.920864,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31123.0,small,189.0,187.0,187.0
xgboost,,,,,,0.1055536066428473,58740.581015625,148121.91706007635,51.757563189534906,21940102313.55213,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13319.0,small,175.0,174.0,174.0
xgboost,,,,,,0.7192731411697519,32343.761094281468,44468.890368174194,39.12616365333055,1977482210.5766957,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31125.0,small,147.0,147.0,147.0
xgboost,,,,,,0.5100324659169668,36505.43884375002,73186.09925281128,52.76166148446252,5356205123.842345,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,40033.0,small,125.0,124.0,124.0
xgboost,,,,,,0.4545617735156846,42584.150377859485,63703.94170773689,57.67160835632029,4058192189.10274,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51530.0,small,153.0,153.0,153.0
xgboost,,,,,,0.61622015474916,44957.06624571919,64052.17048422623,45.59186097520469,4102680543.740382,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31135.0,small,146.0,145.0,145.0
xgboost,,,,,,0.413847055790762,78180.03241888662,110503.02515264093,52.8185739645781,12210918567.885197,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16035.0,small,183.0,181.0,181.0
xgboost,,,,,,0.1157840413843689,61428.69471153846,85137.24748423947,61.521651934534184,7248350909.192639,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13301.0,small,91.0,89.0,89.0
xgboost,,,,,,0.6231576342863306,30278.965202121555,47555.449174534726,49.70515464110792,2261520746.191756,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31077.0,small,109.0,108.0,108.0
xgboost,,,,,,0.347921006574832,68160.01352660125,176140.76379628736,48.98191400177575,31025568670.73949,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13315.0,small,121.0,120.0,120.0
xgboost,,,,,,0.3969342014117669,68819.10669052867,135227.10614828105,48.21336329739662,18286370237.23847,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,41025.0,small,227.0,224.0,224.0
xgboost,,,,,,0.5399300643481011,57759.95327330511,76594.96576059617,34.33686628207068,5866788779.8669,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,49013.0,small,236.0,235.0,235.0
xgboost,,,,,,-0.7367417256633035,52027.57345448368,83765.43554970276,128.95387704418056,7016648192.831408,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38037.0,small,69.0,69.0,69.0
xgboost,,,,,,0.2690640431987838,66393.9158091518,107219.45873875493,60.132033690165045,11496012332.231567,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29137.0,small,168.0,168.0,168.0
xgboost,,,,,,0.3138209849681407,46278.490079365096,61851.63055513852,38.674317159361465,3825624202.329344,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21011.0,small,126.0,125.0,125.0
xgboost,,,,,,-1.319809441284571,71852.1481193439,99495.39410778446,89.3021046196764,9899333448.663351,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21165.0,small,221.0,221.0,221.0
xgboost,,,,,,0.705500592215368,41182.09383877841,64999.78903680487,53.66903716999543,4224972574.8291383,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,40067.0,small,66.0,64.0,64.0
xgboost,,,,,,0.4456618090988342,65513.68497077338,100449.499864561,37.11831567522641,10090102023.04044,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51097.0,small,139.0,139.0,139.0
xgboost,,,,,,0.3572380180909239,59546.35666830709,89806.52217347485,52.40995675562934,8065211424.894829,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,27077.0,small,127.0,126.0,126.0
xgboost,,,,,,0.2146225834076006,59737.05488855699,124622.08365430216,105.54953042013237,15530663734.33989,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38011.0,small,136.0,135.0,135.0
xgboost,,,,,,0.4773962727429783,60891.43038043478,84212.17647151851,39.500723713718386,7091690666.070175,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16023.0,small,69.0,69.0,69.0
xgboost,,,,,,0.3664113339926372,58649.24842968751,122214.75486158556,41.15445431131054,14936446305.877453,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,30073.0,small,160.0,158.0,158.0
xgboost,,,,,,0.6009810836892406,43153.00817871094,51745.77960207454,75.45545248313367,2677625706.626473,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29071.0,small,64.0,63.0,63.0
xgboost,,,,,,0.4184740811644101,92140.78263454858,118738.37881522725,38.200149239479444,14098802603.668402,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48031.0,small,144.0,144.0,144.0
xgboost,,,,,,0.330996001226447,55645.64516782408,111818.0477593533,52.35829793144319,12503275804.713017,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13287.0,small,135.0,134.0,134.0
xgboost,,,,,,-1.2152897798921227,42032.39885602678,101983.87515421378,142.7624766082519,10400710791.470264,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17071.0,small,154.0,153.0,153.0
xgboost,,,,,,0.2615269227764344,57448.28303039966,127611.48474716644,71.18635641747802,16284691039.37629,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13263.0,small,147.0,142.0,142.0
xgboost,,,,,,0.5922102361733405,34778.87303511425,48431.98318839292,37.10938596535524,2345656995.560775,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48399.0,small,186.0,186.0,186.0
xgboost,,,,,,0.4609432461352243,90253.31065819302,142332.15127857222,91.48847936245565,20258441287.58637,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21053.0,small,193.0,192.0,192.0
xgboost,,,,,,0.5022395633246501,46935.07688683712,72927.92311266434,60.27561578520966,5318481969.526682,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48131.0,small,66.0,66.0,66.0
xgboost,,,,,,0.3528683804898788,51108.65670355904,80965.95901541662,50.95199258816565,6555486519.286125,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48065.0,small,216.0,216.0,216.0
xgboost,,,,,,0.4758172269036281,120322.12411077243,213771.0735569125,32.06242284181231,45698071889.6749,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,8079.0,small,123.0,123.0,123.0
xgboost,,,,,,0.381828631749162,77151.75284975163,117617.52247958608,68.26297083862923,13833881594.23594,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16063.0,small,151.0,150.0,150.0
xgboost,,,,,,0.2324230822012576,47218.29852764423,139763.2110232878,40.219522989597024,19533755155.540077,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17059.0,small,78.0,77.0,77.0
xgboost,,,,,,0.3253446777690921,44686.742579693775,94014.77318387027,79.3936758025189,8838777576.814575,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,1013.0,small,249.0,248.0,248.0
xgboost,,,,,,0.139810103108247,124145.9433769273,177622.70688660257,37.38627927379621,31549826001.72393,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,2130.0,small,227.0,227.0,227.0
xgboost,,,,,,0.1907932261391479,91357.77926377118,191648.1630482117,153.20055385351372,36729018399.75393,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38083.0,small,59.0,58.0,58.0
xgboost,,,,,,-0.1014750566370659,121212.28853898204,279137.8021602303,93.67497776717401,77917912594.84387,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5147.0,small,194.0,193.0,193.0
xgboost,,,,,,0.1997944100024264,70322.91333180148,174797.84910365724,77.10545314052631,30554288051.264923,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38029.0,small,102.0,101.0,101.0
xgboost,,,,,,0.5218825075467164,50573.45055536685,100092.46218185982,32.93845224150163,10018500985.62704,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,20197.0,small,184.0,184.0,184.0
xgboost,,,,,,0.4037601863049729,63925.97313362729,91466.77781284682,47.67943773378613,8366171443.464688,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29179.0,small,163.0,163.0,163.0
xgboost,,,,,,0.2065361906368137,102038.28251815028,149118.05750212955,81.70260594684858,22236195073.208416,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29153.0,small,198.0,197.0,197.0
xgboost,,,,,,0.1733548116915592,40261.05230158025,64641.07717684097,49.09705581423997,4178468858.582311,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,40055.0,small,176.0,175.0,175.0
xgboost,,,,,,0.1587266514388889,101487.26701688218,202689.3332280786,89.32876075503896,41082965804.44309,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38043.0,small,87.0,86.0,86.0
xgboost,,,,,,0.5112770583845326,43724.21944665605,88365.71468364116,112.70113644631043,7808499531.550675,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5077.0,small,157.0,157.0,157.0
xgboost,,,,,,0.2197188182388617,79528.00196493905,146952.86530291772,49.814921694117125,21595144620.73748,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,35053.0,small,205.0,204.0,204.0
xgboost,,,,,,0.3524679915457422,62056.75164999999,98122.98361389834,56.72425083580228,9628119913.293362,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48193.0,small,200.0,200.0,200.0
xgboost,,,,,,0.0651610364959722,65211.10218131188,161995.07218405118,43.561146199008626,26242403411.915955,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5013.0,small,101.0,100.0,100.0
xgboost,,,,,,0.1959273025796781,64576.02301258993,94283.19263750508,90.13966570314564,8889320413.920889,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48387.0,small,139.0,139.0,139.0
xgboost,,,,,,0.2741344347222332,60392.85398204293,109407.27437687936,39.09965324763031,11969951686.577765,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,12047.0,small,134.0,130.0,130.0
xgboost,,,,,,0.1289249018978274,39819.87900995575,63069.41136526333,65.00990047621899,3977750649.960807,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13167.0,small,113.0,112.0,112.0
xgboost,,,,,,0.1233361207457832,90800.35298859132,257521.0611058401,45.03019555613397,66317096913.07786,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,40107.0,small,189.0,189.0,189.0
xgboost,,,,,,0.398088742668102,67188.57176621836,114780.67274423498,50.608579962097444,13174602835.619164,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,47055.0,medium,1185.0,1184.0,1184.0
xgboost,,,,,,0.3280016219972906,57736.84077764146,113168.99632388006,42.05788084270602,12807221728.954378,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29007.0,medium,866.0,864.0,864.0
xgboost,,,,,,0.4082538785983745,83314.88150890262,132135.31120997196,57.230353800559286,17459740468.55614,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51187.0,medium,1720.0,1718.0,1718.0
xgboost,,,,,,0.5609582346158708,148706.4050649579,238076.83589346384,51.527779442770424,56680579789.04331,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51157.0,medium,356.0,354.0,354.0
xgboost,,,,,,0.6890293571260946,44705.68385387764,60744.42001840484,31.772826603577993,3689884563.372383,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,4009.0,medium,901.0,900.0,900.0
xgboost,,,,,,0.3927688115450478,73823.1235112774,117252.3459137826,54.276280451033124,13748112622.285332,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48035.0,medium,593.0,591.0,591.0
xgboost,,,,,,0.5876253711419289,184824.4924510677,241767.2146381073,39.20639702901772,58451386073.86866,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16013.0,medium,281.0,281.0,281.0
