experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,0,tabpfn,71,18,46,2.1197245121002197,0.9668886661529541,-0.006369139580096661,120977.64496527778,216048.4588858995,46676936586.97221,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,0,xgboost,71,18,46,5.069967031478882,0.0031502246856689453,-0.6163298553296488,160390.08306206597,273802.56662221777,74967845488.91399,4.0,0.07500118950416987,50.0,0.8822634555704315,0.7511572371061874,3.0,0.7902619549708229,8.536189862866832,0.7246804518258448,5.031733989715576
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,1,tabpfn,71,18,46,0.3570058345794678,0.2398838996887207,-0.00025713426183515686,362636.203125,864879.3198635859,748016237927.6989,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,1,xgboost,71,18,46,4.741536855697632,0.003184795379638672,-0.053911606886663854,398547.4626736111,887772.6834093379,788140337407.8164,2.0,0.011682463604101112,50.0,0.9595800093459939,0.921587191594679,8.0,0.7249839980206861,1.0315409207818342,0.018557904743773314,4.724925518035889
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,2,tabpfn,71,18,46,0.36182427406311035,0.23967528343200684,0.05376119026331616,215594.36653645834,429000.1745154158,184041149734.2572,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,2,xgboost,71,18,46,4.71996545791626,0.00315093994140625,0.011860659295594211,260194.97395833334,438395.59899227106,192190701215.7921,3.0,0.01553878937228125,50.0,0.7546243296122138,0.8076805789132012,4.0,0.029323622555524724,3.5966607676287135,0.0308895699132566,4.702733755111694
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,3,tabpfn,71,18,46,0.36652064323425293,0.24578619003295898,-0.8342892470245542,109335.95377604167,130197.65797923064,16951430143.27672,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,3,xgboost,71,18,46,6.616098165512085,0.0031630992889404297,-4.372179101966246,177083.29166666666,222815.0406477922,49646542338.87729,5.0,0.012994100147199388,250.0,0.936125511450789,0.7594810404724934,3.0,0.04330029389616839,9.301634351490872,0.7870361058644397,6.5669636726379395
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,4,tabpfn,72,17,46,0.3469583988189697,0.24216914176940918,-0.01649261759411269,150772.16084558822,383863.40902786923,147351116790.49725,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,0,4,xgboost,72,17,46,4.820992469787598,0.0031642913818359375,-0.11432022385445695,195563.93014705883,401910.73633832467,161532239984.0143,2.0,0.01562066577957217,50.0,0.8803430211592987,0.9884432199111906,3.0,0.010216116786491643,1.5992089243864571,0.01085457640251515,4.804061651229858
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,0,tabpfn,71,18,46,0.35481977462768555,0.23688936233520508,-0.2810455605020685,194957.56792534722,348524.6363803119,121469422164.02863,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,0,xgboost,71,18,46,4.766533136367798,0.003143310546875,-0.49378283739559703,233962.67230902778,376352.60598952544,141641284035.107,4.0,0.07500118950416987,50.0,0.8822634555704315,0.7511572371061874,3.0,0.7902619549708229,8.536189862866832,0.7246804518258448,4.748396396636963
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,1,tabpfn,71,18,46,0.3493061065673828,0.23847603797912598,0.05862169133911499,261311.60915798612,579062.3498439036,335313205006.7434,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,1,xgboost,71,18,46,4.6777307987213135,0.0030944347381591797,0.028950092907593872,283850.41319444444,588117.3753410701,345882047178.0691,4.0,0.01620614881838538,50.0,0.8491068428306157,0.7245391538361075,8.0,0.27087529974762,1.2875022914826098,0.019382914881529052,4.659806489944458
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,2,tabpfn,71,18,46,0.3553636074066162,0.23634958267211914,0.09422970847729895,114911.07877604167,150808.14171837017,22743095608.54802,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,2,xgboost,71,18,46,5.550594091415405,0.003180265426635742,-0.8821385613969575,167284.20941840278,217390.99424588255,47258844379.21334,3.0,0.014262888222037393,200.0,0.8166572585362524,0.7501197755188963,3.0,0.11155895493943983,7.254182167409608,0.01928726345515718,5.5147740840911865
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,3,tabpfn,71,18,46,0.3610804080963135,0.23616790771484375,0.023948253736353453,185188.60112847222,414673.56927406974,171954169054.49673,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,3,xgboost,71,18,46,4.858537197113037,0.0031087398529052734,-0.025338906128926197,240824.87413194444,425014.4070606287,180637246209.09778,2.0,0.01611661287082825,50.0,0.8166686111063702,0.8461532223479646,3.0,0.01050780903250745,6.423636766059869,0.012910396924952428,4.841361045837402
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,4,tabpfn,72,17,46,0.3468196392059326,0.2270956039428711,0.08170978184582944,240500.13189338235,700452.2280626917,490633323797.9892,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,1,4,xgboost,72,17,46,4.925198554992676,0.0031211376190185547,-0.003433861125193838,295038.6875,732205.3843020715,536124724800.9443,2.0,0.010415471535024975,50.0,0.9413378221331956,0.9813938693678298,4.0,0.08146722346694506,2.6713226411524618,1.135790012078513,4.908041000366211
no_preprocessing,"Raw features, no transformations (baseline)",13007,small,2,0,tabpfn,71,18,46,0.3515949249267578,0.23600149154663086,0.008026458991364782,275656.9921875,589681.7043715887,347724512470.58167,,,,,,,,,,
