experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,0,tabpfn,44,11,6,1.9098622798919678,1.0315580368041992,0.022552732857463953,52750.1796875,72692.23278272878,5284160706.93843,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,0,xgboost,44,11,6,3.722618818283081,0.001129150390625,-0.7875176913272885,75654.34224076704,98302.94180771062,9663468368.050142,5.0,0.013334684919807945,350.0,0.7245799738544197,0.9533468322494787,8.0,0.013377915186670914,5.774148104724833,0.02791438465209833,3.676990270614624
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,1,tabpfn,44,11,6,0.17043471336364746,0.1958153247833252,-0.7286034347125883,46786.958451704544,57294.13514941303,3282617922.519205,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,1,xgboost,44,11,6,2.679083824157715,0.0010714530944824219,-2.6562710197337576,61067.46484375,83326.21836177618,6943258666.474405,3.0,0.07200739529246995,50.0,0.8035489977802911,0.7849519074225005,8.0,0.48627341433838106,2.0270256196848537,0.03200032530367862,2.670369863510132
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,2,tabpfn,44,11,6,0.16815590858459473,0.19438886642456055,0.31906932996816273,31942.90411931818,34711.80828456557,1204909634.3844354,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,2,xgboost,44,11,6,3.0190391540527344,0.0011029243469238281,-1.2906088327219272,54861.161576704544,63665.07515763415,4053241794.827205,2.0,0.0166845377692993,250.0,0.7937293205522522,0.8396663178397136,8.0,0.23008505079151256,0.9684560959402532,0.019272589539408008,2.9990437030792236
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,3,tabpfn,44,11,6,0.17099404335021973,0.19799304008483887,-0.07440409747306398,182485.70383522726,494322.49100791855,244354725116.27374,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,3,xgboost,44,11,6,4.002366304397583,0.0011091232299804688,-0.07091567629735218,185316.27805397726,493519.3448526271,243561343743.76624,2.0,0.010112005811495467,450.0,0.893809882472815,0.8958950596114715,7.0,0.08063936010229791,0.3573792386665892,0.24614949441455006,3.971097469329834
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,4,tabpfn,44,11,6,0.16855955123901367,0.19478201866149902,0.320005432605757,27674.622159090908,38066.26228260487,1449040324.1680658,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,0,4,xgboost,44,11,6,3.461475133895874,0.0011265277862548828,-2.277585299633074,65195.25674715909,83572.7158593581,6984398836.109005,5.0,0.015429501154193852,250.0,0.7357621474971552,0.8916235196220361,8.0,0.04537538288275164,0.7021633640229653,0.05205868863589226,3.4396626949310303
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,0,tabpfn,44,11,6,0.1731553077697754,0.19627141952514648,-0.06398817109471988,188931.45738636365,491859.85547094065,241926117423.89462,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,0,xgboost,44,11,6,5.111553907394409,0.001209259033203125,-0.05028567681396168,191081.46058238635,488682.40147893166,238810489515.21573,5.0,0.09977205933547045,500.0,0.9254516230011071,0.8139026533158039,4.0,0.03851368416616321,0.15957390069708283,0.24237897344836257,5.06243896484375
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,1,tabpfn,44,11,6,0.1705799102783203,0.19445276260375977,0.3979237241955831,28766.79474431818,34846.53308153081,1214280867.802221,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,1,xgboost,44,11,6,2.712768077850342,0.0010919570922851562,-1.7474294955181464,62537.231889204544,74438.41154161603,5541077112.838996,3.0,0.06424563293883788,50.0,0.7292422112404096,0.8086416492046838,6.0,0.5624731656704757,7.601597111619916,0.024476118672130457,2.703956365585327
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,2,tabpfn,44,11,6,0.15347075462341309,0.19451093673706055,-0.0926945153020926,36136.131392045456,43018.024198347004,1850550405.9295683,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,2,xgboost,44,11,6,2.7314553260803223,0.0010993480682373047,-0.6910377550565991,41985.740411931816,53515.27111336955,2863884242.3374453,2.0,0.01676096573193713,100.0,0.7006082232531842,0.8893253030616896,8.0,0.13109833200274273,1.8158532922746589,0.09354488528734556,2.7199177742004395
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,3,tabpfn,44,11,6,0.17441320419311523,0.1950092315673828,0.5252996214156905,20341.735440340908,23165.257656055514,536629162.2714386,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,3,xgboost,44,11,6,2.738649368286133,0.0010867118835449219,0.12720149911233103,25136.371448863636,31411.186529638675,986662639.1997542,4.0,0.017429082404149393,100.0,0.8280295916024736,0.8191110258164674,9.0,0.6234429366296077,0.10832203417394641,0.4296272488217892,2.7266623973846436
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,4,tabpfn,44,11,6,0.16331100463867188,0.19478845596313477,0.1790977516871468,47512.23153409091,67941.3344771101,4616024930.530548,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,1,4,xgboost,44,11,6,3.601287603378296,0.001092672348022461,0.0726935922146813,54586.799627130684,72210.43823979104,5214347390.782676,3.0,0.013090278729562158,350.0,0.7011191239179783,0.775477782158792,10.0,0.1484517545809041,0.15177535771144224,0.022920618763199365,3.5754475593566895
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,2,0,tabpfn,44,11,6,0.16455316543579102,0.19446992874145508,-1.202567418089179,30536.590553977272,39884.831289047484,1590799766.9557815,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,2,0,xgboost,44,11,6,3.9395525455474854,0.0010983943939208984,-20.2153812721121,101746.86199396307,123785.15779507083,15322765290.350586,3.0,0.08306930838137296,300.0,0.9775432559971567,0.8538832787512741,7.0,0.014263961767477226,2.259868781989519,0.07585595777617267,3.913022518157959
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,2,1,tabpfn,44,11,6,0.16432595252990723,0.19556903839111328,-0.064795061363079,185562.92258522726,492413.36354035966,242470920593.1304,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,2,1,xgboost,44,11,6,2.8609964847564697,0.0010688304901123047,-0.06669067696383513,182361.18359375,492851.4813627291,242902582681.43652,5.0,0.034385556340785106,100.0,0.7927793850747082,0.8493720180295095,7.0,0.12325619141588373,0.6316777394321939,0.021375658136065585,2.84834885597229
no_preprocessing,"Raw features, no transformations (baseline)",17069,small,2,2,tabpfn,44,11,6,0.166975736618042,0.1947331428527832,0.3132072487065478,38753.08558238636,60626.15224303075,3675530335.7951427,,,,,,,,,,
