experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,0,tabpfn,12,3,6,2.021662473678589,0.9668281078338623,-0.5995952231124695,222245.63020833334,263779.4820116839,69579615130.3523,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,0,xgboost,12,3,6,3.1751320362091064,0.0011184215545654297,-0.7396465795355966,245351.95833333334,275084.7251121776,75671605990.04231,2.0,0.05704014209671113,100.0,0.966150963007428,0.867903167088751,3.0,0.06379698120168488,0.6904285952609842,0.07813022516429072,3.1435141563415527
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,1,tabpfn,12,3,6,0.16957378387451172,0.19554448127746582,-135.86771995795905,245358.29166666666,246523.15020372262,60773663586.36719,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,1,xgboost,12,3,6,2.3343727588653564,0.0010826587677001953,-130.693763473103,236297.70833333334,241818.6525677233,58476260729.66927,4.0,0.06653769648809552,100.0,0.7169397610041545,0.9443512094703459,4.0,0.17765016592598432,0.1951063960667841,0.016198853142417254,2.3234448432922363
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,2,tabpfn,12,3,6,0.17137789726257324,0.1966259479522705,-4.196823485860546,100346.35416666667,134807.99891119986,18173196570.44206,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,2,xgboost,12,3,6,3.708972930908203,0.0011048316955566406,-7.940938000433233,118956.70833333333,176822.78266390297,31266296469.00586,4.0,0.08309302960689625,500.0,0.901429317729008,0.9105151933392646,4.0,0.051730358387279574,3.439490866164838,0.23640878573435467,3.676571846008301
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,3,tabpfn,12,3,6,0.16928720474243164,0.19554758071899414,-2.3207935744381327,209983.42708333334,262571.2334573325,68943652639.30501,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,3,xgboost,12,3,6,2.571472644805908,0.0011341571807861328,-2.3725664667314796,221939.90625,264610.1281185689,70018519902.92546,4.0,0.028869220380495747,300.0,0.8640130838029838,0.7554563366576581,10.0,0.35503048581283064,7.56829206016762,1.1455777613940605,2.5476505756378174
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,4,tabpfn,12,3,6,0.16835975646972656,0.19562649726867676,0.16375905322831408,83723.72916666667,101079.83881748373,10217133815.36849,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,0,4,xgboost,12,3,6,2.8904428482055664,0.0010747909545898438,-1.1480811728211342,137111.6953125,162003.41538753113,26245106597.224957,2.0,0.22071374342049582,100.0,0.966150963007428,0.9505259507454566,3.0,0.06379698120168488,0.6904285952609842,0.02037268654793203,2.879347801208496
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,1,0,tabpfn,12,3,6,0.1662302017211914,0.1964409351348877,-0.17653917341440506,186647.03125,217464.95905366883,47291008416.21387,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,1,0,xgboost,12,3,6,2.3717682361602783,0.0010914802551269531,0.02689763442455717,138023.69791666666,197772.250580347,39113863099.61556,5.0,0.08833659891403721,50.0,0.8049365943458224,0.7018902361948157,4.0,0.036587364079552334,2.6618249022357285,1.296302554182053,2.3636672496795654
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,1,1,tabpfn,12,3,6,0.1743183135986328,0.19673395156860352,-0.3926255930719429,207971.11458333334,210691.42758632803,44390877658.36491,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,1,1,xgboost,12,3,6,3.3222403526306152,0.0011055469512939453,-0.4718760312781014,207209.67708333334,216603.4133880816,46917038691.368164,4.0,0.07845174577167283,500.0,0.7187217915889828,0.8879240257895065,6.0,0.8508103581854957,0.12579895648790357,1.05149283961044,3.2958767414093018
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,1,2,tabpfn,12,3,6,0.17301082611083984,0.19763994216918945,-1.377442278261901,160245.3125,226635.13567128306,51363484720.74088,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,1,2,xgboost,12,3,6,3.4989101886749268,0.0010814666748046875,-1.110358225873429,176582.20833333334,213525.7914197098,45593263601.413414,2.0,0.017919363804157453,300.0,0.910595166326325,0.7421441626143285,4.0,0.9314019315815362,0.12164630173538135,0.033129931274917035,3.47725772857666
no_preprocessing,"Raw features, no transformations (baseline)",2275,small,1,3,tabpfn,12,3,6,0.1698596477508545,0.19664978981018066,-0.4591419284433853,77580.88541666667,123557.1548438288,15266370513.101889,,,,,,,,,,
