experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,0,tabpfn,65,17,57,2.891120672225952,1.2606215476989746,-0.20660363550701,44097.13763786765,76835.63859875711,5903715358.878814,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,0,xgboost,65,17,57,8.263222217559814,0.0038328170776367188,-0.3442737286395108,45064.52516084559,81100.63338422359,6577312735.322241,3.0,0.2536999076681772,400.0,0.8795975452591109,0.7468055921327309,4.0,0.01306673923805328,5.3994844097874335,0.24164826029897515,8.14898157119751
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,1,tabpfn,65,17,57,0.43292903900146484,0.21133875846862793,0.5557608046992606,18496.53125,22767.239810833584,518347208.6040057,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,1,xgboost,65,17,57,6.863740682601929,0.0037622451782226562,0.11246257837558715,26917.086052389706,32180.684823680684,1035596475.7210722,4.0,0.07243371440676946,100.0,0.801238272852847,0.840027325998034,5.0,0.1484517545809041,0.3595352438631257,0.1843884539820764,6.83530330657959
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,2,tabpfn,66,16,57,0.4324629306793213,0.21130633354187012,-0.09140930570235217,31978.354736328125,39919.48643333119,1593565397.100913,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,2,xgboost,66,16,57,5.7439491748809814,0.003746509552001953,-0.7886517486193196,41230.7841796875,51103.89650740685,2611608238.23975,4.0,0.07500118950416987,50.0,0.8822634555704315,0.7511572371061874,3.0,0.7902619549708229,8.536189862866832,0.7246804518258448,5.723487854003906
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,3,tabpfn,66,16,57,0.44370365142822266,0.20968365669250488,0.3288289578855892,46632.563720703125,70651.99840270566,4991704878.295924,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,3,xgboost,66,16,57,6.07332968711853,0.003802776336669922,0.3256498288549293,41539.791015625,70819.12902520143,5015349035.888128,2.0,0.017571513253325163,250.0,0.7291365208483114,0.8200997626138502,8.0,0.60385195800936,2.042851711240351,0.017802449151294718,6.030041217803955
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,4,tabpfn,66,16,57,0.4460160732269287,0.2105863094329834,0.2958804010393594,30949.3818359375,45235.71621301898,2046270021.3047886,,,,,,,,,,
no_preprocessing,"Raw features, no transformations (baseline)",31091,small,0,4,xgboost,66,16,57,8.639098882675171,0.003839254379272461,-0.11929249569152711,38112.9189453125,57033.50347418193,3252820518.539522,3.0,0.013893721251057093,450.0,0.8350539159131244,0.774774686152914,5.0,0.07506687566876506,4.637990094203297,0.7407430975649087,8.563576936721802
