fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
48169,tiny,49,49,5,5,42,tabpfn,107,20.954694509506226,3.1792824268341064,-0.7241569599538102,120258.43333259544,145827.00481663956,92.0482488173767,21265515333.792217,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,5,5,42,xgboost,107,119.39229202270508,0.007886409759521484,-0.03353677912295483,79641.5663045342,112904.83071561459,63.02192435923413,12747500798.921589,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,10,10,42,tabpfn,107,0.43484973907470703,0.21466350555419922,0.2454060020672535,61260.33573723649,97657.4195872481,43.69130505481341,9536971600.439829,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,10,10,42,xgboost,107,121.88848567008972,0.006534576416015625,0.16453209614249764,61680.70825636914,102757.48269557241,50.999743077815786,10559100249.930864,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,20,20,42,tabpfn,107,0.4342164993286133,0.20978808403015137,0.46735900233237293,52639.61107796586,79404.16868278697,44.12495164011148,6305022004.204488,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,20,20,42,xgboost,107,9.06662368774414,0.0067331790924072266,0.423371920141803,54022.1715690373,82617.85234473487,37.07128801863715,6825709526.056414,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,30,30,42,tabpfn,107,0.4329521656036377,0.21643996238708496,0.4567403228031941,50233.46165195594,78012.12546190812,43.45095539710715,6085891719.084492,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,30,30,42,xgboost,107,44.160640716552734,0.006670713424682617,0.41531399308746486,53666.096066815626,80931.89790331098,40.75941827339449,6549972098.231953,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,40,40,42,tabpfn,107,0.6802754402160645,0.21141624450683594,0.5036912642318074,48954.57151591542,74623.98891609344,43.451578935044,5568739721.749236,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48169,tiny,49,49,40,40,42,xgboost,107,13.342556715011597,0.006626129150390625,0.3621542128314018,55488.1385758644,84598.04869342796,44.852958561072256,7156829842.735608,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
