experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,0,tabpfn,68,17,62,2.982908010482788,1.0003747940063477,0.04019609855622264,101157.45404411771,207408.35552770263,43018225942.705894,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,0,xgboost,68,17,62,6.716143608093262,0.003438711166381836,0.09624753133663022,98763.5576746324,201261.05317373612,40506011524.60144,5.0,0.03263232831869064,100.0,0.8761699981959892,0.7049720114437804,7.0,0.7034988862179856,6.155970405658353,0.05381468579080682,6.668264627456665
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,1,tabpfn,68,17,62,0.4285757541656494,0.2160940170288086,-0.02722200483592352,73499.44221047794,96896.5417609779,9388939805.236933,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,1,xgboost,68,17,62,6.0753350257873535,0.0034134387969970703,-0.16514051550154596,77757.5899586397,103196.57231916864,10649532538.425404,4.0,0.04089168187750678,100.0,0.8845759261993119,0.7606314199740714,3.0,0.11809831095769574,0.5670963994373219,1.4853186333549413,6.050210237503052
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,2,tabpfn,68,17,62,0.4308195114135742,0.20985794067382812,-0.19336024429621057,248033.94577205883,494266.4859232466,244299359106.91495,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,2,xgboost,68,17,62,7.15501070022583,0.003421306610107422,-0.19166018082627811,254028.82146139705,493914.2939165879,243951329735.12158,3.0,0.015126373646483686,250.0,0.983056425973643,0.7695849919692617,6.0,0.014722229985189352,7.266334807842428,0.022045236542036165,7.108438014984131
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,3,tabpfn,68,17,62,0.4355154037475586,0.2091970443725586,-0.15667314233286822,184348.2559742647,405021.3706787472,164042310706.49115,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,3,xgboost,68,17,62,6.1070520877838135,0.0033299922943115234,-0.11811035581771812,186500.95829503678,398212.55477840046,158573238783.1406,2.0,0.1601531217136121,400.0,0.9187021504122962,0.9313811040057838,3.0,0.05211124595788264,0.17050539260269293,0.9683377710407788,6.052783250808716
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,4,tabpfn,68,17,62,0.4109365940093994,0.20992016792297363,-0.05410203408879766,87714.1856617647,125361.25272257795,15715443684.174057,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",13307,small,0,4,xgboost,68,17,62,5.884134292602539,0.003442525863647461,-0.07897263813485189,91691.95013786765,126831.52471395547,16086235661.266699,3.0,0.013554016191665835,150.0,0.8965808365377658,0.9538626430077775,9.0,0.010442036135586768,0.28766404698995734,0.09426510751222059,5.850929498672485
