experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,0,tabpfn,32,9,45,2.1531500816345215,1.013956069946289,-0.47808970042756926,32211.85297309027,40859.32046194536,1669484068.6119468,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,0,xgboost,32,9,45,4.574657917022705,0.0027098655700683594,-0.7483889985632322,33780.55425347221,44438.53945425981,1974783788.8278058,3.0,0.2633320064134015,150.0,0.7552478363385727,0.7084196799701661,9.0,0.018429552704803384,2.7125123005163396,0.0379437867731772,4.529978513717651
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,1,tabpfn,33,8,45,0.33997631072998047,0.23682594299316406,-0.010345277146427412,37567.81445312502,68604.62671755943,4706594807.055668,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,1,xgboost,33,8,45,6.329115867614746,0.0027048587799072266,-0.5905618554301966,54000.28717041017,86078.3194260633,7409477075.215387,4.0,0.17409941381804858,350.0,0.9828031957439551,0.7445965772124371,4.0,0.08233370931898808,2.8467448024886948,0.04282251513672726,6.288244724273682
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,2,tabpfn,33,8,45,0.3346986770629883,0.23572230339050293,0.08960918883472235,20950.912841796868,34305.20755649366,1176847265.4941096,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,2,xgboost,33,8,45,5.980027437210083,0.0026581287384033203,0.1925430725020122,22634.91809082031,32307.682102503622,1043786322.8364328,2.0,0.010726293282571901,300.0,0.9722664485122652,0.811437631990226,9.0,0.6192438857437743,1.3859246637547724,0.672805051509838,5.941957473754883
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,3,tabpfn,33,8,45,0.34110069274902344,0.2365875244140625,-0.15685032403872423,58634.30468749993,114392.79890082235,13085712440.363985,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,3,xgboost,33,8,45,6.808488845825195,0.002667665481567383,-0.24793165404868867,55480.10864257805,118810.68514562018,14115978904.771694,3.0,0.09973701817798164,250.0,0.810005816463578,0.9685871485059218,7.0,0.1530074493702165,0.4516568300886111,0.018112330786030847,6.772751092910767
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,4,tabpfn,33,8,45,0.32692599296569824,0.235198974609375,-0.12109115437390616,19885.450927734375,23740.39611813537,563606407.845977,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",21189,small,0,4,xgboost,33,8,45,4.499614238739014,0.002682209014892578,0.08533181563764003,18277.197021484368,21443.678363740168,459831341.76753813,5.0,0.015469868427792697,150.0,0.9350801928309408,0.7396226173941488,4.0,0.38164285073282617,7.5633363436187695,0.05709283988950979,4.470736980438232
