experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,0,tabpfn,63,16,53,2.1068222522735596,0.9539988040924072,0.38603508337813564,26369.034504394553,34528.67525186379,1192229414.6486707,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,0,xgboost,63,16,53,5.376054525375366,0.0030875205993652344,0.3124591671375473,27632.146687011733,36539.061349331976,1335103004.290246,5.0,0.25380674524508673,150.0,0.8426357284278175,0.8086906508606838,4.0,0.035126011750884416,0.13514952521864662,0.6929347394377661,5.330963373184204
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,1,tabpfn,63,16,53,0.39525341987609863,0.20898652076721191,0.22035851135899698,34969.66967773436,48771.93508240147,2378701651.681983,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,1,xgboost,63,16,53,7.856491565704346,0.0031833648681640625,0.1585482984405101,33970.9140625,50668.39091336671,2567285837.7497425,3.0,0.013274682400179373,400.0,0.7808928555084995,0.7003292595087972,3.0,0.013891492314707961,0.1518350260910884,0.04884554197824551,7.7927117347717285
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,2,tabpfn,63,16,53,0.3927922248840332,0.20911741256713867,0.20317237548009204,41019.20159912111,56824.033780215934,3228970815.0551214,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,2,xgboost,63,16,53,8.203287839889526,0.003153562545776367,0.21681597091933502,46135.57641601564,56335.45161791224,3173683108.99413,3.0,0.010055499215756299,500.0,0.7456334940222875,0.8070397045472776,5.0,0.06191189916789597,6.826116611169133,0.570920353430177,8.134562969207764
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,3,tabpfn,63,16,53,0.3923354148864746,0.21010422706604004,0.41895971821570577,33681.02874755861,45530.305949199086,2073008759.827674,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,3,xgboost,63,16,53,6.008897542953491,0.0031108856201171875,0.4103346974195551,37315.59149169923,45866.98934781755,2103780711.8328087,4.0,0.08016225273903783,250.0,0.9399335215681107,0.8965340166613657,3.0,0.23938024850279496,0.6904285952609842,1.2038311689584675,5.972848415374756
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,4,tabpfn,64,15,53,0.38332486152648926,0.20972728729248047,0.5235202790152191,27617.951302083336,41015.810812985284,1682296736.6466005,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28131,small,0,4,xgboost,64,15,53,7.1406636238098145,0.0030884742736816406,0.5772157873771994,28293.32819010417,38635.67207046681,1492715156.3366492,3.0,0.1279243401218738,100.0,0.8062334027636924,0.7023682164933842,5.0,0.04107999792910058,5.146787581481305,0.28243598202099895,7.117845773696899
