experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,0,tabpfn,21,6,39,2.7547333240509033,0.9157772064208984,0.5744913616112799,51936.9443359375,64711.130315553666,4187530386.7165685,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,0,xgboost,21,6,39,5.48322057723999,0.0022554397583007812,0.6417797162592542,43976.90494791668,59374.48858351304,3525329894.5537205,4.0,0.010725209743171997,500.0,0.9497327922401265,0.7637017332034828,4.0,0.023270677083837805,0.4059611610484306,0.16124278458562616,5.410626649856567
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,1,tabpfn,21,6,39,0.31478190422058105,0.1986095905303955,0.29279759425955953,43612.757161458336,53778.29692823202,2892105220.501089,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,1,xgboost,21,6,39,6.118261814117432,0.0022597312927246094,-0.38946439333043514,64878.86002604166,75380.47868205972,5682216566.336461,3.0,0.11551024741806744,500.0,0.8058111878760381,0.9419011249924005,3.0,0.15303977869321309,0.6602005589939857,0.017232141089174778,6.06999397277832
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,2,tabpfn,22,5,39,0.31585073471069336,0.19908547401428223,0.7504735651850604,48663.64375000001,68731.96162382195,4724082548.658533,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,2,xgboost,22,5,39,5.764958143234253,0.002246379852294922,0.400666357468203,91065.96562500001,106520.89003759889,11346700014.402233,5.0,0.14072623868835063,450.0,0.998805096808364,0.9256046127129389,5.0,0.02128876872116447,0.1472680254312154,0.41884984766087063,5.721931219100952
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,3,tabpfn,22,5,39,0.31056737899780273,0.1999192237854004,0.7298697162102881,24046.605078124972,32760.501990345776,1073250490.6594496,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,3,xgboost,22,5,39,5.249177694320679,0.0022499561309814453,0.7304842584215839,29427.373437499966,32723.215954699193,1070808862.4178798,4.0,0.08045286384975135,350.0,0.8708510780517865,0.7364493021527273,3.0,0.014287605892501198,0.21595532273807114,0.028635715365854866,5.21157431602478
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,4,tabpfn,22,5,39,0.3166201114654541,0.1986982822418213,0.6211258245108526,63185.098437500106,76114.98274008391,5793490597.523272,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",29017,small,0,4,xgboost,22,5,39,5.000901699066162,0.002234935760498047,0.4924360990044646,66020.87187500006,88098.39865300113,7761327845.223112,2.0,0.16678495568600385,250.0,0.722853329853814,0.9232614801816227,3.0,0.14291553267569038,2.8769663493475277,0.09333235160472912,4.9721691608428955
