experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,0,tabpfn,36,10,48,2.133329391479492,0.9502904415130615,-0.3616573937230969,34866.53242187502,50229.581594689495,2523010867.1775694,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,0,xgboost,36,10,48,5.848499298095703,0.0026226043701171875,-0.30306770100262614,39446.19453125003,49137.05529140956,2414450202.71104,4.0,0.22999586428143728,50.0,0.7587948587257435,0.7135681866731614,5.0,0.05989003672254302,0.34889766548903667,0.8071418522169698,5.81308126449585
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,1,tabpfn,37,9,48,0.3569979667663574,0.21224665641784668,0.7390719729153076,29523.5533854167,36986.5349643267,1368003768.6673617,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,1,xgboost,37,9,48,6.112746000289917,0.002649068832397461,0.5351290490815965,39943.917100694474,49368.449304663605,2437243786.7471404,5.0,0.010336099350683275,350.0,0.7569502198349886,0.7266756477569625,5.0,0.010267267983500725,0.5382538565612671,0.031244848903238216,6.0597264766693115
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,2,tabpfn,37,9,48,0.36159610748291016,0.21005964279174805,0.2916378395676652,53729.19357638886,87668.09551111668,7685694970.546278,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,2,xgboost,37,9,48,7.146054267883301,0.0026090145111083984,0.09166936640309165,61880.99652777775,99274.08107640903,9855343173.565434,5.0,0.024467512248164385,500.0,0.7190453215339957,0.9363516414532077,3.0,0.051538909226972074,8.143216965630476,0.014291389162611775,7.075139284133911
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,3,tabpfn,37,9,48,0.3615391254425049,0.20921540260314941,0.20672391746037277,33389.65451388888,41652.152931836834,1734901843.8571239,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,3,xgboost,37,9,48,5.231468439102173,0.002577543258666992,0.18574779230413585,34860.8185763889,42199.25136810202,1780776816.0282602,3.0,0.013940346079873234,350.0,0.8320457481218804,0.7366114704534336,6.0,0.011715937392307063,6.586289317583113,0.03939675937754723,5.18278169631958
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,4,tabpfn,37,9,48,0.3541092872619629,0.2086937427520752,0.7334003870974989,31520.589409722223,34422.75330981676,1184925945.4285007,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,0,4,xgboost,37,9,48,6.201922655105591,0.002587556838989258,-0.0690287599792494,54404.53255208334,68930.35923097895,4751394423.711805,5.0,0.23266503949536113,250.0,0.7485515979098041,0.9505287636243731,7.0,0.15118828398602463,8.356351061253475,0.1089632564698819,6.168575048446655
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,0,tabpfn,36,10,48,0.3580496311187744,0.209946870803833,-0.29654166772445767,31585.91523437503,42014.70426566039,1765235374.5309014,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,0,xgboost,36,10,48,4.598820447921753,0.00258636474609375,-0.26377756320641854,37289.938281250026,41480.443591317446,1720627200.5324688,5.0,0.0829011368033022,200.0,0.815907055160598,0.8571301373043254,10.0,0.07605775309112252,1.9737705786207038,0.11283703389402679,4.569661855697632
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,1,tabpfn,37,9,48,0.3494582176208496,0.21642208099365234,0.503865557061878,29114.766059027785,47409.89311706661,2247697965.37168,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,1,xgboost,37,9,48,5.297712564468384,0.002632617950439453,0.32028363900886414,44252.58116319447,55492.35412791313,3079401366.657717,5.0,0.014332177449452635,300.0,0.9824654218384868,0.8912564876505145,3.0,0.44616559101498815,0.1368742851760526,0.012884400801674271,5.248958587646484
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,2,tabpfn,37,9,48,0.35488367080688477,0.20859026908874512,-1.1241353565493926,41475.35894097225,51455.50662665357,2647669162.20559,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,2,xgboost,37,9,48,6.7212815284729,0.002557039260864258,-0.6414272933480583,33461.32335069447,45232.603946955554,2045988459.8221393,3.0,0.2536999076681772,400.0,0.8795975452591109,0.7468055921327309,4.0,0.01306673923805328,5.3994844097874335,0.24164826029897515,6.676655054092407
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,3,tabpfn,37,9,48,0.3547236919403076,0.20907807350158691,0.7350009950550509,37523.666232638876,41221.95918208405,1699249918.8094034,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,3,xgboost,37,9,48,6.251102447509766,0.0025954246520996094,0.5965851347262763,46556.68663194443,50860.71438978815,2586812268.239603,2.0,0.16122122748985326,450.0,0.901981537229398,0.8306826113596308,5.0,0.04145195314514337,2.59650376776538,0.410516176525932,6.201489448547363
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,4,tabpfn,37,9,48,0.35367250442504883,0.20866894721984863,0.25669748158821504,60263.84809027778,87397.32129213921,7638291769.04141,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,1,4,xgboost,37,9,48,7.0590660572052,0.0025572776794433594,-0.27004801553191116,77015.8125,114241.89273865154,13051210056.509565,3.0,0.29788588774211877,500.0,0.9450845973610357,0.9130657288967648,3.0,0.010066998956294562,1.8255029308581827,0.10032476779807854,7.0059263706207275
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,0,tabpfn,36,10,48,0.3552539348602295,0.2097153663635254,0.5876532892364522,43291.424999999974,55539.181283814294,3084600657.676388,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,0,xgboost,36,10,48,6.381515026092529,0.00258636474609375,0.3677612581997677,53812.069140624975,68771.54140145953,4729524906.732662,2.0,0.03927013424990587,450.0,0.7212436712685484,0.7797782973472787,4.0,0.03469534366149559,2.6337939317437193,0.04637375184493367,6.327703237533569
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,1,tabpfn,37,9,48,0.35228872299194336,0.20825529098510742,-0.6436949454763188,28026.55425347224,40202.098369768246,1616208713.3325224,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,1,xgboost,37,9,48,6.965500116348267,0.002607583999633789,-1.337277583716086,27457.9105902778,47939.47338640851,2298193108.5661697,5.0,0.13054350573261286,500.0,0.7602165693282227,0.7452700456092549,3.0,0.9917651408735443,7.834335690714772,0.0160566590952875,6.909569025039673
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,2,tabpfn,37,9,48,0.352081298828125,0.2082667350769043,0.4086967797918858,52608.609375000015,77884.2307427018,6065953398.382415,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,2,xgboost,37,9,48,6.294975519180298,0.002588987350463867,0.1691432059019634,67471.9644097222,92322.4881441919,8523441817.134454,2.0,0.014997146916142937,450.0,0.737276862789324,0.7171079985669048,6.0,0.018914960142322884,0.20708659522945447,0.5732046773075761,6.244174242019653
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,3,tabpfn,37,9,48,0.356494665145874,0.20817303657531738,0.3916634004208115,27294.874131944463,35144.91470799922,1235165029.8325396,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,3,xgboost,37,9,48,6.788912057876587,0.00258636474609375,0.6212574739909564,23206.690104166668,27730.810075680154,768997827.453444,5.0,0.2404080816781557,400.0,0.8639602484196761,0.7337056158571299,6.0,0.016200261951170504,0.12780005510462983,1.1635646020294181,6.744139909744263
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,4,tabpfn,37,9,48,0.34798645973205566,0.20887088775634766,0.3029626343097881,34440.04600694447,42635.448355006425,1817781456.4324203,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,2,4,xgboost,37,9,48,5.571685075759888,0.002579927444458008,-0.07904868603045312,47816.72135416668,53047.3049547243,2814016562.9595175,5.0,0.039052350587398546,450.0,0.811977502967705,0.9989721512344849,6.0,0.029162132805757763,2.389525370602795,0.013035544128175579,5.512300491333008
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,0,tabpfn,36,10,48,0.35190773010253906,0.20954656600952148,0.5802822908336778,28873.607421875,42302.25238870098,1789480557.1573577,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,0,xgboost,36,10,48,6.268265247344971,0.002601146697998047,0.06594316703356229,48949.792968750015,63106.12248624353,3982382695.2487707,5.0,0.015038055162478832,300.0,0.7150502581610798,0.7394687579076404,3.0,0.01041988501487675,0.17250336070656475,0.01098863820626746,6.2178850173950195
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,1,tabpfn,37,9,48,0.34854769706726074,0.20829391479492188,0.5183626009132911,26298.9791666667,34415.82239645509,1184448831.2243397,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,1,xgboost,37,9,48,4.792602777481079,0.002581357955932617,0.10909741119321037,38799.721788194474,46807.25373969262,2190919002.651969,3.0,0.16891322517232857,300.0,0.7624150560949587,0.9358970184805563,7.0,0.2252883852476599,0.705884552897376,0.655080029528554,4.756108283996582
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,2,tabpfn,37,9,48,0.36052918434143066,0.21016192436218262,0.5536266671376158,52627.0737847222,65279.23223875859,4261378161.681779,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,2,xgboost,37,9,48,6.6666600704193115,0.0025920867919921875,0.3339919654693372,62987.03732638886,79738.05749452043,6358157812.999445,3.0,0.013389768673967906,300.0,0.9804085775868189,0.7303216849499012,3.0,0.04174524646190698,0.1752819965699667,0.09580129590027335,6.625112533569336
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,3,tabpfn,37,9,48,0.3515143394470215,0.2092883586883545,0.21813067692288324,46261.17708333332,79314.05499722202,6290719320.102358,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,3,xgboost,37,9,48,5.261678218841553,0.0025746822357177734,0.23306143487266107,44659.628038194445,78553.10487065166,6170590284.819597,3.0,0.019586198315604382,400.0,0.9695139141318191,0.7028666323974561,7.0,0.21534479027606906,0.10716263597651167,0.030521056336590673,5.210284948348999
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,4,tabpfn,37,9,48,0.35002708435058594,0.20867538452148438,-0.018923274519068833,31020.94618055557,36520.82373585595,1333770566.3454595,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,3,4,xgboost,37,9,48,7.203060626983643,0.002594470977783203,0.1476869130765479,28640.62326388891,33401.763887297886,1115677830.7827973,3.0,0.047444930990017675,450.0,0.7634823371265872,0.7874475876478326,5.0,0.022873088909791887,7.613611080946674,0.027138658943415078,7.145312070846558
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,4,0,tabpfn,36,10,48,0.34076380729675293,0.20878219604492188,0.5716335416350432,47742.55664062497,53150.734919078845,2825000622.4381876,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,4,0,xgboost,36,10,48,6.324466705322266,0.0025491714477539062,0.5890255402471558,46722.18906249997,52060.57514251752,2710303484.169713,2.0,0.18899402835909834,400.0,0.90832887599105,0.878110458686025,6.0,0.03626203178089068,2.5798219014221724,0.0870804265264501,6.278760194778442
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,4,1,tabpfn,37,9,48,0.3428478240966797,0.20665645599365234,0.3907395268545757,28863.2899305556,40338.60549674832,1627203093.4222937,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,4,1,xgboost,37,9,48,6.565309762954712,0.002597808837890625,0.22740872561500824,30049.118055555595,45424.93121639694,2063424376.0143929,2.0,0.13154826877022124,400.0,0.8418399937108664,0.8184767607785411,6.0,0.07661753379968347,0.22353557789801703,0.18845667381193193,6.520097970962524
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,4,2,tabpfn,37,9,48,0.3511648178100586,0.2082352638244629,-0.20647595663762774,68923.48263888888,94833.22142870088,8993339886.545013,,,,,,,,,,
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,4,2,xgboost,37,9,48,4.493544816970825,0.0025451183319091797,-0.019648346795474225,60842.504774305555,87181.90962312635,7600685365.53497,3.0,0.27468827469748175,200.0,0.8948530697872132,0.7234331269680078,5.0,0.01277386450550524,4.782741542089226,0.24053203451289182,4.465742111206055
with_preprocessing,"Property chars with winsorization, log transform, normalization",28129,small,4,3,tabpfn,37,9,48,0.35007810592651367,0.20774602890014648,0.48100714303291814,42207.47439236113,54267.6415103173,2944976915.0923133,,,,,,,,,,
