fips,fold,quantile,coverage,error
8061,2,0.4,0.42857142857142855,0.028571428571428525
8061,2,0.5,0.42857142857142855,0.07142857142857145
8061,2,0.6,0.42857142857142855,0.17142857142857143
8061,2,0.7,0.5,0.19999999999999996
8061,2,0.8,0.5,0.30000000000000004
8061,2,0.9,0.9285714285714286,0.02857142857142858
8061,3,0.1,0.14285714285714285,0.042857142857142844
8061,3,0.2,0.21428571428571427,0.014285714285714263
8061,3,0.3,0.35714285714285715,0.05714285714285716
8061,3,0.4,0.42857142857142855,0.028571428571428525
8061,3,0.5,0.5714285714285714,0.0714285714285714
8061,3,0.6,0.7857142857142857,0.18571428571428572
8061,3,0.7,0.7857142857142857,0.08571428571428574
8061,3,0.8,0.8571428571428571,0.05714285714285705
8061,3,0.9,1.0,0.09999999999999998
8061,4,0.1,0.14285714285714285,0.042857142857142844
8061,4,0.2,0.14285714285714285,0.05714285714285716
8061,4,0.3,0.21428571428571427,0.08571428571428572
8061,4,0.4,0.2857142857142857,0.11428571428571432
8061,4,0.5,0.5,0.0
8061,4,0.6,0.5714285714285714,0.02857142857142858
8061,4,0.7,0.7142857142857143,0.014285714285714346
8061,4,0.8,0.9285714285714286,0.12857142857142856
8061,4,0.9,1.0,0.09999999999999998
8061,0,0.1,0.13333333333333333,0.033333333333333326
8061,0,0.2,0.13333333333333333,0.06666666666666668
8061,0,0.3,0.26666666666666666,0.033333333333333326
8061,0,0.4,0.3333333333333333,0.06666666666666671
8061,0,0.5,0.5333333333333333,0.033333333333333326
8061,0,0.6,0.6666666666666666,0.06666666666666665
8061,0,0.7,0.8,0.10000000000000009
8061,0,0.8,0.8666666666666667,0.06666666666666665
8061,0,0.9,0.9333333333333333,0.033333333333333326
8061,1,0.1,0.07142857142857142,0.02857142857142858
8061,1,0.2,0.14285714285714285,0.05714285714285716
8061,1,0.3,0.35714285714285715,0.05714285714285716
8061,1,0.4,0.42857142857142855,0.028571428571428525
8061,1,0.5,0.5714285714285714,0.0714285714285714
8061,1,0.6,0.6428571428571429,0.04285714285714293
8061,1,0.7,0.6428571428571429,0.05714285714285705
8061,1,0.8,0.7857142857142857,0.014285714285714346
8061,1,0.9,0.8571428571428571,0.04285714285714293
8061,2,0.1,0.14285714285714285,0.042857142857142844
8061,2,0.2,0.14285714285714285,0.05714285714285716
8061,2,0.3,0.21428571428571427,0.08571428571428572
8061,2,0.4,0.21428571428571427,0.18571428571428575
8061,2,0.5,0.42857142857142855,0.07142857142857145
8061,2,0.6,0.6428571428571429,0.04285714285714293
8061,2,0.7,0.7142857142857143,0.014285714285714346
8061,2,0.8,0.8571428571428571,0.05714285714285705
8061,2,0.9,0.9285714285714286,0.02857142857142858
8061,3,0.1,0.21428571428571427,0.11428571428571427
8061,3,0.2,0.2857142857142857,0.08571428571428569
8061,3,0.3,0.35714285714285715,0.05714285714285716
8061,3,0.4,0.42857142857142855,0.028571428571428525
8061,3,0.5,0.5,0.0
8061,3,0.6,0.6428571428571429,0.04285714285714293
8061,3,0.7,0.7857142857142857,0.08571428571428574
8061,3,0.8,0.7857142857142857,0.014285714285714346
8061,3,0.9,0.8571428571428571,0.04285714285714293
8061,4,0.1,0.07142857142857142,0.02857142857142858
8061,4,0.2,0.14285714285714285,0.05714285714285716
8061,4,0.3,0.2857142857142857,0.01428571428571429
8061,4,0.4,0.2857142857142857,0.11428571428571432
8061,4,0.5,0.35714285714285715,0.14285714285714285
8061,4,0.6,0.6428571428571429,0.04285714285714293
8061,4,0.7,0.7142857142857143,0.014285714285714346
8061,4,0.8,0.7857142857142857,0.014285714285714346
8061,4,0.9,1.0,0.09999999999999998
2275,0,0.1,0.3333333333333333,0.2333333333333333
2275,0,0.2,0.3333333333333333,0.1333333333333333
2275,0,0.3,0.3333333333333333,0.033333333333333326
2275,0,0.4,0.3333333333333333,0.06666666666666671
2275,0,0.5,0.3333333333333333,0.16666666666666669
2275,0,0.6,0.6666666666666666,0.06666666666666665
2275,0,0.7,0.6666666666666666,0.033333333333333326
2275,0,0.8,0.6666666666666666,0.13333333333333341
2275,0,0.9,0.6666666666666666,0.2333333333333334
2275,1,0.1,0.3333333333333333,0.2333333333333333
2275,1,0.2,1.0,0.8
2275,1,0.3,1.0,0.7
2275,1,0.4,1.0,0.6
2275,1,0.5,1.0,0.5
2275,1,0.6,1.0,0.4
2275,1,0.7,1.0,0.30000000000000004
2275,1,0.8,1.0,0.19999999999999996
2275,1,0.9,1.0,0.09999999999999998
2275,2,0.1,0.0,0.1
2275,2,0.2,0.3333333333333333,0.1333333333333333
2275,2,0.3,0.3333333333333333,0.033333333333333326
2275,2,0.4,0.3333333333333333,0.06666666666666671
2275,2,0.5,1.0,0.5
2275,2,0.6,1.0,0.4
2275,2,0.7,1.0,0.30000000000000004
2275,2,0.8,1.0,0.19999999999999996
2275,2,0.9,1.0,0.09999999999999998
2275,3,0.1,0.0,0.1
2275,3,0.2,0.0,0.2
2275,3,0.3,0.0,0.3
2275,3,0.4,0.0,0.4
2275,3,0.5,0.0,0.5
2275,3,0.6,0.3333333333333333,0.26666666666666666
2275,3,0.7,0.3333333333333333,0.36666666666666664
2275,3,0.8,0.3333333333333333,0.46666666666666673
2275,3,0.9,0.3333333333333333,0.5666666666666667
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.3333333333333333,0.033333333333333326
2275,4,0.4,0.3333333333333333,0.06666666666666671
2275,4,0.5,0.3333333333333333,0.16666666666666669
2275,4,0.6,0.3333333333333333,0.26666666666666666
2275,4,0.7,1.0,0.30000000000000004
2275,4,0.8,1.0,0.19999999999999996
2275,4,0.9,1.0,0.09999999999999998
2275,0,0.1,0.0,0.1
2275,0,0.2,0.0,0.2
2275,0,0.3,0.3333333333333333,0.033333333333333326
2275,0,0.4,0.3333333333333333,0.06666666666666671
2275,0,0.5,0.3333333333333333,0.16666666666666669
2275,0,0.6,0.3333333333333333,0.26666666666666666
2275,0,0.7,0.3333333333333333,0.36666666666666664
2275,0,0.8,0.6666666666666666,0.13333333333333341
2275,0,0.9,0.6666666666666666,0.2333333333333334
2275,1,0.1,0.3333333333333333,0.2333333333333333
2275,1,0.2,0.6666666666666666,0.4666666666666666
2275,1,0.3,0.6666666666666666,0.36666666666666664
2275,1,0.4,0.6666666666666666,0.2666666666666666
2275,1,0.5,0.6666666666666666,0.16666666666666663
2275,1,0.6,0.6666666666666666,0.06666666666666665
2275,1,0.7,0.6666666666666666,0.033333333333333326
2275,1,0.8,0.6666666666666666,0.13333333333333341
2275,1,0.9,1.0,0.09999999999999998
2275,2,0.1,0.0,0.1
2275,2,0.2,0.0,0.2
2275,2,0.3,0.0,0.3
2275,2,0.4,0.0,0.4
2275,2,0.5,0.0,0.5
2275,2,0.6,0.3333333333333333,0.26666666666666666
2275,2,0.7,0.3333333333333333,0.36666666666666664
2275,2,0.8,0.6666666666666666,0.13333333333333341
2275,2,0.9,0.6666666666666666,0.2333333333333334
2275,3,0.1,0.0,0.1
2275,3,0.2,0.3333333333333333,0.1333333333333333
2275,3,0.3,0.3333333333333333,0.033333333333333326
2275,3,0.4,0.3333333333333333,0.06666666666666671
2275,3,0.5,0.3333333333333333,0.16666666666666669
2275,3,0.6,1.0,0.4
2275,3,0.7,1.0,0.30000000000000004
2275,3,0.8,1.0,0.19999999999999996
2275,3,0.9,1.0,0.09999999999999998
2275,4,0.1,0.3333333333333333,0.2333333333333333
2275,4,0.2,0.6666666666666666,0.4666666666666666
2275,4,0.3,0.6666666666666666,0.36666666666666664
2275,4,0.4,0.6666666666666666,0.2666666666666666
2275,4,0.5,1.0,0.5
2275,4,0.6,1.0,0.4
2275,4,0.7,1.0,0.30000000000000004
2275,4,0.8,1.0,0.19999999999999996
2275,4,0.9,1.0,0.09999999999999998
2275,0,0.1,0.0,0.1
2275,0,0.2,0.0,0.2
2275,0,0.3,0.3333333333333333,0.033333333333333326
2275,0,0.4,0.3333333333333333,0.06666666666666671
2275,0,0.5,0.3333333333333333,0.16666666666666669
2275,0,0.6,0.6666666666666666,0.06666666666666665
2275,0,0.7,1.0,0.30000000000000004
2275,0,0.8,1.0,0.19999999999999996
2275,0,0.9,1.0,0.09999999999999998
2275,1,0.1,0.0,0.1
2275,1,0.2,0.0,0.2
2275,1,0.3,0.0,0.3
2275,1,0.4,0.0,0.4
2275,1,0.5,0.0,0.5
2275,1,0.6,0.0,0.6
2275,1,0.7,0.6666666666666666,0.033333333333333326
2275,1,0.8,0.6666666666666666,0.13333333333333341
2275,1,0.9,0.6666666666666666,0.2333333333333334
2275,2,0.1,0.3333333333333333,0.2333333333333333
2275,2,0.2,0.6666666666666666,0.4666666666666666
2275,2,0.3,0.6666666666666666,0.36666666666666664
2275,2,0.4,0.6666666666666666,0.2666666666666666
2275,2,0.5,0.6666666666666666,0.16666666666666663
2275,2,0.6,0.6666666666666666,0.06666666666666665
2275,2,0.7,0.6666666666666666,0.033333333333333326
2275,2,0.8,0.6666666666666666,0.13333333333333341
2275,2,0.9,0.6666666666666666,0.2333333333333334
2275,3,0.1,0.6666666666666666,0.5666666666666667
2275,3,0.2,1.0,0.8
2275,3,0.3,1.0,0.7
2275,3,0.4,1.0,0.6
2275,3,0.5,1.0,0.5
2275,3,0.6,1.0,0.4
2275,3,0.7,1.0,0.30000000000000004
2275,3,0.8,1.0,0.19999999999999996
2275,3,0.9,1.0,0.09999999999999998
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.0,0.3
2275,4,0.4,0.0,0.4
2275,4,0.5,0.3333333333333333,0.16666666666666669
2275,4,0.6,0.6666666666666666,0.06666666666666665
2275,4,0.7,0.6666666666666666,0.033333333333333326
2275,4,0.8,1.0,0.19999999999999996
2275,4,0.9,1.0,0.09999999999999998
2275,0,0.1,0.0,0.1
2275,0,0.2,0.3333333333333333,0.1333333333333333
2275,0,0.3,0.6666666666666666,0.36666666666666664
2275,0,0.4,0.6666666666666666,0.2666666666666666
2275,0,0.5,1.0,0.5
2275,0,0.6,1.0,0.4
2275,0,0.7,1.0,0.30000000000000004
2275,0,0.8,1.0,0.19999999999999996
2275,0,0.9,1.0,0.09999999999999998
2275,1,0.1,0.0,0.1
2275,1,0.2,0.6666666666666666,0.4666666666666666
2275,1,0.3,0.6666666666666666,0.36666666666666664
2275,1,0.4,0.6666666666666666,0.2666666666666666
2275,1,0.5,0.6666666666666666,0.16666666666666663
2275,1,0.6,0.6666666666666666,0.06666666666666665
2275,1,0.7,1.0,0.30000000000000004
2275,1,0.8,1.0,0.19999999999999996
2275,1,0.9,1.0,0.09999999999999998
2275,2,0.1,0.0,0.1
2275,2,0.2,0.0,0.2
2275,2,0.3,0.0,0.3
2275,2,0.4,0.0,0.4
2275,2,0.5,0.0,0.5
2275,2,0.6,0.0,0.6
2275,2,0.7,0.3333333333333333,0.36666666666666664
2275,2,0.8,0.3333333333333333,0.46666666666666673
2275,2,0.9,0.6666666666666666,0.2333333333333334
2275,3,0.1,0.0,0.1
2275,3,0.2,0.0,0.2
2275,3,0.3,0.3333333333333333,0.033333333333333326
2275,3,0.4,0.3333333333333333,0.06666666666666671
2275,3,0.5,0.6666666666666666,0.16666666666666663
2275,3,0.6,0.6666666666666666,0.06666666666666665
2275,3,0.7,1.0,0.30000000000000004
2275,3,0.8,1.0,0.19999999999999996
2275,3,0.9,1.0,0.09999999999999998
2275,4,0.1,0.0,0.1
2275,4,0.2,0.3333333333333333,0.1333333333333333
2275,4,0.3,0.3333333333333333,0.033333333333333326
2275,4,0.4,0.3333333333333333,0.06666666666666671
2275,4,0.5,0.3333333333333333,0.16666666666666669
2275,4,0.6,0.3333333333333333,0.26666666666666666
2275,4,0.7,0.6666666666666666,0.033333333333333326
2275,4,0.8,0.6666666666666666,0.13333333333333341
2275,4,0.9,0.6666666666666666,0.2333333333333334
2275,0,0.1,0.0,0.1
2275,0,0.2,0.3333333333333333,0.1333333333333333
2275,0,0.3,0.6666666666666666,0.36666666666666664
2275,0,0.4,0.6666666666666666,0.2666666666666666
2275,0,0.5,0.6666666666666666,0.16666666666666663
2275,0,0.6,0.6666666666666666,0.06666666666666665
2275,0,0.7,0.6666666666666666,0.033333333333333326
2275,0,0.8,0.6666666666666666,0.13333333333333341
2275,0,0.9,1.0,0.09999999999999998
2275,1,0.1,0.3333333333333333,0.2333333333333333
2275,1,0.2,0.6666666666666666,0.4666666666666666
2275,1,0.3,0.6666666666666666,0.36666666666666664
2275,1,0.4,0.6666666666666666,0.2666666666666666
2275,1,0.5,0.6666666666666666,0.16666666666666663
2275,1,0.6,0.6666666666666666,0.06666666666666665
2275,1,0.7,1.0,0.30000000000000004
2275,1,0.8,1.0,0.19999999999999996
2275,1,0.9,1.0,0.09999999999999998
2275,2,0.1,0.6666666666666666,0.5666666666666667
2275,2,0.2,0.6666666666666666,0.4666666666666666
2275,2,0.3,0.6666666666666666,0.36666666666666664
2275,2,0.4,1.0,0.6
2275,2,0.5,1.0,0.5
2275,2,0.6,1.0,0.4
2275,2,0.7,1.0,0.30000000000000004
2275,2,0.8,1.0,0.19999999999999996
2275,2,0.9,1.0,0.09999999999999998
2275,3,0.1,0.0,0.1
2275,3,0.2,0.0,0.2
2275,3,0.3,0.0,0.3
2275,3,0.4,0.0,0.4
2275,3,0.5,0.0,0.5
2275,3,0.6,0.6666666666666666,0.06666666666666665
2275,3,0.7,0.6666666666666666,0.033333333333333326
2275,3,0.8,0.6666666666666666,0.13333333333333341
2275,3,0.9,0.6666666666666666,0.2333333333333334
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.0,0.3
2275,4,0.4,0.0,0.4
2275,4,0.5,0.0,0.5
2275,4,0.6,0.3333333333333333,0.26666666666666666
2275,4,0.7,0.3333333333333333,0.36666666666666664
2275,4,0.8,0.6666666666666666,0.13333333333333341
2275,4,0.9,0.6666666666666666,0.2333333333333334
2275,0,0.1,0.0,0.1
2275,0,0.2,0.3333333333333333,0.1333333333333333
2275,0,0.3,0.6666666666666666,0.36666666666666664
2275,0,0.4,0.6666666666666666,0.2666666666666666
2275,0,0.5,0.6666666666666666,0.16666666666666663
2275,0,0.6,0.6666666666666666,0.06666666666666665
2275,0,0.7,0.6666666666666666,0.033333333333333326
2275,0,0.8,0.6666666666666666,0.13333333333333341
2275,0,0.9,0.6666666666666666,0.2333333333333334
2275,1,0.1,0.0,0.1
2275,1,0.2,0.3333333333333333,0.1333333333333333
2275,1,0.3,0.3333333333333333,0.033333333333333326
2275,1,0.4,0.3333333333333333,0.06666666666666671
2275,1,0.5,0.3333333333333333,0.16666666666666669
2275,1,0.6,0.6666666666666666,0.06666666666666665
2275,1,0.7,0.6666666666666666,0.033333333333333326
2275,1,0.8,0.6666666666666666,0.13333333333333341
2275,1,0.9,0.6666666666666666,0.2333333333333334
2275,2,0.1,0.3333333333333333,0.2333333333333333
2275,2,0.2,0.3333333333333333,0.1333333333333333
2275,2,0.3,0.3333333333333333,0.033333333333333326
2275,2,0.4,0.3333333333333333,0.06666666666666671
2275,2,0.5,0.3333333333333333,0.16666666666666669
2275,2,0.6,0.6666666666666666,0.06666666666666665
2275,2,0.7,1.0,0.30000000000000004
2275,2,0.8,1.0,0.19999999999999996
2275,2,0.9,1.0,0.09999999999999998
2275,3,0.1,0.6666666666666666,0.5666666666666667
2275,3,0.2,0.6666666666666666,0.4666666666666666
2275,3,0.3,0.6666666666666666,0.36666666666666664
2275,3,0.4,0.6666666666666666,0.2666666666666666
2275,3,0.5,1.0,0.5
2275,3,0.6,1.0,0.4
2275,3,0.7,1.0,0.30000000000000004
2275,3,0.8,1.0,0.19999999999999996
2275,3,0.9,1.0,0.09999999999999998
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.0,0.3
2275,4,0.4,0.0,0.4
2275,4,0.5,0.0,0.5
2275,4,0.6,0.0,0.6
2275,4,0.7,0.0,0.7
2275,4,0.8,0.6666666666666666,0.13333333333333341
2275,4,0.9,1.0,0.09999999999999998
2275,0,0.1,0.0,0.1
2275,0,0.2,1.0,0.8
2275,0,0.3,1.0,0.7
2275,0,0.4,1.0,0.6
2275,0,0.5,1.0,0.5
2275,0,0.6,1.0,0.4
2275,0,0.7,1.0,0.30000000000000004
2275,0,0.8,1.0,0.19999999999999996
2275,0,0.9,1.0,0.09999999999999998
2275,1,0.1,0.0,0.1
2275,1,0.2,0.3333333333333333,0.1333333333333333
2275,1,0.3,0.3333333333333333,0.033333333333333326
2275,1,0.4,0.3333333333333333,0.06666666666666671
2275,1,0.5,0.3333333333333333,0.16666666666666669
2275,1,0.6,0.3333333333333333,0.26666666666666666
2275,1,0.7,0.6666666666666666,0.033333333333333326
2275,1,0.8,0.6666666666666666,0.13333333333333341
2275,1,0.9,0.6666666666666666,0.2333333333333334
2275,2,0.1,0.0,0.1
2275,2,0.2,0.3333333333333333,0.1333333333333333
2275,2,0.3,0.3333333333333333,0.033333333333333326
2275,2,0.4,0.3333333333333333,0.06666666666666671
2275,2,0.5,0.6666666666666666,0.16666666666666663
2275,2,0.6,0.6666666666666666,0.06666666666666665
2275,2,0.7,0.6666666666666666,0.033333333333333326
2275,2,0.8,1.0,0.19999999999999996
2275,2,0.9,1.0,0.09999999999999998
2275,3,0.1,0.3333333333333333,0.2333333333333333
2275,3,0.2,0.3333333333333333,0.1333333333333333
2275,3,0.3,0.3333333333333333,0.033333333333333326
2275,3,0.4,0.3333333333333333,0.06666666666666671
2275,3,0.5,0.6666666666666666,0.16666666666666663
2275,3,0.6,0.6666666666666666,0.06666666666666665
2275,3,0.7,0.6666666666666666,0.033333333333333326
2275,3,0.8,0.6666666666666666,0.13333333333333341
2275,3,0.9,0.6666666666666666,0.2333333333333334
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.0,0.3
2275,4,0.4,0.0,0.4
2275,4,0.5,0.0,0.5
2275,4,0.6,0.3333333333333333,0.26666666666666666
2275,4,0.7,0.6666666666666666,0.033333333333333326
2275,4,0.8,1.0,0.19999999999999996
2275,4,0.9,1.0,0.09999999999999998
2275,0,0.1,0.3333333333333333,0.2333333333333333
2275,0,0.2,1.0,0.8
2275,0,0.3,1.0,0.7
2275,0,0.4,1.0,0.6
2275,0,0.5,1.0,0.5
2275,0,0.6,1.0,0.4
2275,0,0.7,1.0,0.30000000000000004
2275,0,0.8,1.0,0.19999999999999996
2275,0,0.9,1.0,0.09999999999999998
2275,1,0.1,0.0,0.1
2275,1,0.2,0.3333333333333333,0.1333333333333333
2275,1,0.3,0.6666666666666666,0.36666666666666664
2275,1,0.4,0.6666666666666666,0.2666666666666666
2275,1,0.5,0.6666666666666666,0.16666666666666663
2275,1,0.6,0.6666666666666666,0.06666666666666665
2275,1,0.7,1.0,0.30000000000000004
2275,1,0.8,1.0,0.19999999999999996
2275,1,0.9,1.0,0.09999999999999998
2275,2,0.1,0.0,0.1
2275,2,0.2,0.0,0.2
2275,2,0.3,0.0,0.3
2275,2,0.4,0.0,0.4
2275,2,0.5,0.0,0.5
2275,2,0.6,0.0,0.6
2275,2,0.7,0.6666666666666666,0.033333333333333326
2275,2,0.8,0.6666666666666666,0.13333333333333341
2275,2,0.9,0.6666666666666666,0.2333333333333334
2275,3,0.1,0.0,0.1
2275,3,0.2,0.3333333333333333,0.1333333333333333
2275,3,0.3,0.3333333333333333,0.033333333333333326
2275,3,0.4,0.3333333333333333,0.06666666666666671
2275,3,0.5,0.6666666666666666,0.16666666666666663
2275,3,0.6,1.0,0.4
2275,3,0.7,1.0,0.30000000000000004
2275,3,0.8,1.0,0.19999999999999996
2275,3,0.9,1.0,0.09999999999999998
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.0,0.3
2275,4,0.4,0.0,0.4
2275,4,0.5,0.0,0.5
2275,4,0.6,0.3333333333333333,0.26666666666666666
2275,4,0.7,0.3333333333333333,0.36666666666666664
2275,4,0.8,0.3333333333333333,0.46666666666666673
2275,4,0.9,0.3333333333333333,0.5666666666666667
2275,0,0.1,0.0,0.1
2275,0,0.2,0.3333333333333333,0.1333333333333333
2275,0,0.3,0.3333333333333333,0.033333333333333326
2275,0,0.4,0.3333333333333333,0.06666666666666671
2275,0,0.5,0.3333333333333333,0.16666666666666669
2275,0,0.6,1.0,0.4
2275,0,0.7,1.0,0.30000000000000004
2275,0,0.8,1.0,0.19999999999999996
2275,0,0.9,1.0,0.09999999999999998
2275,1,0.1,0.6666666666666666,0.5666666666666667
2275,1,0.2,0.6666666666666666,0.4666666666666666
2275,1,0.3,0.6666666666666666,0.36666666666666664
2275,1,0.4,0.6666666666666666,0.2666666666666666
2275,1,0.5,0.6666666666666666,0.16666666666666663
2275,1,0.6,1.0,0.4
2275,1,0.7,1.0,0.30000000000000004
2275,1,0.8,1.0,0.19999999999999996
2275,1,0.9,1.0,0.09999999999999998
2275,2,0.1,0.0,0.1
2275,2,0.2,0.0,0.2
2275,2,0.3,0.3333333333333333,0.033333333333333326
2275,2,0.4,0.3333333333333333,0.06666666666666671
2275,2,0.5,0.3333333333333333,0.16666666666666669
2275,2,0.6,0.3333333333333333,0.26666666666666666
2275,2,0.7,0.3333333333333333,0.36666666666666664
2275,2,0.8,0.6666666666666666,0.13333333333333341
2275,2,0.9,0.6666666666666666,0.2333333333333334
2275,3,0.1,0.0,0.1
2275,3,0.2,0.6666666666666666,0.4666666666666666
2275,3,0.3,0.6666666666666666,0.36666666666666664
2275,3,0.4,0.6666666666666666,0.2666666666666666
2275,3,0.5,0.6666666666666666,0.16666666666666663
2275,3,0.6,0.6666666666666666,0.06666666666666665
2275,3,0.7,0.6666666666666666,0.033333333333333326
2275,3,0.8,0.6666666666666666,0.13333333333333341
2275,3,0.9,1.0,0.09999999999999998
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.0,0.3
2275,4,0.4,0.0,0.4
2275,4,0.5,0.0,0.5
2275,4,0.6,0.3333333333333333,0.26666666666666666
2275,4,0.7,0.3333333333333333,0.36666666666666664
2275,4,0.8,0.6666666666666666,0.13333333333333341
2275,4,0.9,0.6666666666666666,0.2333333333333334
2275,0,0.1,0.0,0.1
2275,0,0.2,0.3333333333333333,0.1333333333333333
2275,0,0.3,0.6666666666666666,0.36666666666666664
2275,0,0.4,0.6666666666666666,0.2666666666666666
2275,0,0.5,0.6666666666666666,0.16666666666666663
2275,0,0.6,0.6666666666666666,0.06666666666666665
2275,0,0.7,0.6666666666666666,0.033333333333333326
2275,0,0.8,0.6666666666666666,0.13333333333333341
2275,0,0.9,0.6666666666666666,0.2333333333333334
2275,1,0.1,0.3333333333333333,0.2333333333333333
2275,1,0.2,0.3333333333333333,0.1333333333333333
2275,1,0.3,0.3333333333333333,0.033333333333333326
2275,1,0.4,0.3333333333333333,0.06666666666666671
2275,1,0.5,1.0,0.5
2275,1,0.6,1.0,0.4
2275,1,0.7,1.0,0.30000000000000004
2275,1,0.8,1.0,0.19999999999999996
2275,1,0.9,1.0,0.09999999999999998
2275,2,0.1,0.0,0.1
2275,2,0.2,0.0,0.2
2275,2,0.3,0.0,0.3
2275,2,0.4,0.0,0.4
2275,2,0.5,0.0,0.5
2275,2,0.6,0.0,0.6
2275,2,0.7,0.0,0.7
2275,2,0.8,0.0,0.8
2275,2,0.9,0.3333333333333333,0.5666666666666667
2275,3,0.1,0.3333333333333333,0.2333333333333333
2275,3,0.2,1.0,0.8
2275,3,0.3,1.0,0.7
2275,3,0.4,1.0,0.6
2275,3,0.5,1.0,0.5
2275,3,0.6,1.0,0.4
2275,3,0.7,1.0,0.30000000000000004
2275,3,0.8,1.0,0.19999999999999996
2275,3,0.9,1.0,0.09999999999999998
2275,4,0.1,0.0,0.1
2275,4,0.2,0.0,0.2
2275,4,0.3,0.0,0.3
2275,4,0.4,0.0,0.4
2275,4,0.5,0.0,0.5
2275,4,0.6,0.3333333333333333,0.26666666666666666
2275,4,0.7,1.0,0.30000000000000004
2275,4,0.8,1.0,0.19999999999999996
2275,4,0.9,1.0,0.09999999999999998
2232,0,0.1,0.1111111111111111,0.0111111111111111
2232,0,0.2,0.1111111111111111,0.0888888888888889
2232,0,0.3,0.1111111111111111,0.18888888888888888
2232,0,0.4,0.1111111111111111,0.2888888888888889
2232,0,0.5,0.1111111111111111,0.3888888888888889
2232,0,0.6,0.3333333333333333,0.26666666666666666
2232,0,0.7,0.5555555555555556,0.14444444444444438
2232,0,0.8,0.6666666666666666,0.13333333333333341
2232,0,0.9,0.7777777777777778,0.12222222222222223
2232,1,0.1,0.2222222222222222,0.1222222222222222
2232,1,0.2,0.2222222222222222,0.0222222222222222
2232,1,0.3,0.2222222222222222,0.07777777777777778
2232,1,0.4,0.4444444444444444,0.0444444444444444
2232,1,0.5,0.5555555555555556,0.05555555555555558
2232,1,0.6,0.6666666666666666,0.06666666666666665
2232,1,0.7,0.7777777777777778,0.07777777777777783
2232,1,0.8,0.8888888888888888,0.0888888888888888
2232,1,0.9,0.8888888888888888,0.011111111111111183
2232,2,0.1,0.0,0.1
2232,2,0.2,0.25,0.04999999999999999
2232,2,0.3,0.375,0.07500000000000001
2232,2,0.4,0.375,0.025000000000000022
2232,2,0.5,0.375,0.125
2232,2,0.6,0.5,0.09999999999999998
2232,2,0.7,0.625,0.07499999999999996
2232,2,0.8,0.625,0.17500000000000004
2232,2,0.9,1.0,0.09999999999999998
2232,3,0.1,0.375,0.275
2232,3,0.2,0.5,0.3
2232,3,0.3,0.625,0.325
2232,3,0.4,0.875,0.475
2232,3,0.5,0.875,0.375
2232,3,0.6,1.0,0.4
2232,3,0.7,1.0,0.30000000000000004
2232,3,0.8,1.0,0.19999999999999996
2232,3,0.9,1.0,0.09999999999999998
2232,4,0.1,0.125,0.024999999999999994
2232,4,0.2,0.125,0.07500000000000001
2232,4,0.3,0.25,0.04999999999999999
2232,4,0.4,0.375,0.025000000000000022
2232,4,0.5,0.375,0.125
2232,4,0.6,0.625,0.025000000000000022
2232,4,0.7,0.625,0.07499999999999996
2232,4,0.8,0.625,0.17500000000000004
2232,4,0.9,0.875,0.025000000000000022
2232,0,0.1,0.1111111111111111,0.0111111111111111
2232,0,0.2,0.2222222222222222,0.0222222222222222
2232,0,0.3,0.3333333333333333,0.033333333333333326
2232,0,0.4,0.4444444444444444,0.0444444444444444
2232,0,0.5,0.4444444444444444,0.05555555555555558
2232,0,0.6,0.5555555555555556,0.0444444444444444
2232,0,0.7,0.7777777777777778,0.07777777777777783
2232,0,0.8,0.8888888888888888,0.0888888888888888
2232,0,0.9,1.0,0.09999999999999998
2232,1,0.1,0.1111111111111111,0.0111111111111111
2232,1,0.2,0.1111111111111111,0.0888888888888889
2232,1,0.3,0.2222222222222222,0.07777777777777778
2232,1,0.4,0.3333333333333333,0.06666666666666671
2232,1,0.5,0.4444444444444444,0.05555555555555558
2232,1,0.6,0.5555555555555556,0.0444444444444444
2232,1,0.7,0.8888888888888888,0.18888888888888888
2232,1,0.8,0.8888888888888888,0.0888888888888888
2232,1,0.9,1.0,0.09999999999999998
2232,2,0.1,0.25,0.15
2232,2,0.2,0.375,0.175
2232,2,0.3,0.5,0.2
2232,2,0.4,0.5,0.09999999999999998
2232,2,0.5,0.5,0.0
2232,2,0.6,0.625,0.025000000000000022
2232,2,0.7,0.75,0.050000000000000044
2232,2,0.8,0.75,0.050000000000000044
2232,2,0.9,0.875,0.025000000000000022
2232,3,0.1,0.25,0.15
2232,3,0.2,0.25,0.04999999999999999
2232,3,0.3,0.5,0.2
2232,3,0.4,0.5,0.09999999999999998
2232,3,0.5,0.5,0.0
2232,3,0.6,0.5,0.09999999999999998
2232,3,0.7,0.5,0.19999999999999996
2232,3,0.8,0.625,0.17500000000000004
