fips,quantile,coverage,error,n_predictions
29083,0.7,0.7132530120481928,0.013253012048192847,830
29083,0.8,0.7867469879518072,0.013253012048192847,830
29083,0.9,0.8951807228915662,0.004819277108433773,830
31085,0.1,0.09555555555555556,0.004444444444444445,450
31085,0.2,0.2511111111111111,0.05111111111111111,450
31085,0.3,0.32666666666666666,0.026666666666666672,450
31085,0.4,0.43777777777777777,0.037777777777777743,450
31085,0.5,0.5155555555555555,0.015555555555555545,450
31085,0.6,0.5977777777777777,0.0022222222222222365,450
31085,0.7,0.72,0.020000000000000018,450
31085,0.8,0.82,0.019999999999999907,450
31085,0.9,0.9133333333333333,0.013333333333333308,450
8033,0.1,0.11896551724137931,0.018965517241379307,580
8033,0.2,0.23275862068965517,0.032758620689655155,580
8033,0.3,0.30517241379310345,0.005172413793103459,580
8033,0.4,0.4103448275862069,0.010344827586206862,580
8033,0.5,0.5086206896551724,0.008620689655172376,580
8033,0.6,0.6068965517241379,0.006896551724137945,580
8033,0.7,0.6775862068965517,0.022413793103448265,580
8033,0.8,0.7965517241379311,0.0034482758620689724,580
8033,0.9,0.8879310344827587,0.012068965517241348,580
29017,0.1,0.08148148148148149,0.018518518518518517,270
29017,0.2,0.2037037037037037,0.0037037037037036813,270
29017,0.3,0.3148148148148148,0.014814814814814836,270
29017,0.4,0.42592592592592593,0.025925925925925908,270
29017,0.5,0.5259259259259259,0.025925925925925908,270
29017,0.6,0.6481481481481481,0.04814814814814816,270
29017,0.7,0.7481481481481481,0.04814814814814816,270
29017,0.8,0.8592592592592593,0.059259259259259234,270
29017,0.9,0.9037037037037037,0.0037037037037036535,270
28131,0.1,0.12278481012658228,0.022784810126582275,790
28131,0.2,0.19873417721518988,0.0012658227848101333,790
28131,0.3,0.2949367088607595,0.005063291139240478,790
28131,0.4,0.4278481012658228,0.027848101265822767,790
28131,0.5,0.5455696202531646,0.04556962025316458,790
28131,0.6,0.6443037974683544,0.044303797468354444,790
28131,0.7,0.7316455696202532,0.03164556962025322,790
28131,0.8,0.8,0.0,790
28131,0.9,0.8810126582278481,0.01898734177215189,790
