experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,0,0,tabpfn,36,10,43,2.804107666015625,0.9223227500915527,0.09928562001894348,74321.36484375,90301.63981432587,8154386153.156244
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,0,1,tabpfn,37,9,43,0.3406672477722168,0.20427274703979492,-0.07965822318847682,137809.04149305556,234021.79930087208,54766202548.017654
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,0,2,tabpfn,37,9,43,0.3421967029571533,0.20373916625976562,0.5197788981761771,35165.16840277778,44465.533748290014,1977183691.520318
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,0,3,tabpfn,37,9,43,0.3395962715148926,0.20343947410583496,0.04415440779956015,75284.05815972222,89758.99973377654,8056678033.208096
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,0,4,tabpfn,37,9,43,0.34096479415893555,0.2032456398010254,-1.406741380745744,61403.846770833334,76061.31674998591,5785323905.741688
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,1,0,tabpfn,36,10,43,0.33037543296813965,0.2062220573425293,-0.2920432669619444,137045.8016875,241717.3446702832,58427274714.45249
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,1,1,tabpfn,37,9,43,0.34145116806030273,0.20373821258544922,-0.5934544343984018,65910.7398611111,74678.79716441479,5576922745.923807
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,1,2,tabpfn,37,9,43,0.33950018882751465,0.20354866981506348,-1.5222998643073509,103031.72899305556,135492.9403527491,18358336885.433624
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,1,3,tabpfn,37,9,43,0.33348631858825684,0.20569300651550293,0.3457080784555907,35029.268229166664,46225.67419603721,2136812954.8781805
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,1,4,tabpfn,37,9,43,0.34484195709228516,0.20815730094909668,-1.6988889927173836,97997.07986111111,116808.87000006094,13644312110.691135
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,2,0,tabpfn,36,10,43,0.3456244468688965,0.21857476234436035,0.38775679396354124,47274.065625,55418.787968714525,3071242059.921338
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,2,1,tabpfn,37,9,43,0.34581899642944336,0.21114039421081543,-0.12889627274039706,120391.20829861112,237026.44741597565,56181536774.63827
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,2,2,tabpfn,37,9,43,0.33965039253234863,0.2034134864807129,0.1420253067009979,60402.77517361111,83472.17213793307,6967603521.42473
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,2,3,tabpfn,37,9,43,0.34022951126098633,0.2044060230255127,-1.2589831914433027,97046.29368055555,140447.94014273008,19725623890.33589
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,2,4,tabpfn,37,9,43,0.3371737003326416,0.20375704765319824,0.12678033169396163,75089.04427083333,86929.19594326393,7556685107.342373
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,3,0,tabpfn,36,10,43,0.3429865837097168,0.2066946029663086,0.276596631049318,46718.01703125,57427.27998782754,3297892486.8003373
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,3,1,tabpfn,37,9,43,0.3419771194458008,0.20353031158447266,-0.06439653039477489,115770.61458333333,234485.13311069552,54983277649.94059
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,3,2,tabpfn,37,9,43,0.33095765113830566,0.20462250709533691,0.1641793943380454,81834.13628472222,106005.47098367232,11237159878.470194
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,3,3,tabpfn,37,9,43,0.3413822650909424,0.2033839225769043,0.5351532474278761,32387.840694444447,41889.377053981065,1754719909.9705956
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,3,4,tabpfn,37,9,43,0.3359682559967041,0.20415711402893066,-2.3995102502662773,106012.06336805556,137435.16570539534,18888424772.469475
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,4,0,tabpfn,36,10,43,0.3429560661315918,0.20482945442199707,0.2503700154272188,62346.4546875,79919.22763009013,6387082944.990161
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,4,1,tabpfn,37,9,43,0.3367164134979248,0.20421886444091797,-0.2722597808972076,129852.26923611111,241991.42275076834,58559848684.941086
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,4,2,tabpfn,37,9,43,0.33783388137817383,0.20345473289489746,-0.11717721382018897,48111.74392361111,68514.80646720681,4694278705.238804
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",30055,small,4,3,tabpfn,37,9,43,0.3415110111236572,0.20691466331481934,-2.517256553180343,73569.31451388888,106118.79853047842,11261199401.55227
