experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,0,0,tabpfn,46,12,34,2.1137235164642334,0.9679946899414062,0.07110097767145873,169572.6171875,241272.54452540883,58212440741.76538
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,0,1,tabpfn,46,12,34,0.28863048553466797,0.2029104232788086,0.1804911595493287,187269.89583333334,281966.6954392548,79505217336.93347
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,0,2,tabpfn,46,12,34,0.294417142868042,0.20334434509277344,-0.29594053243415064,178133.12109375,208534.15811391533,43486495100.27944
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,0,3,tabpfn,47,11,34,0.2959775924682617,0.20187950134277344,0.02645652088182493,77943.81676136363,103391.45529060996,10689793027.110197
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,0,4,tabpfn,47,11,34,0.2933681011199951,0.20167303085327148,0.11507107041872966,93743.44460227272,106881.072419683,11423563641.58152
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,1,0,tabpfn,46,12,34,0.29679107666015625,0.2028794288635254,0.05215084247900326,94881.79817708333,113701.4098373418,12928010598.999166
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,1,1,tabpfn,46,12,34,0.28043389320373535,0.20232796669006348,0.049937920618610465,155178.69921875,227087.28647788492,51568635679.88898
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,1,2,tabpfn,46,12,34,0.2769126892089844,0.2062358856201172,0.0778824250400777,142956.3125,182297.84244719136,33232503360.901
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,1,3,tabpfn,47,11,34,0.29262232780456543,0.20262694358825684,0.1448217609879835,166711.86505681818,254717.12217456728,64880812328.89344
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,1,4,tabpfn,47,11,34,0.2841484546661377,0.2048814296722412,0.25002182599571265,159110.7684659091,198083.1261731915,39236924874.5445
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,2,0,tabpfn,46,12,34,0.2850213050842285,0.2087860107421875,0.2066031410286031,132217.046875,178940.9565079731,32019865915.988323
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",8033,small,2,1,tabpfn,46,12,34,0.3018331527709961,0.20244169235229492,-0.1661798567786401,205161.04557291666,263830.1378841621,69606341655.97597
