experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,0,0,tabpfn,18,5,36,2.759343385696411,0.9365496635437012,-12.73235836202172,25338.5015625,33523.96468718844,1123856208.3478577
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,0,1,tabpfn,18,5,36,0.2861649990081787,0.20473074913024902,0.590606464652952,22494.312890625,30808.74732445529,949178911.7021309
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,0,2,tabpfn,18,5,36,0.29405999183654785,0.2052297592163086,0.38989234390326166,18115.112109375,24698.381300639176,610010038.8717629
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,0,3,tabpfn,19,4,36,0.3004426956176758,0.20670866966247559,0.6527183806396857,21976.279296875,30794.67731104948,948312150.6916656
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,0,4,tabpfn,19,4,36,0.2955152988433838,0.2035231590270996,0.797225367595748,17187.71435546875,24843.16030552306,617182613.9659166
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,1,0,tabpfn,18,5,36,0.2896864414215088,0.20496201515197754,0.45353123527162376,29797.1796875,35297.690077823914,1245926924.8301086
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,1,1,tabpfn,18,5,36,0.2881889343261719,0.20634078979492188,-9.64450560255865,21228.66171875,31860.007129000976,1015060054.259993
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,1,2,tabpfn,18,5,36,0.2863590717315674,0.20525383949279785,0.7796579924470176,13176.7953125,14681.531441529847,215547365.46862945
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,1,3,tabpfn,19,4,36,0.2961721420288086,0.2076873779296875,0.8019513044402162,14696.80078125,22170.732730900952,491541389.8250427
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,1,4,tabpfn,19,4,36,0.2964913845062256,0.20473027229309082,0.8517498923798095,15683.00048828125,21038.242453300925,442607645.5238733
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,2,0,tabpfn,18,5,36,0.290088415145874,0.20501184463500977,0.4919841213445859,18290.546484375,20623.06702724676,425310893.61031264
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,2,1,tabpfn,18,5,36,0.2868165969848633,0.20595979690551758,0.7641622634474827,13998.034765625,23769.356642422452,564982315.1946723
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,2,2,tabpfn,18,5,36,0.2935066223144531,0.20506072044372559,0.7866829871673399,15825.6171875,22196.327913380443,492676972.8383118
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,2,3,tabpfn,19,4,36,0.2890770435333252,0.2045896053314209,0.14630973906874634,35242.04296875,45873.59272965789,2104386509.9265213
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,2,4,tabpfn,19,4,36,0.28449344635009766,0.2071080207824707,-2.9340579026679143,47791.5439453125,57131.765823574766,3264038666.1197853
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,3,0,tabpfn,18,5,36,0.2921876907348633,0.20483803749084473,-2.0731396093646035,13655.89453125,15577.390781367369,242655103.55542907
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,3,1,tabpfn,18,5,36,0.28606414794921875,0.2049565315246582,-1.7273889691543634,27023.10546875,38956.74932532557,1517628317.996254
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,3,2,tabpfn,18,5,36,0.3007991313934326,0.20475506782531738,0.5944374701509108,25223.820703125,33304.49197008518,1109189185.3854682
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,3,3,tabpfn,19,4,36,0.28835415840148926,0.20434260368347168,0.743260296521745,21781.8681640625,26785.42703355658,717459101.3699837
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,3,4,tabpfn,19,4,36,0.2874300479888916,0.20458054542541504,0.5775834002733176,24269.84765625,27120.223141349754,735506503.2366028
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,4,0,tabpfn,18,5,36,0.27852535247802734,0.20511198043823242,0.4366751939003063,13699.408984375,16607.34250463963,275803825.06641006
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,4,1,tabpfn,18,5,36,0.27434420585632324,0.20481300354003906,0.719171302937748,24786.0328125,27385.988233443994,749992351.5223328
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,4,2,tabpfn,18,5,36,0.27522969245910645,0.20510387420654297,0.20113557028565843,36804.01328125,45599.695936774304,2079332269.526271
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,4,3,tabpfn,19,4,36,0.28750109672546387,0.20529866218566895,0.8891545191514623,6521.33984375,9275.606538988399,86036876.66612434
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,4,4,tabpfn,19,4,36,0.2803685665130615,0.20443511009216309,0.9250236979892263,9093.3193359375,9825.069406313169,96531988.838871
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,5,0,tabpfn,18,5,36,0.2828660011291504,0.21025562286376953,0.5173220915879486,29609.642578125,35483.71858708358,1259094284.767341
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,5,1,tabpfn,18,5,36,0.2801649570465088,0.20366525650024414,0.765409754172636,17519.06640625,22766.49012783506,518313072.74081117
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,5,2,tabpfn,18,5,36,0.28299689292907715,0.2048168182373047,0.42042884527314384,13002.591015625,16602.53116811087,275644041.1880928
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,5,3,tabpfn,19,4,36,0.2942380905151367,0.20618915557861328,-1.5385707849231895,8544.2138671875,12367.25069656236,152948889.79162216
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,5,4,tabpfn,19,4,36,0.2841150760650635,0.20440268516540527,0.719658761143873,20899.75390625,28530.78740016865,814005829.6736221
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,6,0,tabpfn,18,5,36,0.2772684097290039,0.20482373237609863,0.03542813441547976,19966.592578125,24928.212504794068,621415778.6841713
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,6,1,tabpfn,18,5,36,0.28412532806396484,0.2047121524810791,0.6039895717558013,21843.77578125,32514.815082765082,1057213199.8664078
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,6,2,tabpfn,18,5,36,0.2757270336151123,0.2047278881072998,-15.225511475769977,24542.823046875,34940.05557289417,1220807483.436933
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,6,3,tabpfn,19,4,36,0.28412747383117676,0.20432090759277344,0.7252081147618693,17335.873046875,23543.720096955618,554306756.0037918
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,6,4,tabpfn,19,4,36,0.28150343894958496,0.20437145233154297,0.7613913688517858,16409.31982421875,23751.11667170027,564115543.1527185
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,7,0,tabpfn,18,5,36,0.27660036087036133,0.20471787452697754,-8.52594453735414,21360.899609375,33950.54180745649,1152639289.019851
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,7,1,tabpfn,18,5,36,0.26989150047302246,0.20278215408325195,-0.5062915445261111,35170.278125,45767.993985751564,2094709273.4797912
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,7,2,tabpfn,18,5,36,0.28176069259643555,0.20473861694335938,0.6630528559070095,21677.951171875,27919.169852611318,779480045.2589607
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,7,3,tabpfn,19,4,36,0.2780146598815918,0.2043440341949463,-0.2894357316084104,33767.0673828125,37471.25264192574,1404094774.555027
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,7,4,tabpfn,19,4,36,0.28934597969055176,0.20470952987670898,-0.583360865061743,4438.8310546875,6781.716974877403,45991685.12734032
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,8,0,tabpfn,18,5,36,0.27919602394104004,0.21254444122314453,0.03525929839990238,34421.904296875,48378.31065758535,2340460942.0818367
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,8,1,tabpfn,18,5,36,0.28228187561035156,0.29391908645629883,0.6015255863631612,21432.003125,29345.646419450204,861166963.7753906
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,8,2,tabpfn,18,5,36,0.2701082229614258,0.20440053939819336,-0.20677007843086037,28986.67265625,40505.85881862768,1640724598.6345978
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,8,3,tabpfn,19,4,36,0.2822849750518799,0.20421528816223145,0.7368468011530169,13038.783203125,14916.714280675895,222508364.9313202
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,8,4,tabpfn,19,4,36,0.2848629951477051,0.20421504974365234,0.7901774315092257,18616.2109375,25391.57926025923,644732297.3300266
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,9,0,tabpfn,18,5,36,0.2702469825744629,0.20418095588684082,0.6746863251480332,20707.6421875,28212.842591288074,795964487.0807984
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,9,1,tabpfn,18,5,36,0.27885937690734863,0.20453453063964844,0.6331906837740153,22673.92578125,26749.073341016036,715512924.6030548
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",28065,small,9,2,tabpfn,18,5,36,0.2863199710845947,0.20439410209655762,0.8318932470991034,11869.3203125,14125.720916939012,199535991.4232483
