experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,0,0,tabpfn,16,5,12,2.001077175140381,0.9725730419158936,-3.021933418768434,79633.328125,92712.84102089735,8595670890.166187
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,0,1,tabpfn,17,4,12,0.20890045166015625,0.20328187942504883,0.1784499596519309,39346.9130859375,47631.38615009366,2268748946.5793343
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,0,2,tabpfn,17,4,12,0.22528076171875,0.19950318336486816,-6.15404363994102,27894.47265625,30024.72968282852,901484392.5269241
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,0,3,tabpfn,17,4,12,0.22678732872009277,0.1996307373046875,-0.323849112806333,68326.05859375,100050.5851324518,10010119585.345985
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,0,4,tabpfn,17,4,12,0.1958937644958496,0.20099806785583496,-5.249551661289896,35681.6806640625,39742.03897019948,1579429661.508854
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,1,0,tabpfn,16,5,12,0.19547653198242188,0.20131731033325195,-0.20003962353905314,41240.81328125,50111.82328304288,2511194832.7509184
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,1,1,tabpfn,17,4,12,0.1975858211517334,0.1999654769897461,-27.08199431264605,58099.8974609375,81666.84547142393,6669473649.253437
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,1,2,tabpfn,17,4,12,0.3075594902038574,0.20223593711853027,-0.15552534681595498,64937.3955078125,98425.32880793716,9687545350.950542
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,1,3,tabpfn,17,4,12,0.21339845657348633,0.20047855377197266,-4.018526291295361,31508.166015625,36099.44780460586,1303170131.7974625
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,1,4,tabpfn,17,4,12,0.2084801197052002,0.19993185997009277,0.14758106340258292,40352.8369140625,47292.160410331955,2236548436.2765694
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,2,0,tabpfn,16,5,12,0.21174907684326172,0.20138931274414062,-29.68778002590808,52830.1125,79984.24709582116,6397479783.485376
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,2,1,tabpfn,17,4,12,0.2044532299041748,0.20035982131958008,0.1913114479525676,42844.5771484375,49666.28799455983,2466740163.158558
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,2,2,tabpfn,17,4,12,0.21299290657043457,0.20067381858825684,-0.19398106146087635,74741.904296875,103592.51179810213,10731408500.63993
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,2,3,tabpfn,17,4,12,0.20740771293640137,0.1994781494140625,0.2720893508573583,39372.337890625,40955.1968420692,1677328148.372635
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,2,4,tabpfn,17,4,12,0.45751118659973145,0.3336608409881592,-1.0564604503115054,29679.1123046875,33093.22568705693,1095161586.374485
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,3,0,tabpfn,16,5,12,0.2025597095489502,0.2025294303894043,-14.643657906446569,48802.3453125,76692.2176117148,5881696242.202619
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,3,1,tabpfn,17,4,12,0.21869897842407227,0.20222139358520508,-0.030577484042965564,48121.318359375,51863.97250929486,2689871644.444893
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,3,2,tabpfn,17,4,12,0.20986652374267578,0.20151424407958984,-0.03077811151584653,45091.328125,50372.78207239514,2537417173.7130127
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,3,3,tabpfn,17,4,12,0.22306084632873535,0.20249462127685547,-1.0555564521872718,32158.818359375,38883.905729651626,1511958124.7924347
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,3,4,tabpfn,17,4,12,0.20052742958068848,0.2014448642730713,-0.09241374368701005,59163.138671875,98082.20907604991,9620119737.237968
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,4,0,tabpfn,16,5,12,0.20408916473388672,0.20327115058898926,-0.4361777294587832,49664.53828125,56914.191539733525,3239225198.621475
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,4,1,tabpfn,17,4,12,0.21085643768310547,0.20119857788085938,-5.616076517574803,28602.689453125,37783.750768716855,1427611822.1525116
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,4,2,tabpfn,17,4,12,0.20016098022460938,0.2010505199432373,-0.8372618885442398,39135.80078125,60730.22069091729,3688159705.1675186
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,4,3,tabpfn,17,4,12,0.21056127548217773,0.2019636631011963,-2.7206677730509536,36882.8916015625,39808.46385066795,1584713794.1499367
calibration_no_preprocessing,"Calibration analysis with raw features, no transformations",29149,small,4,4,tabpfn,17,4,12,0.19879603385925293,0.20917105674743652,-0.020224249563921104,64709.4853515625,98114.08527715108,9626373729.772076
