fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
16035,small,181,183,5,5,42,tabpfn,107,83.0926947593689,11.293212175369263,-1.869017473222934,48938.575806142326,53991.95236968846,29.058811437667398,2915130920.690707,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,5,5,42,xgboost,107,151.93508005142212,0.006941556930541992,-3.35949190185896,62381.36540484452,66554.95176434479,35.962186923538745,4429561604.354262,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,10,10,42,tabpfn,107,0.50478196144104,0.2302849292755127,-0.054200637966257625,70802.69429736494,83648.72737131477,33.02602887696702,6997109590.840546,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,10,10,42,xgboost,107,121.69242262840271,0.006727457046508789,0.22547177759839676,56649.73644729667,71699.5325561075,29.20698059675859,5140822968.76432,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,20,20,42,tabpfn,107,1.5518248081207275,0.23426461219787598,0.3361851877087578,63333.14806372824,79676.93635182196,45.84442960522255,6348414186.412288,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,20,20,42,xgboost,107,7.4096269607543945,0.006827592849731445,0.2632988078099304,69342.23542540857,83937.27069371806,45.98138786197873,7045465411.510502,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,30,30,42,tabpfn,107,0.5214273929595947,0.22965312004089355,0.323036454689981,72204.64979262419,91352.93314511627,48.16501617390095,8345358394.2160845,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,30,30,42,xgboost,107,9.67030119895935,0.006629467010498047,0.197334419105737,80088.83706866732,99473.44873521435,52.17479480079385,9894967003.277317,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,40,40,42,tabpfn,107,0.4811370372772217,0.22162485122680664,0.3208918311506198,72394.52508319025,90199.1569420924,50.15236290884471,8135887913.064216,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,40,40,42,xgboost,107,13.228344678878784,0.006805419921875,0.28508357213877034,74747.65277273944,92546.63650264859,55.97277576285165,8564879927.953369,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,50,50,42,tabpfn,107,0.48121118545532227,0.22505545616149902,0.28076473771358346,74824.86684590574,91530.08091357254,52.67157262674548,8377755712.0451355,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,50,50,42,xgboost,107,9.357953071594238,0.006590604782104492,0.2726404565804572,75656.64867992213,92045.57841852492,51.58200498826226,8472388506.400822,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,60,60,42,tabpfn,107,0.5043768882751465,0.223646879196167,0.15966295105903883,81239.36809759542,97551.33222381731,59.02649108340048,9516262418.641577,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,60,60,42,xgboost,107,10.379504203796387,0.006567478179931641,0.184077369940022,80142.15945517737,96123.80162810688,51.14789065518045,9239785239.439644,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,80,80,42,tabpfn,107,0.5367226600646973,0.22911977767944336,0.2526123076438491,90210.5536860987,110348.47068622093,60.51725513336401,12176784982.78776,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,80,80,42,xgboost,107,11.951997995376587,0.00670170783996582,0.20908897712280017,89143.57715775169,113516.02158644046,50.067889796037825,12885887156.813217,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,100,100,42,tabpfn,107,0.532698392868042,0.23132562637329102,0.2300518150241856,92006.89886135339,110789.75596634587,67.04177368321622,12274370027.082468,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,100,100,42,xgboost,107,18.310114860534668,0.006688594818115234,0.24801271492934074,87977.81587125777,109489.91149184089,55.45315160830832,11988040718.491152,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,150,150,42,tabpfn,107,0.42974400520324707,0.5208437442779541,0.4383324710375843,76358.92513167206,98694.20111931668,53.30294305904546,9740545334.58013,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
16035,small,181,183,150,150,42,xgboost,107,19.78780245780945,0.0067369937896728516,0.28303141483443883,88233.74445373492,111506.97668681727,58.18104562126338,12433805849.834412,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
