experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,0,0,tabpfn,41,11,42,2.0761139392852783,0.9148831367492676,0.059515656903975866,860431.1306818184,1212979.7835000015,1471319955179.7104
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,0,1,tabpfn,41,11,42,0.31891894340515137,0.20366740226745605,-0.16692612357280368,1107161.1022727273,1467270.8629410658,2152883785235.8196
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,0,2,tabpfn,42,10,42,0.32012176513671875,0.20387911796569824,-0.23003824857176225,601988.2375,831622.7422870091,691596385488.9652
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,0,3,tabpfn,42,10,42,0.34626269340515137,0.20441079139709473,0.12310156606571432,584793.8499999999,799872.9260327212,639796697800.1471
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,0,4,tabpfn,42,10,42,0.32735323905944824,0.20344853401184082,0.35407013473181925,360405.35625000036,443752.38906666654,196916182802.3742
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,1,0,tabpfn,41,11,42,0.31310367584228516,0.20422887802124023,-0.06916218601321389,277077.363636364,368903.00912513543,136089430141.57974
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,1,1,tabpfn,41,11,42,0.30584120750427246,0.20393133163452148,-0.29977642998961684,871859.2954545454,1104389.082353144,1219675245220.8196
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,1,2,tabpfn,42,10,42,0.31012988090515137,0.20346689224243164,0.033242365401812024,800677.50625,1149727.2266383283,1321872695673.4617
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,1,3,tabpfn,42,10,42,0.3610405921936035,0.2032179832458496,0.09121154893985928,687610.7937500002,1209568.1315567647,1463055064877.7227
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",25007,small,1,4,tabpfn,42,10,42,0.3195664882659912,0.20664691925048828,-0.9555887141308044,1074912.8437499998,1402243.9976277275,1966288228882.9902
