experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,0,0,tabpfn,13,4,33,3.2114641666412354,0.9653418064117432,-91.8702076027218,53632.373046875,54358.813480208424,2954880602.9760895
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,0,1,tabpfn,13,4,33,0.32962775230407715,0.20497798919677734,-5.261239446684973,70824.34570312499,87188.00683525372,7601748535.90425
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,0,2,tabpfn,14,3,33,0.3090846538543701,0.20447826385498047,-1.3380780121983231,57594.73242187498,64757.02902465952,4193472808.100595
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,0,3,tabpfn,14,3,33,0.32326531410217285,0.20439600944519043,0.2160269097517279,15275.481770833334,24420.118699865467,596342197.3155191
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,0,4,tabpfn,14,3,33,0.3185586929321289,0.20370101928710938,-1.0589261240773014,36485.03515625002,46985.38436737061,2207626344.1495543
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,1,0,tabpfn,13,4,33,0.3104593753814697,0.20952248573303223,-0.5114633597989928,55374.93945312503,64392.44312130835,4146386731.1309314
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,1,1,tabpfn,13,4,33,0.3114590644836426,0.20522332191467285,-2.314518306258032,49705.4501953125,60633.50784692057,3676422273.8225784
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,1,2,tabpfn,14,3,33,0.314267635345459,0.20428991317749023,0.1198192665568284,14969.903645833345,23750.748457212918,564098052.2778019
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,1,3,tabpfn,14,3,33,0.3282442092895508,0.20645427703857422,-22.86209834171651,33049.623697916664,39250.66928949394,1540615039.6732225
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",28163,small,1,4,tabpfn,14,3,33,0.32041478157043457,0.20354557037353516,0.27516943268930427,43291.06640624998,47838.47542878457,2288519731.3504252
