experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,0,0,tabpfn,36,9,59,2.1819849014282227,0.9191827774047852,-0.20456587469911103,52116.3680555556,60692.15641601576,3683537850.426123
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,0,1,tabpfn,36,9,59,1.2936551570892334,0.21305441856384277,0.09764597003222086,80609.77072916663,101501.19107963805,10302491790.585196
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,0,2,tabpfn,36,9,59,1.4927089214324951,0.21830487251281738,0.5477197859375111,50088.74305555554,56912.189607270106,3238997325.893863
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,0,3,tabpfn,36,9,59,0.40628790855407715,0.20772433280944824,0.20510926341216063,83727.71951388891,95687.6471968395,9156125826.066826
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,0,4,tabpfn,36,9,59,0.41666674613952637,0.2086334228515625,0.6581652339213537,35039.56614583334,41182.49435085319,1695997840.9580545
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,1,0,tabpfn,36,9,59,0.4038827419281006,0.2090892791748047,0.4476541697099752,55559.89748263888,71842.57996474612,5161356295.990942
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,1,1,tabpfn,36,9,59,0.3848099708557129,0.20870494842529297,0.41794366996905685,54502.49444444443,61138.81879876776,3737955164.1085577
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,1,2,tabpfn,36,9,59,0.4207620620727539,0.21076583862304688,0.2027119412050472,61303.48244791667,71385.38183836112,5095872740.208618
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,1,3,tabpfn,36,9,59,0.41220927238464355,0.2084822654724121,0.2825160632443684,70183.72211805555,90805.4718455638,8245633717.095481
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,1,4,tabpfn,36,9,59,0.40477585792541504,0.2079784870147705,-0.3585260775404404,91600.19843750002,103518.4588309258,10716071318.730078
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,2,0,tabpfn,36,9,59,0.4099135398864746,0.2077498435974121,-0.48008906581859034,62291.69861111111,75537.70051349435,5705944198.866364
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,2,1,tabpfn,36,9,59,0.42278599739074707,0.2090299129486084,0.2387503504832853,69005.91142361113,83916.6247848366,7041999915.279054
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,2,2,tabpfn,36,9,59,0.4205474853515625,0.21224117279052734,0.5795925876669403,36994.66579861111,43866.75733033413,1924292398.6784227
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,2,3,tabpfn,36,9,59,0.39944005012512207,0.20769739151000977,0.2656648156805288,77604.44427083332,84554.43744756095,7149452892.073498
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",30051,small,2,4,tabpfn,36,9,59,0.3884909152984619,0.20814919471740723,0.4267111840668958,69602.65642361109,83517.82880385124,6975227728.109403
