experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,0,0,tabpfn,52,13,19,2.8274238109588623,0.9173743724822998,0.2355459890552376,71088.55048076923,90765.15447310473,8238313266.526565
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,0,1,tabpfn,52,13,19,0.21791553497314453,0.19930553436279297,0.0690709725619848,84350.63852163468,116020.49636314747,13460755576.351114
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,0,2,tabpfn,52,13,19,0.22550153732299805,0.1987152099609375,-0.08167040018466665,100002.31069711548,135132.8804723293,18260895384.748837
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,0,3,tabpfn,52,13,19,0.23249125480651855,0.199723482131958,-0.17167883617799862,71987.31430288465,98127.49531500474,9629005336.796276
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,0,4,tabpfn,52,13,19,0.23031878471374512,0.19788169860839844,-0.21279461868617866,86761.71814903856,116177.44891271263,13497199635.865953
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,1,0,tabpfn,52,13,19,0.2356736660003662,0.19861197471618652,-0.22441634102923502,66444.47806490383,78592.69765356697,6176812124.464992
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,1,1,tabpfn,52,13,19,0.22694134712219238,0.19851922988891602,-0.13898227798164897,129674.09915865399,152072.8020350309,23126137118.7857
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,1,2,tabpfn,52,13,19,0.2867891788482666,0.19843101501464844,-0.6147647302822725,87911.09735576926,120649.08558882358,14556201853.41928
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,1,3,tabpfn,52,13,19,0.2313539981842041,0.19930219650268555,0.15040054189449392,84949.92127403856,116361.82797442598,13540075009.549904
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,1,4,tabpfn,52,13,19,0.22058963775634766,0.1988661289215088,0.1455104160672238,61635.25480769233,89649.1530716358,8036970646.461585
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,2,0,tabpfn,52,13,19,0.20268893241882324,0.19785428047180176,-0.02739897122147994,68241.02463942312,86377.17403414656,7461016194.125242
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,2,1,tabpfn,52,13,19,0.21065115928649902,0.19828057289123535,-0.16503897197575235,94393.0384615385,118577.23334770279,14060560268.39556
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,2,2,tabpfn,52,13,19,0.20912814140319824,0.19754695892333984,-0.11128206002064944,83333.23858173081,117466.81853152273,13798453455.917692
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,2,3,tabpfn,52,13,19,0.2165381908416748,0.19790387153625488,-0.27228624171292504,120463.8906250001,152441.4604691308,23238398869.96157
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,2,4,tabpfn,52,13,19,0.21781611442565918,0.1995689868927002,0.03981690364845236,60696.98858173079,92198.30221277746,8500526930.918644
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,3,0,tabpfn,52,13,19,0.2400190830230713,0.19858431816101074,-1.5624792134964078,45951.571213942305,57148.81993340669,3265987619.7809415
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,3,1,tabpfn,52,13,19,0.2102832794189453,0.197983980178833,0.07643952590022729,78799.81189903851,106164.16139006794,11270829163.656393
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,3,2,tabpfn,52,13,19,0.2153000831604004,0.19822072982788086,0.1625246343741591,69842.92007211546,98049.68676796043,9613741075.295156
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,3,3,tabpfn,52,13,19,0.2052760124206543,0.2044680118560791,-0.47108598989676964,124484.98197115392,151654.6774470488,22999141191.568413
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,3,4,tabpfn,52,13,19,0.21113300323486328,0.19855284690856934,-0.3310669177665462,108831.15955528851,136758.12371198687,18702784401.22311
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,4,0,tabpfn,52,13,19,0.21105265617370605,0.19988059997558594,-0.06337596436512571,100203.11838942318,134421.85550586198,18069235237.63884
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,4,1,tabpfn,52,13,19,0.21945905685424805,0.2043924331665039,-0.02494640901152323,93287.81069711548,120794.07837624392,14591209370.766161
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,4,2,tabpfn,52,13,19,0.21633386611938477,0.19885826110839844,-0.10666786130138717,96260.8903245193,124481.06323916953,15495535105.154123
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,4,3,tabpfn,52,13,19,0.20990228652954102,0.2008192539215088,0.3028375077439981,44771.6015625,54974.38543938457,3022183054.4380183
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,4,4,tabpfn,52,13,19,0.21709752082824707,0.1980893611907959,-0.5071882219301385,86060.43629807691,130043.17058349577,16911226215.40818
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,5,0,tabpfn,52,13,19,0.21888303756713867,0.19848847389221191,-0.02273426759313435,85382.39423076926,111074.236533018,12337486021.392832
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,5,1,tabpfn,52,13,19,0.21433067321777344,0.1999068260192871,-0.060362081720158445,92024.49699519234,121116.6723093731,14669248311.296064
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,5,2,tabpfn,52,13,19,0.21036815643310547,0.19759440422058105,0.18848116416075922,71143.24519230773,98068.852314113,9617499794.207308
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,5,3,tabpfn,52,13,19,0.21790051460266113,0.19844436645507812,0.029364204436962638,94963.7584134616,127317.57960344161,16209766076.078691
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,5,4,tabpfn,52,13,19,0.19310283660888672,0.20468378067016602,-0.7739688313360396,91525.55679086546,118372.28743417255,14011998432.398365
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,6,0,tabpfn,52,13,19,0.21674418449401855,0.1984996795654297,-0.3056955718076315,106132.8275240385,135657.54798747832,18402970325.974983
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,6,1,tabpfn,52,13,19,0.21309947967529297,0.19875168800354004,-0.0002669791821157119,76865.16406250006,107354.50709699387,11524990194.038506
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,6,2,tabpfn,52,13,19,0.2100522518157959,0.20186305046081543,0.22194065852453204,85280.36027644241,111027.16983356237,12327032441.2507
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,6,3,tabpfn,52,13,19,0.21620774269104004,0.31521153450012207,-0.026045859521588444,72019.81490384617,91980.07693419253,8460334552.819977
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,6,4,tabpfn,52,13,19,0.21398544311523438,0.2017827033996582,0.03067552415948671,78840.51862980773,113489.95036090586,12879968832.920876
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,7,0,tabpfn,52,13,19,0.2143857479095459,0.1973741054534912,-0.16199274275019016,91940.64423076926,116399.84235975628,13548923301.376112
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,7,1,tabpfn,52,13,19,0.2171928882598877,0.19777393341064453,0.16379043992297138,82972.8470552885,103701.08497284554,10753915024.54533
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,7,2,tabpfn,52,13,19,0.2102370262145996,0.19945287704467773,0.0011295985151422716,93462.24789663468,118786.52770639196,14110239164.541426
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,7,3,tabpfn,52,13,19,0.21421551704406738,0.20288896560668945,0.12637691483429225,62186.44681490389,96405.18757140925,9293960190.6786
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,7,4,tabpfn,52,13,19,0.21308517456054688,0.4170210361480713,0.04144009392771042,82266.12079326926,115597.54325133894,13362792005.745176
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,8,0,tabpfn,52,13,19,0.21668744087219238,0.19867181777954102,0.3562942337568039,41515.532151442305,53558.88308403082,2868553957.208883
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,8,1,tabpfn,52,13,19,0.20196986198425293,0.19820713996887207,-0.19375897453417767,102586.85576923088,136657.4189773961,18675250161.563576
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,8,2,tabpfn,52,13,19,0.2103102207183838,0.1981358528137207,0.2695028213456466,78288.97896634621,100954.41211819385,10191793326.130127
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,8,3,tabpfn,52,13,19,0.2124159336090088,0.1979539394378662,0.10095819730563083,79558.85156250003,105993.36943852266,11234594364.931149
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,8,4,tabpfn,52,13,19,0.21477508544921875,0.20197033882141113,-0.33170821198118516,122446.64092548084,141447.86060817828,20007497270.63063
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,9,0,tabpfn,52,13,19,0.2137620449066162,0.20149564743041992,0.19142687982582596,75225.53966346158,93671.19961508298,8774293637.328722
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,9,1,tabpfn,52,13,19,0.21134495735168457,0.19810128211975098,-1.9194910271809031,43731.7533052885,56481.092494621844,3190113809.386028
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,9,2,tabpfn,52,13,19,0.20123577117919922,0.19859933853149414,-0.4388898444062854,117090.90144230776,145247.88522720305,21096948162.974747
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,9,3,tabpfn,52,13,19,0.20905447006225586,0.19760799407958984,-0.2140709480609937,96115.99669471156,126612.7637111214,16030791934.568258
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",21237,small,9,4,tabpfn,52,13,19,0.20944476127624512,0.1979222297668457,0.1084585084206583,82904.35096153857,120169.69304586631,14440755126.73773
