experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,0,0,tabpfn,68,17,62,2.1900219917297363,0.9231584072113037,0.04019609855622264,101157.45404411771,207408.35552770263,43018225942.705894
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,0,1,tabpfn,68,17,62,0.5773887634277344,0.21081042289733887,-0.02722200483592352,73499.44221047794,96896.5417609779,9388939805.236933
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,0,2,tabpfn,68,17,62,0.41454195976257324,0.20825552940368652,-0.19336024429621057,248033.94577205883,494266.4859232466,244299359106.91495
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,0,3,tabpfn,68,17,62,0.42168354988098145,0.20618534088134766,-0.15667314233286822,184348.2559742647,405021.3706787472,164042310706.49115
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,0,4,tabpfn,68,17,62,0.405468225479126,0.2058560848236084,-0.05410203408879766,87714.1856617647,125361.25272257795,15715443684.174057
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,1,0,tabpfn,68,17,62,0.4075443744659424,0.2061159610748291,-0.06522730524790421,212273.01240808822,450856.0762822213,203271201520.60013
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,1,1,tabpfn,68,17,62,0.4007294178009033,0.20647025108337402,-0.13161561583626935,144766.61443014702,340041.2490806318,115628051076.31628
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,1,2,tabpfn,68,17,62,0.41451549530029297,0.20585227012634277,-0.0014680606139996222,91013.64568014708,209624.51640987044,43942437880.07204
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,1,3,tabpfn,68,17,62,0.41764140129089355,0.2096717357635498,-0.2332292293162348,126459.80928308821,228117.15439082673,52037436127.36828
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,1,4,tabpfn,68,17,62,0.4120361804962158,0.20637774467468262,-0.3477077840009233,145810.63832720587,267857.10101845773,71747426566.01227
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,2,0,tabpfn,68,17,62,0.41553759574890137,0.20529580116271973,-0.06028523177798606,139938.97817095587,327312.0742819013,107133193970.72089
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,2,1,tabpfn,68,17,62,0.40697407722473145,0.21233773231506348,-0.1998350411978429,118408.96645220587,225800.409987589,50985825150.56328
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,2,2,tabpfn,68,17,62,0.4121384620666504,0.20559930801391602,-0.1157278350541493,195427.27504595587,399014.25879787817,159212378724.02008
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,2,3,tabpfn,68,17,62,0.41105222702026367,0.20658254623413086,-0.12047321145898748,178716.33547794123,384634.8581460805,147943974101.05548
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",13307,small,2,4,tabpfn,68,17,62,0.41541266441345215,0.20640802383422852,-0.23014492347226256,78744.4434742647,98854.24051462367,9772160867.723064
