experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,0,0,tabpfn,70,18,6,1.9050214290618896,0.9369583129882812,-0.22053963905843155,127908.61184027778,146683.73828583787,21516119077.50818
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,0,1,tabpfn,70,18,6,0.17632102966308594,0.1957559585571289,-0.4272019058174632,104809.57868055558,131182.23580355523,17208778990.419567
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,0,2,tabpfn,70,18,6,0.16315388679504395,0.19576144218444824,-0.06185602965488646,64044.67822916666,86979.2749557486,7565394271.827715
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,0,3,tabpfn,71,17,6,0.15735411643981934,0.19593286514282227,-0.1969331866608881,112490.54198529417,145063.76517610037,21043495967.066788
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,0,4,tabpfn,71,17,6,0.15789246559143066,0.1957252025604248,-0.04496328063699484,106307.47044117647,134694.05856290186,18142489412.146435
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,1,0,tabpfn,70,18,6,0.1593334674835205,0.19477438926696777,0.006086318024083437,85884.32798611112,111557.69067866915,12445118349.557627
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,1,1,tabpfn,70,18,6,0.15659880638122559,0.19535040855407715,-0.14713947227338253,97897.72444444447,133503.54573992488,17823196725.132214
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,1,2,tabpfn,70,18,6,0.15712952613830566,0.194411039352417,-0.09637758905502514,107305.59079861116,144294.22159144407,20820822384.680767
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,1,3,tabpfn,71,17,6,0.1576828956604004,0.19489002227783203,-0.1049318766056444,116544.93375000003,132021.55377933357,17429690662.309467
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,1,4,tabpfn,71,17,6,0.15763401985168457,0.19707679748535156,-0.6597267306191537,97140.6465073529,116684.04627329063,13615166654.70743
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,2,0,tabpfn,70,18,6,0.15542054176330566,0.19499492645263672,0.005804589593104814,97882.79809027787,119470.19290890139,14273126993.690111
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,2,1,tabpfn,70,18,6,0.1569211483001709,0.1934812068939209,-0.09811401580329959,92509.21079861106,123344.16509014227,15213783061.784271
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,2,2,tabpfn,70,18,6,0.15828299522399902,0.19442272186279297,-0.022407302481806557,83766.46729166668,103587.50704566781,10730371615.936277
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,2,3,tabpfn,71,17,6,0.15138578414916992,0.19554638862609863,-0.6205214395408636,132324.15878676472,157658.1582956361,24856094877.171852
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,2,4,tabpfn,71,17,6,0.1553792953491211,0.19469094276428223,-0.030440057551636812,97326.61121323533,130264.65966203554,16968881556.86595
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",2100,small,3,0,tabpfn,70,18,6,0.16308355331420898,0.19553256034851074,-0.76399038437946,129096.19378472229,171648.874188186,29463336010.0717
