experiment_name,experiment_description,fips,bin_name,repetition,fold,model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,0,0,tabpfn,13,4,21,2.351789712905884,0.9091181755065918,-0.03390509861906832,83810.8046875,118469.15121157531,14034939788.791096
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,0,1,tabpfn,13,4,21,0.6162543296813965,0.2013406753540039,0.42793515703761165,58546.91015624999,61173.51914124624,3742199444.12442
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,0,2,tabpfn,14,3,21,0.2424938678741455,0.20061969757080078,-1.2189530092951246,145385.9596354166,182149.2046008518,33178332736.722973
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,0,3,tabpfn,14,3,21,0.22806000709533691,0.20062017440795898,0.047406573815048314,31363.0794270833,43559.38521874557,1897420040.63507
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,0,4,tabpfn,14,3,21,0.2315824031829834,0.20063543319702148,0.40523852238410274,36897.932291666635,43257.03589676871,1871171154.574337
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,1,0,tabpfn,13,4,21,0.22780513763427734,0.19909358024597168,-1.2086453792623977,127204.92382812497,151803.80390618686,23044394880.38803
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,1,1,tabpfn,13,4,21,0.23262834548950195,0.20011258125305176,-0.321365820526351,101488.21874999994,133180.38083793226,17737013840.136673
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,1,2,tabpfn,14,3,21,0.23493599891662598,0.20116567611694336,-0.12084798278716624,69688.66536458324,88664.85147966928,7861455887.911812
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,1,3,tabpfn,14,3,21,0.2313382625579834,0.20052361488342285,-6.658055244724256,68683.62760416669,73016.44945451697,5331401890.944033
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,1,4,tabpfn,14,3,21,0.22971487045288086,0.20360517501831055,-1.724772222284083,53623.92968749998,55606.18910209863,3092048266.4583526
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,2,0,tabpfn,13,4,21,0.22964739799499512,0.19957566261291504,-0.00023415567433082707,76047.79296874997,122460.16981830259,14996493191.927507
calibration_with_preprocessing,"Calibration analysis with winsorization, log transform, normalization",1041,small,2,1,tabpfn,13,4,21,0.23803162574768066,0.19961166381835938,-0.63112673708359,104588.20214843747,145772.49561685266,21249620478.36533
