fips,n_samples,char_air_cat_0,char_air_cat_000,char_air_cat_001,char_air_cat_1,char_air_cat_ACA,char_air_cat_ACE,char_air_cat_ACH,char_air_cat_ACW,char_air_cat_ADU,char_air_cat_AEV,char_air_cat_AFA,char_air_cat_AHT,char_air_cat_APF,char_air_cat_APK,char_air_cat_APR,char_air_cat_ASE,char_air_cat_ASP,char_air_cat_AWA,char_air_cat_AWI,char_air_cat_AWN,char_air_cat_infrequent_sklearn,char_air_cat_missing,char_air_central,char_air_miss,char_base_fin_sf,char_base_fin_sf_miss,char_base_unfin_sf,char_base_unfin_sf_miss,char_basement_unfin,char_beds,char_beds_miss,char_bldg_sf,char_bldg_sf_miss,char_bq_abavg,char_bq_avg,char_bq_blavg,char_bq_cat_001,char_bq_cat_999,char_bq_cat_QAV,char_bq_cat_QBA,char_bq_cat_QEC,char_bq_cat_QEX,char_bq_cat_QFA,char_bq_cat_QGO,char_bq_cat_QLO,char_bq_cat_QLU,char_bq_cat_QPO,char_bq_cat_QVV,char_bq_cat_infrequent_sklearn,char_bq_cat_missing,char_bq_econ,char_bq_exc,char_bq_fa,char_bq_go,char_bq_lo,char_bq_lux,char_bq_miss,char_bq_ordinal,char_bq_po,char_bsmt_cat_000,char_bsmt_cat_001,char_bsmt_cat_999,char_bsmt_cat_APT,char_bsmt_cat_BFD,char_bsmt_cat_BFL,char_bsmt_cat_BFU,char_bsmt_cat_BGF,char_bsmt_cat_CEL,char_bsmt_cat_CRA,char_bsmt_cat_DLT,char_bsmt_cat_FIN,char_bsmt_cat_MIC,char_bsmt_cat_PFN,char_bsmt_cat_PRL,char_bsmt_cat_PRU,char_bsmt_cat_SLB,char_bsmt_cat_UNF,char_bsmt_cat_WAL,char_bsmt_cat_infrequent_sklearn,char_bsmt_cat_missing,char_bsmt_cel,char_bsmt_fin_cat_000,char_bsmt_fin_cat_001,char_bsmt_fin_cat_999,char_bsmt_fin_cat_BFL,char_bsmt_fin_cat_CRA,char_bsmt_fin_cat_FCF,char_bsmt_fin_cat_FFI,char_bsmt_fin_cat_FPF,char_bsmt_fin_cat_FRE,char_bsmt_fin_cat_FRR,char_bsmt_fin_cat_FUN,char_bsmt_fin_cat_infrequent_sklearn,char_bsmt_fin_cat_missing,char_bsmt_fin_par,char_bsmt_miss,char_bsmt_slab,char_depth_sf,char_depth_sf_miss,char_elec_cat_0,char_elec_cat_000,char_elec_cat_001,char_elec_cat_1,char_elec_cat_EAG,char_elec_cat_EAV,char_elec_cat_ECN,char_elec_cat_EEX,char_elec_cat_EGO,char_elec_cat_EMA,char_elec_cat_EMI,char_elec_cat_EOV,char_elec_cat_EPR,char_elec_cat_EUN,char_elec_cat_infrequent_sklearn,char_elec_cat_missing,char_elec_miss,char_ext_wall_cat_000,char_ext_wall_cat_001,char_ext_wall_cat_ABP,char_ext_wall_cat_ADO,char_ext_wall_cat_ALB,char_ext_wall_cat_ALF,char_ext_wall_cat_ALM,char_ext_wall_cat_ALS,char_ext_wall_cat_ALU,char_ext_wall_cat_ALV,char_ext_wall_cat_AME,char_ext_wall_cat_ASB,char_ext_wall_cat_ASD,char_ext_wall_cat_ASG,char_ext_wall_cat_ASI,char_ext_wall_cat_ASM,char_ext_wall_cat_ASW,char_ext_wall_cat_BBA,char_ext_wall_cat_BBS,char_ext_wall_cat_BBW,char_ext_wall_cat_BFS,char_ext_wall_cat_BFT,char_ext_wall_cat_BFV,char_ext_wall_cat_BFW,char_ext_wall_cat_BLB,char_ext_wall_cat_BLF,char_ext_wall_cat_BLM,char_ext_wall_cat_BLO,char_ext_wall_cat_BLP,char_ext_wall_cat_BMM,char_ext_wall_cat_BMT,char_ext_wall_cat_BRC,char_ext_wall_cat_BRI,char_ext_wall_cat_BRM,char_ext_wall_cat_BRO,char_ext_wall_cat_BRS,char_ext_wall_cat_BRV,char_ext_wall_cat_BRW,char_ext_wall_cat_BSD,char_ext_wall_cat_BST,char_ext_wall_cat_BSV,char_ext_wall_cat_BSW,char_ext_wall_cat_BVN,char_ext_wall_cat_BVW,char_ext_wall_cat_BWT,char_ext_wall_cat_BWV,char_ext_wall_cat_CBP,char_ext_wall_cat_CBS,char_ext_wall_cat_CBU,char_ext_wall_cat_CCB,char_ext_wall_cat_CCC,char_ext_wall_cat_CLA,char_ext_wall_cat_CNB,char_ext_wall_cat_COM,char_ext_wall_cat_CON,char_ext_wall_cat_CSH,char_ext_wall_cat_CSI,char_ext_wall_cat_CSS,char_ext_wall_cat_CST,char_ext_wall_cat_CUS,char_ext_wall_cat_FAB,char_ext_wall_cat_FAV,char_ext_wall_cat_FBR,char_ext_wall_cat_FCB,char_ext_wall_cat_FHB,char_ext_wall_cat_FIB,char_ext_wall_cat_FMM,char_ext_wall_cat_FMV,char_ext_wall_cat_FPP,char_ext_wall_cat_FRA,char_ext_wall_cat_FRB,char_ext_wall_cat_FRE,char_ext_wall_cat_FRM,char_ext_wall_cat_FRV,char_ext_wall_cat_FRW,char_ext_wall_cat_FSD,char_ext_wall_cat_FSS,char_ext_wall_cat_FST,char_ext_wall_cat_FSW,char_ext_wall_cat_FTS,char_ext_wall_cat_FWC,char_ext_wall_cat_FWD,char_ext_wall_cat_FWS,char_ext_wall_cat_HAR,char_ext_wall_cat_HBP,char_ext_wall_cat_HRW,char_ext_wall_cat_LOG,char_ext_wall_cat_LPS,char_ext_wall_cat_LWS,char_ext_wall_cat_MAS,char_ext_wall_cat_MEL,char_ext_wall_cat_MET,char_ext_wall_cat_MIX,char_ext_wall_cat_MSH,char_ext_wall_cat_MSN,char_ext_wall_cat_MSV,char_ext_wall_cat_MSW,char_ext_wall_cat_MTP,char_ext_wall_cat_MTS,char_ext_wall_cat_MVN,char_ext_wall_cat_MYS,char_ext_wall_cat_MYW,char_ext_wall_cat_PAN,char_ext_wall_cat_PFM,char_ext_wall_cat_PLS,char_ext_wall_cat_PLY,char_ext_wall_cat_PRP,char_ext_wall_cat_PWP,char_ext_wall_cat_RBW,char_ext_wall_cat_ROC,char_ext_wall_cat_SDS,char_ext_wall_cat_SGS,char_ext_wall_cat_SGW,char_ext_wall_cat_SHI,char_ext_wall_cat_SHW,char_ext_wall_cat_SIN,char_ext_wall_cat_SLU,char_ext_wall_cat_SNS,char_ext_wall_cat_SNW,char_ext_wall_cat_SSH,char_ext_wall_cat_SST,char_ext_wall_cat_STE,char_ext_wall_cat_STM,char_ext_wall_cat_STO,char_ext_wall_cat_STT,char_ext_wall_cat_STU,char_ext_wall_cat_STV,char_ext_wall_cat_STW,char_ext_wall_cat_SWD,char_ext_wall_cat_SWF,char_ext_wall_cat_VIN,char_ext_wall_cat_VNW,char_ext_wall_cat_WAF,char_ext_wall_cat_WDA,char_ext_wall_cat_WDF,char_ext_wall_cat_WDH,char_ext_wall_cat_WDS,char_ext_wall_cat_WFA,char_ext_wall_cat_WFS,char_ext_wall_cat_WFV,char_ext_wall_cat_WFX,char_ext_wall_cat_WLB,char_ext_wall_cat_WOO,char_ext_wall_cat_WOS,char_ext_wall_cat_WRB,char_ext_wall_cat_WSS,char_ext_wall_cat_XXX,char_ext_wall_cat_infrequent_sklearn,char_ext_wall_cat_missing,char_ext_wall_miss,char_fbath,char_fbath_miss,char_floor_cat_A00,char_floor_cat_B00,char_floor_cat_C00,char_floor_cat_G00,char_floor_cat_J00,char_floor_cat_S00,char_floor_cat_T00,char_floor_cat_U00,char_floor_cat_X00,char_floor_cat_infrequent_sklearn,char_floor_cat_missing,char_floor_miss,char_found_cat_000,char_found_cat_001,char_found_cat_1,char_found_cat_999,char_found_cat_BLK,char_found_cat_BRK,char_found_cat_CNB,char_found_cat_CNF,char_found_cat_CNW,char_found_cat_CRB,char_found_cat_CRE,char_found_cat_DRE,char_found_cat_MSN,char_found_cat_MUD,char_found_cat_PIL,char_found_cat_PIR,char_found_cat_RAB,char_found_cat_RAC,char_found_cat_RAS,char_found_cat_SDF,char_found_cat_SLB,char_found_cat_STD,char_found_cat_STM,char_found_cat_STN,char_found_cat_UBM,char_found_cat_UCR,char_found_cat_UPB,char_found_cat_WOO,char_found_cat_infrequent_sklearn,char_found_cat_missing,char_found_miss,char_frontage_sf,char_frontage_sf_miss,char_fuel_typ_cat_0,char_fuel_typ_cat_000,char_fuel_typ_cat_001,char_fuel_typ_cat_00E,char_fuel_typ_cat_00G,char_fuel_typ_cat_1,char_fuel_typ_cat_FBU,char_fuel_typ_cat_FCO,char_fuel_typ_cat_FEL,char_fuel_typ_cat_FGA,char_fuel_typ_cat_FGN,char_fuel_typ_cat_FGP,char_fuel_typ_cat_FLP,char_fuel_typ_cat_FOI,char_fuel_typ_cat_FWD,char_fuel_typ_cat_FWO,char_fuel_typ_cat_infrequent_sklearn,char_fuel_typ_cat_missing,char_fuel_typ_miss,char_gar1_cat_0,char_gar1_cat_000,char_gar1_cat_001,char_gar1_cat_002,char_gar1_cat_003,char_gar1_cat_010,char_gar1_cat_020,char_gar1_cat_040,char_gar1_cat_060,char_gar1_cat_070,char_gar1_cat_1,char_gar1_cat_10,char_gar1_cat_110,char_gar1_cat_112,char_gar1_cat_120,char_gar1_cat_130,char_gar1_cat_140,char_gar1_cat_170,char_gar1_cat_2,char_gar1_cat_200,char_gar1_cat_220,char_gar1_cat_240,char_gar1_cat_250,char_gar1_cat_260,char_gar1_cat_280,char_gar1_cat_340,char_gar1_cat_410,char_gar1_cat_420,char_gar1_cat_440,char_gar1_cat_450,char_gar1_cat_451,char_gar1_cat_452,char_gar1_cat_453,char_gar1_cat_460,char_gar1_cat_470,char_gar1_cat_490,char_gar1_cat_500,char_gar1_cat_501,char_gar1_cat_510,char_gar1_cat_540,char_gar1_cat_560,char_gar1_cat_590,char_gar1_cat_600,char_gar1_cat_610,char_gar1_cat_650,char_gar1_cat_651,char_gar1_cat_660,char_gar1_cat_670,char_gar1_cat_690,char_gar1_cat_710,char_gar1_cat_730,char_gar1_cat_760,char_gar1_cat_780,char_gar1_cat_790,char_gar1_cat_800,char_gar1_cat_810,char_gar1_cat_820,char_gar1_cat_840,char_gar1_cat_850,char_gar1_cat_860,char_gar1_cat_890,char_gar1_cat_900,char_gar1_cat_910,char_gar1_cat_920,char_gar1_cat_921,char_gar1_cat_922,char_gar1_cat_923,char_gar1_cat_950,char_gar1_cat_960,char_gar1_cat_971,char_gar1_cat_A00,char_gar1_cat_B00,char_gar1_cat_C00,char_gar1_cat_SP0,char_gar1_cat_infrequent_sklearn,char_gar1_cat_missing,char_gar1_cnst_miss,char_gar1_sf,char_gar1_sf_miss,char_gar1_size,char_gar1_size_miss,char_ground_sf,char_ground_sf_miss,char_has_frpl,char_has_pool,char_hbath,char_hbath_miss,char_heat_cat_000,char_heat_cat_001,char_heat_cat_00A,char_heat_cat_00C,char_heat_cat_00E,char_heat_cat_00G,char_heat_cat_00O,char_heat_cat_00R,char_heat_cat_00S,char_heat_cat_00W,char_heat_cat_1,char_heat_cat_ACE,char_heat_cat_BB0,char_heat_cat_BBE,char_heat_cat_BBO,char_heat_cat_BH0,char_heat_cat_BRE,char_heat_cat_BTE,char_heat_cat_CF0,char_heat_cat_CL0,char_heat_cat_CLE,char_heat_cat_CLG,char_heat_cat_CV0,char_heat_cat_CVO,char_heat_cat_FA0,char_heat_cat_FAC,char_heat_cat_FAE,char_heat_cat_FAG,char_heat_cat_FAH,char_heat_cat_FAO,char_heat_cat_FC0,char_heat_cat_FF0,char_heat_cat_FFG,char_heat_cat_FL0,char_heat_cat_FN0,char_heat_cat_FP0,char_heat_cat_FR0,char_heat_cat_GN0,char_heat_cat_GR0,char_heat_cat_GRG,char_heat_cat_GRO,char_heat_cat_HA0,char_heat_cat_HAE,char_heat_cat_HAO,char_heat_cat_HN0,char_heat_cat_HP0,char_heat_cat_HPE,char_heat_cat_HPG,char_heat_cat_HPL,char_heat_cat_HS0,char_heat_cat_HW0,char_heat_cat_HWO,char_heat_cat_ND0,char_heat_cat_PK0,char_heat_cat_RC0,char_heat_cat_RD0,char_heat_cat_RDE,char_heat_cat_RDH,char_heat_cat_RR0,char_heat_cat_SP0,char_heat_cat_SS0,char_heat_cat_ST0,char_heat_cat_STH,char_heat_cat_SV0,char_heat_cat_UN0,char_heat_cat_WA0,char_heat_cat_WF0,char_heat_cat_WFO,char_heat_cat_WH0,char_heat_cat_WL0,char_heat_cat_WLE,char_heat_cat_WLG,char_heat_cat_WS0,char_heat_cat_WU0,char_heat_cat_infrequent_sklearn,char_heat_cat_missing,char_heat_miss,char_land_sf,char_land_sf_miss,char_n_frpl,char_n_frpl_miss,char_nbath,char_nbath_miss,char_no_bsmt,char_roof_material_cat_0,char_roof_material_cat_002,char_roof_material_cat_00M,char_roof_material_cat_019,char_roof_material_cat_023,char_roof_material_cat_1,char_roof_material_cat_10,char_roof_material_cat_101,char_roof_material_cat_104,char_roof_material_cat_106,char_roof_material_cat_11,char_roof_material_cat_110,char_roof_material_cat_111,char_roof_material_cat_113,char_roof_material_cat_115,char_roof_material_cat_117,char_roof_material_cat_120,char_roof_material_cat_121,char_roof_material_cat_124,char_roof_material_cat_127,char_roof_material_cat_13,char_roof_material_cat_130,char_roof_material_cat_131,char_roof_material_cat_132,char_roof_material_cat_133,char_roof_material_cat_136,char_roof_material_cat_138,char_roof_material_cat_139,char_roof_material_cat_14,char_roof_material_cat_140,char_roof_material_cat_141,char_roof_material_cat_142,char_roof_material_cat_143,char_roof_material_cat_144,char_roof_material_cat_146,char_roof_material_cat_147,char_roof_material_cat_15,char_roof_material_cat_150,char_roof_material_cat_151,char_roof_material_cat_155,char_roof_material_cat_157,char_roof_material_cat_158,char_roof_material_cat_16,char_roof_material_cat_160,char_roof_material_cat_161,char_roof_material_cat_164,char_roof_material_cat_166,char_roof_material_cat_169,char_roof_material_cat_17,char_roof_material_cat_173,char_roof_material_cat_177,char_roof_material_cat_179,char_roof_material_cat_184,char_roof_material_cat_186,char_roof_material_cat_19,char_roof_material_cat_2,char_roof_material_cat_21,char_roof_material_cat_22,char_roof_material_cat_23,char_roof_material_cat_24,char_roof_material_cat_25,char_roof_material_cat_27,char_roof_material_cat_28,char_roof_material_cat_29,char_roof_material_cat_3,char_roof_material_cat_30,char_roof_material_cat_4,char_roof_material_cat_5,char_roof_material_cat_infrequent_sklearn,char_roof_material_cat_missing,char_roof_miss,char_second_sf,char_second_sf_miss,char_sewer_cat_0,char_sewer_cat_000,char_sewer_cat_001,char_sewer_cat_1,char_sewer_cat_SCO,char_sewer_cat_SPR,char_sewer_cat_SPU,char_sewer_cat_SSE,char_sewer_cat_STR,char_sewer_cat_infrequent_sklearn,char_sewer_cat_missing,char_sewer_miss,char_stories,char_stories_miss,char_style_cat_001,char_style_cat_AFR,char_style_cat_ANT,char_style_cat_BIL,char_style_cat_BUN,char_style_cat_CAB,char_style_cat_CAP,char_style_cat_CHL,char_style_cat_CND,char_style_cat_CNT,char_style_cat_COL,char_style_cat_CON,char_style_cat_CTB,char_style_cat_DES,char_style_cat_DUP,char_style_cat_FAR,char_style_cat_HSH,char_style_cat_LOG,char_style_cat_LSH,char_style_cat_MDR,char_style_cat_MLL,char_style_cat_MOB,char_style_cat_MOD,char_style_cat_OLD,char_style_cat_PAT,char_style_cat_RAM,char_style_cat_RAN,char_style_cat_REC,char_style_cat_ROW,char_style_cat_RRA,char_style_cat_SLT,char_style_cat_SPF,char_style_cat_SPL,char_style_cat_SQU,char_style_cat_SWN,char_style_cat_TLV,char_style_cat_TRA,char_style_cat_TWN,char_style_cat_USH,char_style_cat_infrequent_sklearn,char_style_cat_missing,char_style_miss,char_water_cat_0,char_water_cat_000,char_water_cat_001,char_water_cat_1,char_water_cat_WCI,char_water_cat_WCO,char_water_cat_WPR,char_water_cat_WPU,char_water_cat_WPW,char_water_cat_WSC,char_water_cat_WWE,char_water_cat_infrequent_sklearn,char_water_cat_missing,char_water_miss,char_yrblt,char_yrblt_miss,sale_day,sale_day_of_month,sale_day_of_week,sale_day_of_year,sale_month,sale_year
1001,5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1003,25829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1005,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1007,640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
