fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
48437,small,87,88,5,5,42,tabpfn,107,17.923569679260254,3.2334470748901367,-0.6502554831271898,45890.45235742321,58464.63699143971,33.00534441897561,3418113778.5408206,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,5,5,42,xgboost,107,91.95071935653687,0.0068705081939697266,-0.8656048939126737,51795.0524976931,62162.36104549076,37.56171371295608,3864159130.749947,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,10,10,42,tabpfn,107,0.489487886428833,0.2262744903564453,0.07720986599767354,28295.6942276155,43638.99056429172,21.64004074450263,1904361497.4703417,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,10,10,42,xgboost,107,58.301074504852295,0.0068433284759521484,-0.14428633146086955,39261.4089581323,48594.887381845234,29.603791555748955,2361463079.654221,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,20,20,42,tabpfn,107,0.4895763397216797,0.21881508827209473,0.012969802392807983,39668.2211416505,60329.75283913242,26.23905500832918,3639679077.6308064,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,20,20,42,xgboost,107,7.2194225788116455,0.007491588592529297,-0.22981165502340328,47317.53892396583,67341.94077094749,30.67262579280628,4534936986.7978,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,30,30,42,tabpfn,107,0.505042314529419,0.22109317779541016,-0.058275281663997536,41536.652107412745,62333.05859266609,31.427404588231152,3885410193.5167446,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,30,30,42,xgboost,107,15.240617513656616,0.0065937042236328125,-0.30456602916643405,50076.4356976116,69207.33788874558,36.38993183411519,4789655617.646999,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,40,40,42,tabpfn,107,0.5501811504364014,0.22371959686279297,-0.01731033354324607,52239.30765845755,80754.18004940954,54.49671203196383,6521237595.452454,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,40,40,42,xgboost,107,13.402901649475098,0.006636619567871094,-0.2782147118677776,60752.602892832554,90519.09218182522,48.34360515924499,8193706049.421772,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,50,50,42,tabpfn,107,0.5395147800445557,0.22252178192138672,0.18802313457341113,44870.909051013536,73290.85375462328,45.44393034750898,5371549244.081577,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,50,50,42,xgboost,107,10.290052890777588,0.006703853607177734,0.00471712055127782,53897.98197537432,81143.0297824419,54.593256822822426,6584191282.274252,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,60,60,42,tabpfn,107,0.5726191997528076,0.21786284446716309,-0.013083761056031928,50360.4708096591,81930.50745702673,41.729719227495266,6712608052.165913,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,60,60,42,xgboost,107,10.635724306106567,0.006682395935058594,-0.2847656717103446,63296.454513494304,92264.56313897604,55.509747859766435,8512749611.226096,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,80,80,42,tabpfn,107,0.5683329105377197,0.22380924224853516,0.1123168725396908,46303.911661044025,76692.3331826049,41.13050100053227,5881713968.99168,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48437,small,87,88,80,80,42,xgboost,107,14.203436374664307,0.006810188293457031,-0.042566733138505564,53231.57154829544,83114.13690217205,47.330791074693245,6907959752.992997,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
