fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
38029,small,101,102,5,5,42,tabpfn,107,64.14254999160767,8.621432065963745,0.13759784789584628,45604.25093285314,66192.60057240193,47.84631236361532,4381460370.537545,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,5,5,42,xgboost,107,67.88057017326355,0.008551597595214844,-0.0887752218094866,54669.8517102735,74374.42865730273,78.07752380036482,5531555638.100215,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,10,10,42,tabpfn,107,0.32660436630249023,0.22061419486999512,0.38533850566902517,38901.81230368826,55953.188990966584,52.28346692937117,3130759358.258824,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,10,10,42,xgboost,107,65.19169569015503,0.006825447082519531,0.32411877275626155,42582.225676850016,58673.504916108934,52.81611123136237,3442580179.1406593,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,20,20,42,tabpfn,107,0.3113276958465576,0.2243955135345459,0.15158120535697006,45784.674007360976,72181.75139597361,67.93015864594099,5210205234.5901375,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,20,20,42,xgboost,107,8.840804100036621,0.0068569183349609375,0.20689964494737145,48898.945549180826,69788.89905836873,61.34740060439048,4870490431.77918,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,30,30,42,tabpfn,107,0.3037600517272949,0.22613930702209473,-0.22432608028260725,66910.33206779222,129379.79565202702,90.73404593782388,16739131522.96027,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,30,30,42,xgboost,107,14.444106101989746,0.007098674774169922,0.31824313679815897,57799.40833540863,96545.64087838914,64.04049035993452,9321060772.618885,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,40,40,42,tabpfn,107,0.3168649673461914,0.21840691566467285,0.1000982882358854,60884.193202729766,110714.26254346507,81.57443402291116,12257647930.543314,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,40,40,42,xgboost,107,9.813945293426514,0.006793498992919922,0.3053592463200512,57994.8146698713,97271.623002373,63.76546433072241,9461768641.515781,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,50,50,42,tabpfn,107,0.3121485710144043,0.22011804580688477,0.14082116900650776,60255.252822689006,107978.92164896571,82.51209673133818,11659447520.473476,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,50,50,42,xgboost,107,15.14004635810852,0.012176275253295898,0.2580041740101138,59475.14794274874,100345.50734208057,69.21786102477436,10069220843.739546,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,60,60,42,tabpfn,107,0.30968356132507324,0.2318873405456543,0.19101946985385398,57688.3089475925,104582.84587024372,77.14199801319594,10937571650.319155,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,60,60,42,xgboost,107,12.534553050994873,0.006838560104370117,0.2622609105614002,58445.16678594269,99871.78646884245,65.71879215662952,9974373732.478062,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,80,80,42,tabpfn,107,0.33113813400268555,0.2252185344696045,0.27072562285605484,57360.40607171141,103113.04417053093,68.17033499106702,10632299878.113865,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,80,80,42,xgboost,107,13.281240940093994,0.006912946701049805,0.26128072410391623,58609.60856481803,103778.60935833953,65.69119099478993,10769999760.350836,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,100,100,42,tabpfn,107,0.32726120948791504,0.22150850296020508,0.2569907757768356,58095.34562732549,101467.06483436929,71.58406316231853,10295565246.1021,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
38029,small,101,102,100,100,42,xgboost,107,17.161738872528076,0.006873607635498047,0.3709092199279086,54219.918802494,93365.11898334342,60.15887755834337,8717045442.773872,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
