fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
31069,small,87,87,5,5,42,tabpfn,107,106.94093489646912,13.964831590652466,0.24655744826260872,31162.67262872841,41999.38086296089,30.13162850667402,1763947992.8720455,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,5,5,42,xgboost,107,31.529675483703613,0.0063762664794921875,-0.1267428629483125,41751.67442470543,51360.61604007997,44.5368699193406,2637912880.01652,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,10,10,42,tabpfn,107,0.40863609313964844,0.2255079746246338,0.35099603275251656,31939.586111949226,46300.16818230013,28.161946421321808,2143705573.709277,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,10,10,42,xgboost,107,44.66813564300537,0.0063512325286865234,0.08000475094584181,41692.37346827107,55125.39127704123,39.662596239765605,3038808763.446893,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,20,20,42,tabpfn,107,0.4290049076080322,0.21672582626342773,0.31621368106476344,32272.725268675887,46722.99656302838,28.38804269292999,2183038407.8287616,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,20,20,42,xgboost,107,9.839973449707031,0.0062923431396484375,0.2580249990033531,34547.317671693134,48670.423050844765,29.46911525900931,2368810079.9482017,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,30,30,42,tabpfn,107,0.4766218662261963,0.22542691230773926,0.3340876650023288,31366.28803379476,45330.95238714382,27.715894156885334,2054895244.3255002,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,30,30,42,xgboost,107,10.662895679473877,0.006129741668701172,0.24658776379461889,33900.327186093615,48217.273424702464,28.975488629082857,2324905456.5125184,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,40,40,42,tabpfn,107,0.49085283279418945,0.2084367275238037,0.38057213553728797,33194.34623340066,49779.690211289344,28.206349136051905,2478017557.531936,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,40,40,42,xgboost,107,9.94284200668335,0.006120920181274414,0.2793535444976619,38196.25342628861,53693.034374986935,33.467257918032736,2882941940.393529,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,50,50,42,tabpfn,107,0.49010801315307617,0.2201066017150879,0.31851446682624485,35249.28072530659,51614.129191041575,29.907752429702406,2664018332.14953,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,50,50,42,xgboost,107,12.63444995880127,0.006281375885009766,0.23077368854640656,39342.32566963131,54836.19972188368,32.608111140398506,3007008799.9383154,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,60,60,42,tabpfn,107,0.5230014324188232,0.20893549919128418,0.32075205968802134,34730.7321613617,50917.06233324948,29.42678699868798,2592547236.648013,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,60,60,42,xgboost,107,13.22002625465393,0.0062067508697509766,0.3192562711126542,34996.117578028374,50973.094359719114,29.605923814206786,2598256348.604829,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,80,80,42,tabpfn,107,0.5474789142608643,0.20805621147155762,0.3695320054067771,34847.93470351978,53140.648307154355,28.455897159704456,2823928502.504667,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
31069,small,87,87,80,80,42,xgboost,107,12.22327709197998,0.006264686584472656,0.33177199869634855,35660.10047219794,54708.85949379133,28.31820297655972,2993059307.111402,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
