fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
1011,tiny,42,44,5,5,42,tabpfn,107,38.57569336891174,5.228892087936401,-1.1218011562285892,32248.942800616973,37106.971269282985,74.49221237243965,1376927316.779393,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,5,5,42,xgboost,107,1015.9505760669708,0.010383129119873047,-0.3967087051924698,28138.51151510561,30106.210031271625,82.12704953786847,906383882.4470402,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,10,10,42,tabpfn,107,1.6559357643127441,0.23485040664672852,-0.7875970375074826,42413.43401626225,49994.28190878205,79.10588286671334,2499428223.574773,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,10,10,42,xgboost,107,321.07848358154297,0.006814479827880859,-0.6824843947167496,41108.74536214292,48502.15599047999,81.82228900214142,2352459135.724854,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,20,20,42,tabpfn,107,1.8654420375823975,0.23180270195007324,0.05355345981602344,107524.11936811563,199657.58857808865,105.32116937311258,39863152676.817314,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,20,20,42,xgboost,107,16.341399908065796,0.007646322250366211,-0.019466296858848597,112856.81350430172,207216.44270908058,87.18078186771346,42938654129.00568,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,30,30,42,tabpfn,107,0.5105099678039551,0.22173357009887695,0.5726102629233318,65555.4503316725,128689.15639779324,96.46689684471899,16560898974.375689,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,30,30,42,xgboost,107,17.874884366989136,0.006874799728393555,0.3166198629549726,86244.54359339125,162727.54972993035,77.15830755942895,26480255441.106956,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,40,40,42,tabpfn,107,0.6288182735443115,0.22968506813049316,0.7396314779061429,53257.232317866576,94493.6872112734,108.27176320010388,8929056922.781975,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
1011,tiny,42,44,40,40,42,xgboost,107,29.06642723083496,0.012917041778564453,0.0956386425213559,92125.00757532397,176108.1907469063,101.5679641553836,31014094848.14873,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
