fips,size_bucket,county_train_pool_size,county_test_size,requested_train_size,actual_train_size,seed,model,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,status,experiment_name,experiment_description
48023,tiny,40,41,5,5,42,tabpfn,107,41.36035108566284,8.430907249450684,0.3353659384954697,31579.464741708325,44511.50864568476,29.716194733361494,1981274401.9148686,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,5,5,42,xgboost,107,21.643815755844116,0.00681757926940918,-0.0012191567035577666,46153.6215595437,54631.81037350935,47.45146085589621,2984634704.6870832,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,10,10,42,tabpfn,107,0.4255354404449463,0.23231244087219238,0.09133510844771697,36751.94229125715,52411.48769530085,39.05350337311626,2746964042.4346724,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,10,10,42,xgboost,107,15.61783480644226,0.006647586822509766,0.1519018139617827,39447.114532110805,50634.63459753214,36.792879114036,2563866220.8255982,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,20,20,42,tabpfn,107,0.45418572425842285,0.21368169784545898,-0.25527525305169996,39879.40158899009,62389.66398266315,46.48363798414717,3892470171.8696156,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,20,20,42,xgboost,107,8.261315822601318,0.006872653961181641,0.15035685393608245,37725.71629745045,51328.83913571112,41.407274098468314,2634649727.0197096,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,30,30,42,tabpfn,107,0.4493539333343506,0.220658540725708,-0.13299084222762847,41961.3722332317,62707.24820222417,50.89439912684108,3932198977.095346,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,30,30,42,xgboost,107,10.785523891448975,0.0066072940826416016,-0.167345699367361,43432.58947408537,63650.86163035509,50.27652127340977,4051432186.286609,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,40,40,42,tabpfn,107,0.4592139720916748,0.2086169719696045,-0.07050516614581737,41441.628699682915,60654.3573263015,49.36882131870534,3678951062.666664,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
48023,tiny,40,41,40,40,42,xgboost,107,12.08358359336853,0.006692409515380859,0.1453643385159452,36553.655018280486,54194.863535558965,42.465376362463495,2937083233.637859,success,per_county_scaling_tiny_small,Per-county learning curves for tiny and small counties
