fips,n_rows,n_features,target_mean,target_std,target_min,target_max,null_fraction
1123,409,120,11.718791111858502,1.186006487514886,8.537387898701757,15.954644993419103,0.034046454767726164
1125,16077,120,12.209407948699905,0.7915380167850768,8.548691858475609,17.52419263937439,0.02206879392921565
1127,5494,120,11.558016531658591,0.9159635614405935,8.612503371220562,15.876520781673362,0.03265987137483315
1131,311,120,11.254596769867055,1.0606144705874896,8.612503371220562,15.901778744986387,0.04185423365487674
1133,2626,120,11.924216495793887,1.0533514898806808,8.648221453822641,14.817978986079481,0.04163175932977913
2016,34,120,13.06469686424472,0.24239020272175732,12.323855681186558,13.533230534801488,0.07279411764705883
2020,14148,120,12.877102846744517,0.40945687351201443,9.210340371976184,15.531198590241035,0.007337315050419376
2060,2,120,12.238149486265815,1.21284823192083,11.380536276924483,13.09576269560715,0.39166666666666666
2063,9,120,12.366571015243911,1.0361177702655227,10.021270588192511,13.345506928718539,0.06296296296296296
2090,5272,120,12.516972914053424,0.5221360048355065,8.740336742730447,15.2624295409006,0.02484825493171472
2100,88,120,12.3779079969471,0.5902465363306447,10.075337809462788,13.361872282804804,0.054450757575757576
2110,1780,120,12.969101319948178,0.3828170192570146,9.838949031398556,14.338758701728821,0.006334269662921348
2122,2577,120,12.427290363468872,0.668684257800329,8.880098685105606,15.36837811890998,0.017006208769887465
2130,454,120,12.772164175171147,0.47803523706640466,10.46310334047155,14.954944841152638,0.00565345080763583
2150,614,120,12.832952393703104,0.39000115466366997,9.903487552536127,14.151982794585487,0.03770358306188925
2170,10577,120,12.515269787381897,0.6814673841886234,8.518392471991719,15.500983156674373,0.02994311556522013
2180,133,120,12.680473620718644,0.4652952779645292,10.68624689178576,13.676248490630767,0.13834586466165413
2185,19,120,12.35195272507748,0.362751384617128,11.660267302868156,12.974443247327706,0.04429824561403509
2220,380,120,12.99128863105647,0.43247505582316376,11.167473026768235,14.914156179410174,0.06607456140350877
2232,42,120,12.75121373374045,0.48030614866511195,11.483367912727903,13.425241896737392,0.36468253968253966
2261,2,120,12.770559231564755,0.27598425158181555,12.57540889577056,12.965709567358951,0.37083333333333335
2275,16,120,12.519994764048018,0.6159750200192756,11.630708500626612,13.38472764187182,0.05677083333333333
4001,1004,120,12.214801806141237,0.6846720595786421,9.433483923290392,15.053159888649594,0.03691899070385126
4003,8883,120,12.156603497343117,0.6625439739342477,8.629092283913646,15.383084266299676,0.027016961236819393
4005,6321,120,13.04391630824955,0.6917384508145893,9.035986984831405,17.060518193426727,0.03843537414965986
4007,7042,120,12.468708913829612,0.7454099084818846,9.210340371976184,16.249123913364723,0.03246473539714096
4009,1801,120,12.147925800760266,0.5974855236807758,8.929832503272403,13.42984807715229,0.028211178974643716
4011,180,120,11.793412125374402,0.7629276026314608,9.903487552536127,14.580978400103845,0.035138888888888886
4012,1085,120,12.106347040341147,0.8984022897071536,9.392661928770137,15.60727002719233,0.04042242703533026
4013,406208,120,12.851835293287753,0.5998393082087158,8.779557455883728,19.3567741031227,0.032477552551074
4015,18722,120,12.283817758505357,0.8044359963938951,8.699514748210191,16.454567887579532,0.02813445856924118
4017,5742,120,12.408172413884277,0.7791906172351316,8.564076777315087,15.60727002719233,0.03223470335539301
4019,69168,120,12.59377034016759,0.5989622321302757,8.85366542803745,16.692270651610027,0.0298338827203331
4021,40855,120,12.694377089536552,0.5345000316828209,8.987196820661973,16.489659207390805,0.029065393872639008
4023,1570,120,12.507876410853532,0.6389547539829866,9.433483923290392,14.644062375530423,0.025514861995753715
4025,15619,120,12.802919188350801,0.7562286173826179,9.104979856318357,16.34123920227253,0.029305653370894424
4027,12544,120,12.180160656523691,0.6368694295387302,9.210340371976184,16.61887093887081,0.021322278911564626
5001,1154,120,11.621281832241566,0.9224950019137995,8.647168267837984,15.802889440930258,0.025729347198151356
5003,957,120,11.256545220847075,0.8411992101959539,8.527143522269405,13.527828485512494,0.018547544409613374
5005,6468,120,11.861084372616125,0.7468645976821678,8.601901919343192,14.914122846632385,0.02369743351886209
5007,34369,120,12.498225502300903,0.6560754325117478,8.536995818712418,16.73434828817111,0.02182126334778434
5009,4311,120,11.843066663505374,0.6915276360418848,8.707813551024888,15.27412558066379,0.022017320034021494
5011,605,120,11.348161789443093,0.8628000207949046,8.648221453822641,14.22097566607244,0.02477961432506887
5013,201,120,11.4739037474164,0.6834237457419934,9.392661928770137,14.881381311532412,0.03540630182421227
5015,2131,120,12.116442034891117,0.8200510726295507,8.533066540572527,15.993892047499013,0.024026278742374473
5017,545,120,11.448786988038297,1.108290697919862,8.55256033525353,16.950614088890323,0.02691131498470948
5019,1299,120,11.522339535707376,0.8661834117305747,8.699514748210191,14.880221294956703,0.024480369515011546
5021,1604,120,11.003642399397467,1.0280263256581792,8.519989278718239,15.708404124111677,0.024797381546134662
5023,3263,120,12.036030419360905,0.8267632154563306,8.52872642722991,15.383918120840383,0.020497497190724284
5025,500,120,11.158970445496452,1.2653587849872832,8.699514748210191,15.139929515366077,0.061316666666666665
5027,1586,120,11.402674030301705,1.0488907745786098,8.594154232552366,14.690979295318174,0.08256094997898276
5029,1759,120,11.297973078938975,0.9587772482839323,8.699514748210191,14.371691883451062,0.022361190070115597
5031,9163,120,12.01473147355906,0.6962619453465401,8.60061479955531,16.478088384939728,0.030674997271635928
5033,4062,120,11.878529263540825,0.7154426561911275,8.564267598802166,15.48359806077065,0.01952035122271459
5035,4356,120,11.666762824286266,0.963552396851681,8.52872642722991,15.319587954740548,0.02177265074992348
5037,1206,120,11.724090309880367,0.8098604250102661,8.680331928793418,15.424948470398375,0.013812880044223328
5039,277,120,11.473961816388933,1.2174066892587567,8.619027497297505,14.557447902693651,0.025752105896510228
5041,569,120,11.389518329651505,0.9592699405630242,8.85366542803745,16.11809565095832,0.033113649677797306
5043,1300,120,11.382146673342596,0.981002949939834,8.612503371220562,15.38412647587812,0.024205128205128205
5045,12047,120,12.112746389238552,0.70317302699619,8.612503371220562,15.895116586115469,0.020333554688580835
